2017-06-23 212614.50,43.66285803030302,-79.39802045454547,133.455,25.836,66.664,4.6,986.418,1.0,06/23/2017 21:26:16.678,1.848,454.625,1.001,22002.17,0.0,,10,2017-06-23 17:26:21.972668;
2017-06-23 212625.50,43.66256818181818,-79.39787227272728,119.273,25.755,18.018,7.464,986.427,1.0,06/23/2017 21:26:27.627,1.847,450.991,0.996,21910.045,0.0,,10,2017-06-23 17:26:32.989073;
2017-06-23 212636.50,43.66221909090909,-79.39772893939393,107.891,25.755,28.127,5.4,986.427,1.036,06/23/2017 21:26:38.575,1.848,436.8,0.919,21868.75,0.0,,10,2017-06-23 17:26:43.989902;
2017-06-23 212647.50,43.662060606060614,-79.39785636363636,109.555,25.8,112.118,3.318,986.455,1.036,06/23/2017 21:26:49.526,1.854,441.16,1.046,21865.94,0.0,,10,2017-06-23 17:26:54.990682;
2017-06-23 212658.50,43.66195863636364,-79.39821924242426,109.673,25.8,103.682,6.655,986.464,1.0,06/23/2017 21:27:00.476,1.863,452.005,1.027,21939.225,0.0,,10,2017-06-23 17:27:06.007043;
2017-06-23 212709.50,43.66184783333333,-79.398743,108.18,25.71,109.35,8.07,986.47,1.4,06/23/2017 21:27:11.425,1.849,442.363,0.989,21979.892,0.0,,10,2017-06-23 17:27:16.007756;
2017-06-23 212719.50,43.661792272727276,-79.39921106060606,107.273,25.7,123.864,5.782,986.473,1.182,06/23/2017 21:27:22.374,1.85,437.745,0.985,22079.768,0.0,,10,2017-06-23 17:27:27.008540;
2017-06-23 212730.50,43.66206393939394,-79.39945954545455,110.782,25.691,190.482,6.618,986.445,1.0,06/23/2017 21:27:33.322,1.856,456.517,1.27,22144.124,0.0,,10,2017-06-23 17:27:37.993739;
2017-06-23 212741.50,43.66246409090909,-79.39961151515152,115.264,25.6,196.136,6.309,986.345,1.0,06/23/2017 21:27:44.270,1.849,446.574,1.12,22009.037,0.0,,10,2017-06-23 17:27:48.994652;
2017-06-23 212752.50,43.66282893939394,-79.39975484848483,121.727,25.6,192.682,6.155,986.291,1.0,06/23/2017 21:27:55.220,1.846,435.992,1.092,21934.291,0.0,,10,2017-06-23 17:27:59.995255;
2017-06-23 212803.40,43.663285,-79.39991287878787,116.836,25.6,188.964,7.155,986.264,1.0,06/23/2017 21:28:06.175,1.851,434.343,0.978,21882.555,0.0,,10,2017-06-23 17:28:11.011713;
2017-06-23 212814.50,43.66367848484848,-79.40009863636362,110.964,25.6,194.191,7.8,986.264,1.0,06/23/2017 21:28:17.121,1.864,441.289,1.346,21971.101,0.0,,10,2017-06-23 17:28:22.012623;
2017-06-23 212825.50,43.664066969696975,-79.40029818181819,116.127,25.6,191.364,7.236,986.282,1.073,06/23/2017 21:28:28.070,1.869,440.732,1.091,22027.667,0.0,,10,2017-06-23 17:28:33.013405;
2017-06-23 212836.50,43.664473484848486,-79.40046090909092,116.891,25.6,198.036,5.245,986.182,1.018,06/23/2017 21:28:39.020,1.866,438.564,1.128,21956.684,0.0,,10,2017-06-23 17:28:44.014188;
2017-06-23 212847.50,43.6647403030303,-79.40052196969697,113.973,25.6,195.827,3.3,986.191,1.0,06/23/2017 21:28:49.970,1.863,437.464,1.116,21851.335,0.0,,10,2017-06-23 17:28:55.014839;
2017-06-23 212858.50,43.665004696969696,-79.40064075757576,110.464,25.6,177.5,2.964,986.118,1.0,06/23/2017 21:29:00.918,1.863,442.145,1.208,21842.034,0.0,,10,2017-06-23 17:29:06.015569;
2017-06-23 212909.50,43.66493333333333,-79.40065863636363,111.527,25.555,31.864,6.582,986.109,1.0,06/23/2017 21:29:11.867,1.864,441.934,1.346,21943.961,0.0,,10,2017-06-23 17:29:17.016350;
2017-06-23 212920.50,43.66450560606061,-79.4004556060606,111.091,25.436,8.591,9.164,986.164,1.0,06/23/2017 21:29:22.813,1.867,458.644,1.358,21955.795,0.0,,10,2017-06-23 17:29:28.017133;
2017-06-23 212931.50,43.663987727272726,-79.40027636363635,112.345,25.364,7.109,9.882,986.164,1.027,06/23/2017 21:29:33.761,1.871,458.473,1.187,21879.23,0.0,,10,2017-06-23 17:29:39.017915;
2017-06-23 215616.60,43.66035539518899,-79.39874634020613,119.463,25.101,223.437,0.985,986.606,1.071,06/23/2017 21:29:44.710,1.881,457.327,1.554,22024.12,0.0,,10,2017-06-23 17:57:05.906911;
2017-06-23 215709.60,43.66013348484848,-79.39866984848486,123.227,25.191,246.8,0.655,986.618,0.855,06/23/2017 21:57:12.100,1.877,441.96,1.777,22233.026,0.0,,10,2017-06-23 17:57:16.876441;
2017-06-23 215720.60,43.66012909090909,-79.39867090909091,123.6,25.2,272.164,0.927,986.627,0.873,06/23/2017 21:57:23.050,1.877,458.725,1.726,22257.791,0.0,,10,2017-06-23 17:57:27.877221;
2017-06-23 215731.60,43.66012212121212,-79.39867333333335,124.155,25.2,271.318,0.827,986.618,0.955,06/23/2017 21:57:33.999,1.877,441.933,1.639,22281.786,0.0,,10,2017-06-23 17:57:38.878005;
2017-06-23 215742.60,43.66011696969698,-79.39867575757577,124.464,25.2,235.591,0.636,986.618,1.709,06/23/2017 21:57:44.946,1.877,435.216,1.691,22301.708,0.0,,10,2017-06-23 17:57:49.878890;
2017-06-23 215753.60,43.66011469696971,-79.39867575757577,124.264,25.2,215.536,0.718,986.573,1.045,06/23/2017 21:57:55.895,1.88,433.042,1.649,22310.109,0.0,,10,2017-06-23 17:58:00.879567;
2017-06-23 215804.60,43.66011363636365,-79.3986693939394,124.518,25.2,204.936,0.791,986.609,0.918,06/23/2017 21:58:06.844,1.882,434.007,1.81,22413.126,0.0,,10,2017-06-23 17:58:11.880350;
2017-06-23 215815.60,43.66011393939395,-79.39866590909088,125.218,25.2,185.964,0.7,986.609,0.936,06/23/2017 21:58:17.793,1.884,434.48,1.849,22464.44,0.0,,10,2017-06-23 17:58:22.881130;
2017-06-23 215826.60,43.66010893939393,-79.39866136363635,125.436,25.2,168.618,1.055,986.6,0.9,06/23/2017 21:58:28.741,1.886,432.958,1.754,22428.046,0.0,,10,2017-06-23 17:58:33.881912;
2017-06-23 215837.60,43.660100303030305,-79.39865515151513,125.618,25.2,182.8,1.373,986.591,0.973,06/23/2017 21:58:39.690,1.886,432.091,1.718,22425.935,0.0,,10,2017-06-23 17:58:44.867068;
2017-06-23 215848.60,43.6600965,-79.39865449999999,125.71,25.2,184.31,0.36,986.6,0.98,06/23/2017 21:58:50.639,1.884,429.985,1.692,22418.457,0.0,,10,2017-06-23 17:58:56.164749;
2017-06-23 215858.60,43.66009803030303,-79.39865999999998,125.591,25.3,290.727,0.818,986.6,0.9,06/23/2017 21:59:01.589,1.885,430.753,1.611,22393.405,0.0,,10,2017-06-23 17:59:05.884185;
2017-06-23 215910.60,43.660103333333325,-79.39865763888888,125.417,25.3,266.908,1.225,986.625,0.9,06/23/2017 21:59:12.536,1.881,428.872,1.744,22347.169,0.0,,10,2017-06-23 17:59:18.869593;
2017-06-23 215921.60,43.66011083333334,-79.39865133333332,127.07,25.3,159.41,0.32,986.58,0.9,06/23/2017 21:59:23.487,1.881,427.25,1.662,22358.883,0.0,,10,2017-06-23 17:59:27.885747;
2017-06-23 215931.60,43.66011333333335,-79.39864393939393,127.591,25.382,80.845,0.427,986.573,0.918,06/23/2017 21:59:34.435,1.878,429.25,1.665,22283.615,0.0,,10,2017-06-23 17:59:38.886648;
2017-06-23 215942.60,43.660113484848495,-79.39864212121212,127.482,25.4,189.7,0.182,986.573,1.1,06/23/2017 21:59:45.383,1.879,428.069,1.674,22258.574,0.0,,10,2017-06-23 17:59:49.887311;
2017-06-23 215953.60,43.660117272727284,-79.3986446969697,127.236,25.4,285.864,0.627,986.555,0.991,06/23/2017 21:59:56.331,1.881,435.392,1.7,22335.685,0.0,,10,2017-06-23 18:00:00.888093;
2017-06-23 220004.60,43.66011909090909,-79.39864696969697,127.136,25.4,256.264,0.536,986.582,0.918,06/23/2017 22:00:07.280,1.892,433.766,1.707,22290.039,0.0,,10,2017-06-23 18:00:11.888876;
2017-06-23 220015.60,43.660120909090914,-79.3986453030303,127.155,25.4,266.509,1.845,986.536,0.9,06/23/2017 22:00:18.231,1.897,430.066,1.724,22214.975,0.0,,10,2017-06-23 18:00:22.889655;
2017-06-23 220026.60,43.660120909090914,-79.39864227272727,126.636,25.4,266.264,1.736,986.518,1.1,06/23/2017 22:00:29.177,1.898,430.319,1.758,22330.044,0.0,,10,2017-06-23 18:00:33.890439;
2017-06-23 220037.60,43.66011712121213,-79.39863378787881,126.182,25.4,247.355,1.327,986.518,0.9,06/23/2017 22:00:40.126,1.902,430.359,1.696,22422.176,0.0,,10,2017-06-23 18:00:44.891265;
2017-06-23 220048.60,43.66011954545455,-79.39863227272728,126.218,25.4,190.936,0.536,986.545,0.9,06/23/2017 22:00:51.075,1.899,429.466,1.749,22417.435,0.0,,10,2017-06-23 18:00:55.892047;
2017-06-23 220059.60,43.660120757575754,-79.39863136363637,125.618,25.418,211.455,0.391,986.518,0.9,06/23/2017 22:01:02.024,1.89,428.273,1.744,22284.995,0.0,,10,2017-06-23 18:01:06.892782;
2017-06-23 220110.60,43.660123636363636,-79.39863227272728,125.027,25.491,257.6,1.136,986.555,0.891,06/23/2017 22:01:12.974,1.891,430.976,1.765,22242.432,0.0,,10,2017-06-23 18:01:17.893561;
2017-06-23 220121.60,43.66012954545454,-79.39864287878787,124.764,25.4,258.473,1.336,986.536,0.9,06/23/2017 22:01:23.921,1.89,428.558,1.728,22228.922,0.0,,10,2017-06-23 18:01:28.894372;
2017-06-23 220132.60,43.66013499999999,-79.39865424242423,124.373,25.4,245.245,1.282,986.518,0.9,06/23/2017 22:01:34.871,1.893,428.984,1.729,22289.003,0.0,,10,2017-06-23 18:01:39.894737;
2017-06-23 220143.60,43.660132121212115,-79.39865606060606,123.945,25.4,239.791,0.618,986.518,0.9,06/23/2017 22:01:45.819,1.893,428.62,1.745,22260.612,0.0,,10,2017-06-23 18:01:50.902587;
2017-06-23 220154.60,43.660128939393935,-79.3986596969697,123.136,25.436,261.045,1.1,986.509,1.045,06/23/2017 22:01:56.767,1.897,436.588,1.99,22328.472,0.0,,10,2017-06-23 18:02:01.894581;
2017-06-23 220205.60,43.660128333333326,-79.3986559090909,122.245,25.5,277.855,1.245,986.518,1.7,06/23/2017 22:02:07.716,1.902,459.84,2.691,22384.695,0.0,,10,2017-06-23 18:02:12.903601;
2017-06-23 220216.60,43.66012783333333,-79.39865566666666,121.58,25.5,263.43,0.63,986.51,1.3,06/23/2017 22:02:18.667,1.899,438.642,2.046,22355.802,0.0,,10,2017-06-23 18:02:22.896311;
2017-06-23 220226.60,43.66012227272727,-79.39865803030301,120.709,25.5,255.136,0.5,986.482,0.891,06/23/2017 22:02:29.614,1.897,435.639,1.782,22359.379,0.0,,10,2017-06-23 18:02:33.898038;
2017-06-23 220237.60,43.660119242424244,-79.3986553030303,120.255,25.5,257.8,1.173,986.527,0.873,06/23/2017 22:02:40.568,1.897,440.339,1.774,22339.488,0.0,,10,2017-06-23 18:02:44.908045;
