'2017-07-11 161742.70', 43.66067, -79.39852666666667, 108.1, 21.4,88.7,4.1, 999.9, 1.5, 268.7, 4.1, 239.7, 0.0,;
'2017-07-11 161743.70', 43.66067, -79.39852666666667, 108.0, 21.4,71.7,4.2, 999.8000000000001, 1.5, 251.7, 4.2, 272.5, 0.0,;
'2017-07-11 161744.70', 43.66067, -79.398525, 107.9, 21.4,75.7,4.0, 999.9, 1.6, 255.7, 4.0, 253.1, 0.0,;
'2017-07-11 161745.70', 43.66067, -79.398525, 107.8, 21.4,79.7,3.4, 999.9, 1.6, 259.7, 3.4, 256.1, 0.0,;
'2017-07-11 161746.70', 43.66067, -79.398525, 107.7, 21.4,81.3,3.6, 999.9, 1.5, 261.3, 3.6, 276.8, 0.0,;
'2017-07-11 161747.70', 43.660671666666666, -79.398525, 107.6, 21.4,71.3,3.2, 1000.0, 1.5, 251.3, 3.2, 212.0, 0.0,;
'2017-07-11 161748.70', 43.660671666666666, -79.398525, 107.5, 21.4,86.5670330553,3.06377886879, 999.9, 1.5, 268.3, 3.1, 156.2, 0.1,;
'2017-07-11 161749.70', 43.660671666666666, -79.398525, 107.4, 21.4,80.4123077685,4.27318003936, 999.9, 1.5, 261.7, 4.3, 155.5, 0.1,;
'2017-07-11 161750.70', 43.660671666666666, -79.398525, 107.3, 21.3,72.076828828,5.59844942466, 1000.0, 1.5, 253.1, 5.6, 161.7, 0.1,;
'2017-07-11 161751.70', 43.660671666666666, -79.39852666666667, 107.2, 21.3,79.2615384457,4.58819224217, 999.9, 1.5, 260.5, 4.6, 163.1, 0.1,;
'2017-07-11 161752.70', 43.660671666666666, -79.39852666666667, 107.2, 21.3,94.3115741398,3.27520306883, 1000.0, 1.5, 276.0, 3.3, 170.8, 0.1,;
'2017-07-11 161753.70', 43.660671666666666, -79.39852666666667, 107.2, 21.3,59.9370471219,3.41483683447, 999.9, 1.6, 241.6, 3.4, 159.3, 0.1,;
'2017-07-11 161754.70', 43.660671666666666, -79.39852666666667, 107.2, 21.3,92.333093464,3.1621044014, 999.9, 1.5, 274.0, 3.2, 160.9, 0.1,;
'2017-07-11 161755.70', 43.660671666666666, -79.39852833333333, 107.2, 21.3,87.6390215284,2.76972612126, 999.9, 1.5, 269.6, 2.8, 161.0, 0.1,;
'2017-07-11 161756.70', 43.660671666666666, -79.39852833333333, 107.2, 21.3,103.841790519,3.44318161922, 1000.0, 1.5, 285.2, 3.5, 159.9, 0.1,;
'2017-07-11 161757.70', 43.660671666666666, -79.39852833333333, 107.2, 21.3,93.0509048752,3.96526236715, 1000.0, 1.5, 274.4, 4.0, 163.4, 0.1,;
'2017-07-11 161758.70', 43.660671666666666, -79.39853, 107.2, 21.3,79.0542826251,4.99681141792, 999.9, 1.5, 260.2, 5.0, 167.8, 0.1,;
'2017-07-11 161759.70', 43.660671666666666, -79.39853, 107.3, 21.3,76.0,4.6, 1000.0, 1.5, 256.0, 4.6, 167.3, 0.0,;
'2017-07-11 161800.70', 43.660671666666666, -79.39853, 107.3, 21.3,70.2,4.7, 999.8000000000001, 1.5, 250.2, 4.7, 171.6, 0.0,;
'2017-07-11 161801.70', 43.66067, -79.39853166666667, 107.4, 21.3,80.7,4.5, 999.9, 1.5, 260.7, 4.5, 182.2, 0.0,;
'2017-07-11 161802.70', 43.66067, -79.39853166666667, 107.5, 21.3,86.7,3.8, 999.9, 1.5, 266.7, 3.8, 209.3, 0.0,;
'2017-07-11 161803.70', 43.66067, -79.39853166666667, 107.6, 21.3,99.4,5.0, 999.9, 1.5, 279.4, 5.0, 220.9, 0.0,;
'2017-07-11 161804.70', 43.66067, -79.39853333333333, 107.7, 21.3,103.3,4.2, 999.8000000000001, 1.5, 283.3, 4.2, 206.5, 0.0,;
'2017-07-11 161805.70', 43.660668333333334, -79.39853333333333, 107.7, 21.3,93.9,4.2, 999.9, 1.5, 273.9, 4.2, 231.2, 0.0,;
'2017-07-11 161806.70', 43.660668333333334, -79.39853333333333, 107.8, 21.3,79.1,4.2, 999.9, 1.5, 259.1, 4.2, 248.0, 0.0,;
'2017-07-11 161807.70', 43.660668333333334, -79.39853333333333, 107.9, 21.3,87.7,4.2, 999.9, 1.5, 267.7, 4.2, 250.1, 0.0,;
'2017-07-11 161808.70', 43.660668333333334, -79.398535, 108.0, 21.3,88.0,3.8, 999.9, 1.5, 268.0, 3.8, 268.2, 0.0,;
'2017-07-11 161809.70', 43.660668333333334, -79.398535, 108.1, 21.3,82.0,5.8, 999.9, 1.5, 262.0, 5.8, 333.9, 0.0,;
'2017-07-11 161810.70', 43.660668333333334, -79.398535, 108.2, 21.3,87.0,4.2, 999.9, 1.5, 267.0, 4.2, 282.8, 0.0,;
'2017-07-11 161811.70', 43.660668333333334, -79.398535, 108.2, 21.3,60.3,3.5, 999.9, 1.5, 240.3, 3.5, 276.4, 0.0,;
'2017-07-11 161812.70', 43.660668333333334, -79.39853666666667, 108.2, 21.3,71.0,2.9, 999.9, 1.5, 251.0, 2.9, 303.3, 0.0,;
'2017-07-11 161813.70', 43.660668333333334, -79.39853666666667, 108.2, 21.3,77.1,3.5, 999.9, 1.5, 257.1, 3.5, 303.5, 0.0,;
'2017-07-11 161814.70', 43.660668333333334, -79.39853666666667, 108.2, 21.3,86.1,3.8, 999.8000000000001, 1.5, 266.1, 3.8, 293.6, 0.0,;
'2017-07-11 161815.70', 43.660668333333334, -79.39853666666667, 108.2, 21.3,78.2,4.2, 999.9, 1.5, 258.2, 4.2, 306.3, 0.0,;
'2017-07-11 161816.70', 43.66067, -79.39853666666667, 108.2, 21.3,71.5,3.5, 999.9, 1.5, 251.5, 3.5, 319.6, 0.0,;
'2017-07-11 161817.70', 43.66067, -79.398535, 108.1, 21.2,69.0,4.0, 999.9, 1.5, 249.0, 4.0, 280.2, 0.0,;
'2017-07-11 161818.70', 43.66067, -79.398535, 108.1, 21.2,74.2,3.4, 999.9, 1.5, 254.2, 3.4, 209.1, 0.0,;
'2017-07-11 161819.70', 43.66067, -79.398535, 108.0, 21.2,64.3,4.1, 999.9, 1.5, 244.3, 4.1, 287.3, 0.0,;
'2017-07-11 161820.70', 43.660671666666666, -79.39853333333333, 108.0, 21.2,81.8,3.9, 999.9, 1.5, 261.8, 3.9, 231.5, 0.0,;
'2017-07-11 161821.70', 43.660671666666666, -79.39853333333333, 108.0, 21.2,78.4,5.2, 999.8000000000001, 1.5, 258.4, 5.2, 260.0, 0.0,;
'2017-07-11 161822.70', 43.660671666666666, -79.39853333333333, 107.9, 21.2,82.8,4.3, 999.9, 1.5, 262.8, 4.3, 289.4, 0.0,;
'2017-07-11 161823.70', 43.660673333333335, -79.39853333333333, 107.9, 21.2,88.3,4.8, 999.8000000000001, 1.5, 268.3, 4.8, 321.8, 0.0,;
'2017-07-11 161824.70', 43.660673333333335, -79.39853166666667, 107.8, 21.2,95.237586581,5.06771354649, 999.9, 1.5, 274.4, 5.0, 322.2, 0.1,;
'2017-07-11 161825.70', 43.660673333333335, -79.39853166666667, 107.8, 21.2,97.1,4.9, 999.9, 1.5, 277.1, 4.9, 322.4, 0.0,;
'2017-07-11 161826.70', 43.660673333333335, -79.39853166666667, 107.8, 21.2,97.0,4.4, 999.9, 1.5, 277.0, 4.4, 141.6, 0.0,;
'2017-07-11 161827.70', 43.660675, -79.39853166666667, 107.8, 21.2,104.3,5.0, 1000.0, 1.5, 284.3, 5.0, 152.8, 0.0,;
'2017-07-11 161828.70', 43.660675, -79.39853166666667, 107.8, 21.2,95.3847792557,2.15236278975, 999.9, 1.5, 277.7, 2.2, 158.1, 0.1,;
'2017-07-11 161829.70', 43.660675, -79.39853, 107.8, 21.2,92.0,1.8, 999.9, 1.5, 272.0, 1.8, 160.4, 0.0,;
'2017-07-11 161830.70', 43.660675, -79.39853, 107.8, 21.2,59.2434836704,2.00563314283, 999.9, 1.5, 242.1, 2.0, 153.9, 0.1,;
'2017-07-11 161831.70', 43.660675, -79.39853, 107.9, 21.2,79.5280040463,3.4707367066, 999.8000000000001, 1.5, 261.1, 3.5, 153.3, 0.1,;
'2017-07-11 161832.70', 43.660675, -79.39853, 107.9, 21.2,86.7852714311,4.86886016119, 999.9, 1.5, 267.9, 4.9, 159.2, 0.1,;
'2017-07-11 161833.70', 43.660675, -79.39853, 107.9, 21.2,86.7,4.7, 999.8000000000001, 1.5, 266.7, 4.7, 294.8, 0.0,;
'2017-07-11 161834.70', 43.660675, -79.39853166666667, 108.0, 21.2,78.8583667135,5.15147446177, 999.8000000000001, 1.5, 257.9, 5.1, 317.4, 0.1,;
'2017-07-11 161835.70', 43.660675, -79.39853166666667, 108.0, 21.2,76.1184517394,3.38758799266, 999.9, 1.5, 251.2, 3.3, 326.7, 0.3,;
'2017-07-11 161836.70', 43.660675, -79.39853166666667, 108.1, 21.2,79.6514816431,3.49166643305, 999.9, 1.5, 254.9, 3.4, 329.5, 0.3,;
'2017-07-11 161837.70', 43.660675, -79.39853166666667, 108.1, 21.2,80.4884293814,3.34485550846, 999.8000000000001, 1.5, 252.1, 3.2, 329.5, 0.5,;
'2017-07-11 161838.70', 43.660675, -79.39853333333333, 108.1, 21.2,91.7789735713,3.54043281712, 999.8000000000001, 1.5, 267.4, 3.4, 331.7, 0.3,;
'2017-07-11 161839.70', 43.660675, -79.39853333333333, 108.1, 21.2,81.2958555763,2.0195969004, 999.9, 1.5, 258.5, 2.0, 338.6, 0.1,;
'2017-07-11 161840.70', 43.660675, -79.39853333333333, 108.2, 21.3,49.6130068737,2.06893507018, 999.8000000000001, 1.5, 227.0, 2.1, 336.4, 0.1,;
'2017-07-11 161841.70', 43.660675, -79.39853333333333, 108.2, 21.3,62.1,3.6, 999.8000000000001, 1.5, 242.1, 3.6, 341.3, 0.0,;
'2017-07-11 161842.70', 43.660675, -79.39853333333333, 108.1, 21.3,79.7455055096,3.82726840273, 999.8000000000001, 1.5, 258.3, 3.8, 333.2, 0.1,;
'2017-07-11 161843.70', 43.660675, -79.39853333333333, 108.1, 21.3,77.5732375389,4.72619775261, 999.9, 1.5, 256.4, 4.7, 331.8, 0.1,;
'2017-07-11 161844.70', 43.660675, -79.39853333333333, 108.0, 21.3,87.8581411476,4.54064236662, 999.9, 1.5, 266.7, 4.5, 333.3, 0.1,;
'2017-07-11 161845.70', 43.660675, -79.39853333333333, 108.0, 21.3,84.6417198415,4.4291067614, 999.9, 1.5, 263.4, 4.4, 337.1, 0.1,;
'2017-07-11 161846.70', 43.66067666666667, -79.39853333333333, 107.9, 21.3,83.2030811614,3.22949325649, 999.8000000000001, 1.5, 261.5, 3.2, 335.2, 0.1,;
'2017-07-11 161847.70', 43.66067666666667, -79.39853333333333, 107.8, 21.3,83.974234684,2.93013638814, 999.8000000000001, 1.5, 262.1, 2.9, 335.5, 0.1,;
'2017-07-11 161848.70', 43.66067666666667, -79.39853333333333, 107.7, 21.3,67.1665604737,2.88847560032, 999.9, 1.5, 245.2, 2.9, 342.8, 0.1,;
'2017-07-11 161849.70', 43.66067833333334, -79.39853333333333, 107.6, 21.3,71.5825317288,2.40469643306, 999.9, 1.6, 249.2, 2.4, 337.7, 0.1,;
'2017-07-11 161850.70', 43.66067833333334, -79.39853166666667, 107.5, 21.3,67.5904468246,2.50217358794, 999.9, 1.6, 245.3, 2.5, 335.2, 0.1,;
'2017-07-11 161851.70', 43.66067833333334, -79.39853166666667, 107.4, 21.3,86.4029553992,3.91706045887, 999.8000000000001, 1.6, 262.3, 3.8, 331.4, 0.3,;
'2017-07-11 161852.70', 43.66067833333334, -79.39853166666667, 107.4, 21.3,79.3477450487,4.12533343554, 999.8000000000001, 1.5, 258.0, 4.1, 334.0, 0.1,;
'2017-07-11 161853.70', 43.66067833333334, -79.39853166666667, 107.3, 21.3,61.7177108276,1.49164297969, 999.8000000000001, 1.7, 237.9, 1.5, 334.6, 0.1,;
'2017-07-11 161854.70', 43.66067833333334, -79.39853166666667, 107.2, 21.3,76.7875211846,1.21555950744, 999.9, 1.7, 252.1, 1.2, 335.5, 0.1,;
'2017-07-11 161855.70', 43.66067833333334, -79.39853166666667, 107.1, 21.3,79.7927107506,3.32087257687, 999.8000000000001, 1.7, 258.1, 3.3, 336.9, 0.1,;
