'2017-07-11 164458.80', 43.66276333333333, -79.40345833333333, 112.1, 25.1,316.543586671,4.75607965906, 999.7, 0.9, 190.1, 4.8, 72.8,4.305555555555555,;
'2017-07-11 164459.80', 43.662773333333334, -79.40340666666667, 111.7, 25.1,319.978364981,4.94707907207, 999.7, 0.9, 190.7, 5.1, 73.5,4.305555555555555,;
'2017-07-11 164500.80', 43.662785, -79.40335333333333, 111.3, 25.0,315.799009021,4.47856727987, 999.7, 0.9, 193.2, 4.6, 73.1,4.361111111111111,;
'2017-07-11 164501.80', 43.662796666666665, -79.4033, 111.0, 25.0,314.622439367,3.75531114505, 999.5, 0.9, 201.8, 4.2, 73.4,4.416666666666667,;
'2017-07-11 164502.80', 43.66280666666667, -79.40324666666666, 110.8, 25.0,328.168530868,3.6451615657, 999.8000000000001, 0.9, 208.3, 4.9, 74.0,4.416666666666667,;
'2017-07-11 164503.80', 43.662825, -79.40319833333334, 111.2, 25.0,314.484406117,4.07267836482, 999.7, 0.9, 196.3, 4.4, 71.7,4.361111111111111,;
'2017-07-11 164504.80', 43.662835, -79.40314333333333, 111.5, 25.0,322.625014239,3.45044342606, 999.7, 0.9, 207.6, 4.5, 73.4,4.361111111111111,;
'2017-07-11 164505.80', 43.66284666666667, -79.40309333333333, 111.1, 25.0,324.894959344,3.80272298628, 999.7, 0.9, 203.6, 4.8, 72.6,4.305555555555555,;
'2017-07-11 164506.80', 43.66285333333333, -79.40304166666667, 111.0, 25.0,355.924244699,4.61698917413, 999.8000000000001, 0.9, 213.4, 7.0, 73.5,4.361111111111111,;
'2017-07-11 164507.80', 43.662866666666666, -79.402995, 110.8, 25.0,342.663529385,4.8685125667, 999.7, 0.9, 204.8, 6.5, 73.3,4.361111111111111,;
'2017-07-11 164508.80', 43.662881666666664, -79.40294833333333, 110.5, 25.0,335.414524217,5.00712153566, 999.5, 0.9, 199.0, 6.2, 72.3,4.305555555555555,;
'2017-07-11 164509.80', 43.662895, -79.402895, 110.3, 25.0,338.413398524,4.72881833976, 999.7, 0.9, 202.4, 6.1, 73.0,4.25,;
'2017-07-11 164510.80', 43.66291, -79.402845, 110.6, 25.0,323.560464251,3.52442747287, 999.7, 0.9, 204.7, 4.5, 72.5,4.166666666666667,;
'2017-07-11 164511.80', 43.662931666666665, -79.4028, 111.3, 25.1,310.05957128,3.98292550972, 999.8000000000001, 0.9, 192.1, 4.1, 69.7,4.166666666666667,;
'2017-07-11 164512.80', 43.662945, -79.40275, 111.9, 25.1,324.985454155,4.09461774044, 999.7, 0.9, 198.4, 5.0, 70.5,4.166666666666667,;
'2017-07-11 164513.80', 43.662951666666665, -79.40269833333333, 111.9, 25.1,329.462312649,4.69265067423, 999.6, 1.0, 196.2, 5.6, 71.3,4.166666666666667,;
'2017-07-11 164514.80', 43.662955, -79.402645, 111.3, 25.1,319.469056959,5.36729443542, 999.7, 0.9, 184.8, 5.3, 73.0,4.111111111111111,;
'2017-07-11 164515.80', 43.66295, -79.402595, 110.0, 25.0,315.783070066,4.55879624808, 999.7, 0.9, 187.2, 4.4, 73.6,3.888888888888889,;
'2017-07-11 164516.80', 43.66295, -79.40255333333333, 109.5, 24.9,310.849465591,3.16248233525, 999.6, 0.9, 196.4, 3.2, 73.1,3.4444444444444446,;
'2017-07-11 164517.80', 43.66296333333333, -79.40252666666666, 109.4, 25.0,306.808789813,1.85039834879, 999.6, 0.9, 208.0, 2.3, 70.2,2.7222222222222223,;
'2017-07-11 164518.80', 43.66297333333333, -79.402505, 110.3, 25.0,346.004749447,0.865026123828, 999.8000000000001, 0.9, 228.9, 2.3, 70.9,2.0555555555555554,;
'2017-07-11 164519.80', 43.66298833333333, -79.402495, 112.4, 25.1,269.802735863,0.426662230915, 999.5, 0.9, 235.5, 1.1, 64.9,1.4722222222222223,;
'2017-07-11 164520.80', 43.66299166666667, -79.40249, 114.0, 25.2,105.974570888,0.71134494001, 999.6, 0.9, 261.8, 1.4, 60.6,0.8055555555555556,;
'2017-07-11 164521.80', 43.66299, -79.40249166666666, 115.1, 25.2,94.8208281269,0.855236846062, 999.7, 0.9, 264.0, 1.1, 52.3,0.3055555555555556,;
'2017-07-11 164522.80', 43.662996666666665, -79.40249666666666, 116.4, 25.2,189.130393379,0.424399003933, 999.7, 0.9, 359.2, 0.3, 31.0,0.1388888888888889,;
'2017-07-11 164523.80', 43.663, -79.40249833333333, 118.0, 25.2,216.656362293,0.980799649641, 999.6, 0.9, 37.9, 0.9, 23.1,0.08333333333333333,;
'2017-07-11 164524.80', 43.66300666666667, -79.40249833333333, 119.6, 25.2,216.434915997,1.1205403394, 999.7, 0.9, 37.4, 1.1, 354.6,0.027777777777777776,;
'2017-07-11 164525.80', 43.66301166666667, -79.4025, 120.8, 25.2,236.842643226,0.874819866879, 999.7, 0.9, 57.6, 0.9, 262.2,0.027777777777777776,;
'2017-07-11 164526.80', 43.663015, -79.40250333333333, 121.4, 25.2,234.701209417,0.673514581027, 999.7, 0.9, 55.4, 0.7, 252.6,0.027777777777777776,;
'2017-07-11 164527.80', 43.66301333333333, -79.402505, 121.2, 25.2,274.96089518,0.47560478465, 999.7, 0.9, 93.4, 0.5, 245.6,0.027777777777777776,;
'2017-07-11 164528.80', 43.663016666666664, -79.40250666666667, 120.3, 25.2,330.780282124,0.398201581348, 999.8000000000001, 0.9, 146.8, 0.4, 242.5,0.027777777777777776,;
'2017-07-11 164529.80', 43.66302, -79.402505, 119.1, 25.2,298.378009217,0.281451430624, 999.8000000000001, 0.9, 114.3, 0.3, 248.2,0.027777777777777776,;
'2017-07-11 164530.80', 43.663023333333335, -79.40250666666667, 118.2, 25.3,245.130441782,0.927273550867, 999.7, 0.9, 64.8, 0.9, 75.9,0.027777777777777776,;
'2017-07-11 164531.80', 43.66304, -79.40251666666667, 118.4, 25.3,235.135866366,1.72817693965, 999.7, 0.9, 51.5, 1.5, 77.5,0.25,;
'2017-07-11 164532.80', 43.663043333333334, -79.40251833333333, 118.6, 25.3,242.106547152,1.31606338054, 999.7, 0.9, 50.6, 0.8, 78.8,0.5555555555555556,;
'2017-07-11 164533.80', 43.66305, -79.40252166666667, 119.0, 25.3,248.687393291,2.18922424657, 999.8000000000001, 0.9, 66.0, 1.5, 74.5,0.6944444444444444,;
'2017-07-11 164534.80', 43.663061666666664, -79.40251333333333, 120.1, 25.3,253.05387215,2.31850956931, 999.8000000000001, 0.9, 77.6, 1.3, 67.3,1.0277777777777777,;
'2017-07-11 164535.80', 43.66308333333333, -79.40250166666667, 121.4, 25.2,243.143088555,2.62869895688, 999.8000000000001, 0.9, 59.7, 1.3, 66.5,1.3333333333333333,;
'2017-07-11 164536.80', 43.66309833333333, -79.40247833333333, 122.5, 25.2,332.705417072,4.15836060185, 999.7, 0.9, 175.7, 4.4, 66.3,1.7222222222222223,;
'2017-07-11 164537.80', 43.66309666666667, -79.40244166666666, 122.5, 25.2,342.360175891,5.40017103812, 999.7, 0.9, 184.0, 5.8, 72.6,2.138888888888889,;
'2017-07-11 164538.80', 43.66310333333333, -79.40239666666666, 121.0, 25.1,346.242595657,4.98559395574, 999.7, 0.9, 193.9, 5.5, 78.8,2.5555555555555554,;
'2017-07-11 164539.80', 43.663105, -79.40234833333334, 119.1, 25.1,346.199318843,4.59397244681, 999.8000000000001, 0.9, 198.4, 5.2, 80.2,2.7777777777777777,;
'2017-07-11 164540.80', 43.66309833333333, -79.40230166666667, 118.5, 25.1,351.796849782,4.16156418124, 999.8000000000001, 0.9, 205.1, 5.2, 78.1,2.861111111111111,;
'2017-07-11 164541.80', 43.66308166666666, -79.40225166666667, 117.4, 25.1,335.946354391,3.76459692692, 999.7, 0.9, 198.6, 4.4, 76.0,3.0277777777777777,;
'2017-07-11 164542.80', 43.663068333333335, -79.40220333333333, 115.8, 25.0,341.76433484,4.50834775465, 999.6, 0.9, 196.5, 5.2, 76.3,2.9722222222222223,;
'2017-07-11 164543.80', 43.663065, -79.40216333333333, 114.7, 25.0,346.419282564,4.18512241578, 999.6, 0.9, 199.4, 5.1, 74.5,2.7777777777777777,;
'2017-07-11 164544.80', 43.663066666666666, -79.40212833333334, 114.1, 25.0,347.320275279,2.8907467232, 999.7, 0.9, 206.6, 4.1, 71.1,2.611111111111111,;
'2017-07-11 164545.80', 43.663063333333334, -79.40209666666667, 113.5, 25.0,350.498769237,1.83953444602, 999.7, 0.9, 216.5, 3.3, 69.7,2.4166666666666665,;
'2017-07-11 164546.80', 43.663061666666664, -79.402065, 112.5, 25.0,359.519181831,2.59431851582, 999.7, 0.9, 213.0, 3.9, 72.5,2.25,;
'2017-07-11 164547.80', 43.66305833333333, -79.40203166666667, 111.7, 25.0,359.757848881,3.94510852885, 999.6, 0.9, 206.3, 5.1, 74.6,2.361111111111111,;
'2017-07-11 164548.80', 43.663063333333334, -79.401985, 111.0, 25.1,355.073612522,4.46657370143, 999.6, 0.9, 204.6, 5.8, 73.6,2.9166666666666665,;
'2017-07-11 164549.80', 43.663068333333335, -79.40194333333334, 110.2, 25.1,13.7228060534,5.1532252131, 999.7, 0.9, 215.9, 7.2, 74.6,3.111111111111111,;
'2017-07-11 164550.80', 43.66307166666667, -79.40189833333334, 109.7, 25.1,21.2512870936,4.40676708472, 999.6, 0.9, 223.5, 6.9, 74.1,3.2777777777777777,;
'2017-07-11 164551.80', 43.66308, -79.40185833333334, 109.8, 25.2,17.4604819183,3.33041661349, 999.7, 0.9, 224.0, 5.9, 71.0,3.2777777777777777,;
'2017-07-11 164552.80', 43.663091666666666, -79.40182166666666, 109.9, 25.2,4.83577111849,2.38119178182, 999.6, 0.9, 223.6, 4.9, 69.7,3.388888888888889,;
'2017-07-11 164553.80', 43.66311, -79.40177833333334, 110.5, 25.2,359.577138049,2.95272488708, 999.6, 0.9, 219.6, 5.3, 71.6,3.5833333333333335,;
'2017-07-11 164554.80', 43.663125, -79.40173166666666, 110.6, 25.2,355.032952663,3.29287853057, 999.7, 0.9, 216.3, 5.6, 71.1,3.8055555555555554,;
'2017-07-11 164555.80', 43.66313666666667, -79.40168166666666, 110.7, 25.2,315.029064014,2.84795891392, 999.7, 0.9, 207.8, 3.7, 71.4,3.9444444444444446,;
'2017-07-11 164556.80', 43.66314666666667, -79.40163, 110.9, 25.2,319.712823064,3.14227295121, 999.7, 0.9, 207.4, 4.1, 72.4,4.111111111111111,;
'2017-07-11 164557.80', 43.663156666666666, -79.40157666666667, 111.1, 25.2,329.670194666,2.99421906341, 999.7, 0.9, 213.7, 4.6, 73.0,4.25,;
'2017-07-11 164558.80', 43.663198333333334, -79.40153833333333, 112.6, 25.2,312.245685672,3.84274190417, 999.7, 0.9, 196.8, 4.2, 70.5,4.305555555555555,;
'2017-07-11 164559.80', 43.663285, -79.40151833333333, 116.7, 25.2,311.548053308,3.98442243263, 999.7, 0.9, 194.0, 4.4, 68.1,4.361111111111111,;
'2017-07-11 164600.80', 43.66332333333333, -79.40148, 120.6, 25.1,300.813095287,3.90826488964, 999.7, 0.9, 190.7, 3.7, 68.0,4.361111111111111,;
'2017-07-11 164601.80', 43.66333, -79.401425, 120.7, 25.1,311.840523339,2.92047219561, 999.6, 0.9, 208.2, 4.0, 68.8,4.361111111111111,;
'2017-07-11 164602.80', 43.66334, -79.40137, 120.1, 25.1,310.552701491,3.03145524074, 999.7, 0.9, 207.4, 3.9, 70.0,4.361111111111111,;
'2017-07-11 164603.80', 43.66334333333333, -79.401315, 119.3, 25.1,316.933065311,2.88287075219, 999.8000000000001, 0.9, 210.3, 4.2, 69.6,4.361111111111111,;
'2017-07-11 164604.80', 43.663345, -79.40126, 117.8, 25.1,325.944147404,3.10236698631, 999.8000000000001, 0.9, 211.6, 4.6, 72.0,4.361111111111111,;
'2017-07-11 164605.80', 43.66334, -79.4012, 116.5, 25.1,318.716478967,2.90384770079, 999.7, 0.9, 216.0, 4.1, 75.3,4.472222222222222,;
'2017-07-11 164606.80', 43.663336666666666, -79.40114166666666, 115.7, 25.1,326.191455006,2.4699698474, 999.7, 0.9, 224.4, 4.3, 76.9,4.5,;
'2017-07-11 164607.80', 43.663331666666664, -79.40107833333333, 114.9, 25.1,328.613494409,2.22663773651, 999.7, 0.9, 229.0, 4.3, 78.2,4.5,;
'2017-07-11 164608.80', 43.66332833333333, -79.40101833333334, 113.8, 25.1,342.584370816,2.65448188102, 999.8000000000001, 0.9, 226.2, 5.0, 78.1,4.5,;
'2017-07-11 164609.80', 43.663331666666664, -79.400965, 113.2, 25.1,337.189538324,2.60348574644, 999.8000000000001, 0.9, 224.7, 4.7, 77.7,4.416666666666667,;
'2017-07-11 164610.80', 43.663333333333334, -79.40091166666667, 112.8, 25.1,327.888806546,2.31812090362, 999.7, 0.9, 224.6, 4.2, 76.2,4.305555555555555,;
'2017-07-11 164611.80', 43.663336666666666, -79.40085666666667, 112.4, 25.1,333.406810677,2.85132140508, 999.8000000000001, 0.9, 219.7, 4.5, 77.6,4.25,;
'2017-07-11 164612.80', 43.663338333333336, -79.40080166666667, 112.2, 25.1,341.655618119,2.87896024694, 999.8000000000001, 0.9, 221.3, 4.8, 77.9,4.166666666666667,;
'2017-07-11 164613.80', 43.66334, -79.40075166666666, 112.3, 25.1,324.234361589,2.54834320422, 999.8000000000001, 0.9, 218.9, 3.9, 76.2,4.055555555555555,;
'2017-07-11 164614.80', 43.66334666666667, -79.4007, 112.3, 25.2,344.2191073,2.48148177308, 999.7, 0.9, 224.5, 4.6, 77.1,4.0,;
'2017-07-11 164615.80', 43.663351666666664, -79.40064833333334, 112.0, 25.2,334.207572956,2.55679879717, 999.7, 0.9, 222.4, 4.1, 79.4,3.9444444444444446,;
'2017-07-11 164616.80', 43.663363333333336, -79.40060666666666, 111.5, 25.2,347.809399037,2.6793825666, 999.8000000000001, 1.1, 224.2, 4.6, 79.8,3.8333333333333335,;
'2017-07-11 164617.80', 43.663375, -79.400565, 111.0, 25.2,349.614799251,3.19992980497, 999.8000000000001, 0.9, 218.9, 4.8, 80.7,3.638888888888889,;
