,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2019-07-02 13:25:38.000,107.4,21.556053313710567,2.103283430100169,2.0466321528154667,0.6542028493037623,464.6314162099858,417.4548299069604,0.093036676802106,250.9,50.95315020105056,13372.334664158016,1.2,203.0,43.661195,-79.39885833333334,997.6,9.866609365345042,24.611648729343088,0.1,20.972682862969105,20.3,276.0,69.7,2.0,4.3
1,2019-07-02 13:25:39.000,107.1,21.565237081895045,2.074350794840037,2.0511150722573173,0.3479916780402921,456.7000146207798,417.3159878921841,0.0316498483172648,267.0,50.50531996162312,13261.688584316502,1.2,203.0,43.66119833333333,-79.39885500000001,997.6,9.86584150341534,24.622357391204584,0.1,20.97466197098789,20.3,276.4,70.8,2.5,4.5
2,2019-07-02 13:25:40.000,106.6,21.57367459747575,2.054054604268167,2.046980471261891,0.5515770175949898,451.9425590703622,416.027678377462,0.019893088402981,57.5,50.51057771093176,13348.578675856184,1.2,202.9,43.6612,-79.39885500000001,997.6,9.864056193987915,24.624928574200982,0.0,20.9759126964104,20.3,265.3,69.6,2.1,4.1
3,2019-07-02 13:25:41.000,105.7,21.578356247239103,2.0540762493517897,2.050238533104463,0.7057581962552443,449.6803134022931,415.6799979140533,0.4299316184544489,81.8,50.51682502992972,13345.31123638553,1.2,202.9,43.661205,-79.39885333333334,997.5,9.863931248167406,24.62182500240078,0.1,20.97723749943982,20.3,267.9,73.3,2.3,4.5
4,2019-07-02 13:25:42.000,104.9,21.586042943786254,2.054043266731564,2.04765628998576,0.5857253112907495,447.4561673537685,414.96640831101,0.1973046778973646,305.9,50.49124378221491,13564.75280116381,1.2,202.8,43.66121,-79.39885166666667,997.6,9.866234326498205,24.616888153438275,0.0,20.97887653880144,20.3,281.0,81.2,3.0,5.0
5,2019-07-02 13:25:43.000,104.4,21.593165104575785,2.052874121758314,2.0502987737586698,0.2437086830097357,446.1541657120817,415.5404651667855,0.0048335324492307,53.7,50.53565702940897,13554.6953405431,1.2,202.7,43.66121666666667,-79.39885166666667,997.5,9.864130952442176,24.61504853336762,0.0,20.98048739043701,20.3,287.3,84.2,2.0,4.5
6,2019-07-02 13:25:44.000,104.3,21.599031418758862,2.056231925967822,2.050203553227589,0.0200134213709957,444.8589834214458,415.9576060360813,0.1591521809427406,87.5,50.50243228252225,13622.114850295942,1.2,202.7,43.66122333333333,-79.39885,997.5,9.863019712133504,24.614490486635358,0.0,20.981803098007397,20.4,277.0,69.9,2.5,4.3
7,2019-07-02 13:25:45.000,104.2,21.60717144234064,2.056705701386141,2.0485241584381693,0.1705397718500169,442.3674273756816,414.5373663718041,0.2228730394841593,73.1,50.497071640182405,13658.891089228588,1.2,202.6,43.66122666666666,-79.39884833333333,997.5,9.86180951955798,24.61498571863389,0.1,20.983695241235583,20.4,242.6,39.5,1.4,2.7
8,2019-07-02 13:25:46.000,104.1,21.612496878975676,2.052083590837388,2.051957761080148,0.4196645882883482,441.65435847528806,414.7436616595456,0.1393519516846029,73.3,50.53145620609475,13601.143152275032,1.2,202.7,43.66123,-79.39884666666667,997.6,9.862466097613316,24.61746719052497,0.1,20.9852031265557,20.4,253.8,46.0,1.2,2.5
9,2019-07-02 13:25:47.000,103.9,21.61910955861465,2.04945459791758,2.0523981545404397,0.5290744463770438,440.0664198592712,413.9384777927607,0.0288524671861147,116.8,50.47899186698814,13696.044521412485,1.2,202.6,43.66123166666666,-79.39884666666667,997.5,9.865285238965368,24.61872697615081,0.0,20.98677619482683,20.4,222.1,18.7,1.8,3.7
