,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2019-08-14 14:21:53.400,35.8,21.15619970571976,2.09395654497126,1.988800812799333,0.1316353067709548,441.4063401488326,406.9750410879578,0.2121442338689269,352.6,51.57846100616547,13804.228081222636,4.0,202.3,43.66140333333333,-79.39908833333334,1001.4,9.866456116691474,24.64391744290879,0.1,20.699129051243887,19.2,179.6,340.1,1.5,3.0
1,2019-08-14 14:21:54.500,36.6,21.164204333643276,2.061403186695349,1.9889046295889328,0.6191107237242363,433.7711541535546,406.37445862780254,0.33141663774087,346.8,50.87295048013658,13862.4560838715,4.0,202.3,43.66139833333333,-79.39908833333334,1001.3,9.865937358416438,24.646607894357707,0.1,20.69889368818204,19.2,185.3,350.0,1.3,2.5
2,2019-08-14 14:21:55.500,37.3,21.176875781812992,2.0298138186295684,1.9900819743787572,0.1019730996377703,427.7336084264122,405.6727984273375,0.4755240068994744,343.1,50.48425428917909,13789.458598900155,4.0,202.4,43.661393333333336,-79.39908833333334,1001.3,9.862598963647397,24.6358,0.1,20.699375781812996,19.2,205.8,4.0,1.3,2.6
3,2019-08-14 14:21:56.500,37.8,21.178287623799967,2.002822463632912,1.9878407256703396,0.1992747188515847,423.8793237258412,405.0833045188201,0.1342700350936124,336.2,50.56867083979679,13760.990980669998,4.0,202.3,43.66139,-79.39909,1001.4,9.863067999457613,24.635245525121583,0.1,20.699977237439207,19.2,200.8,354.5,1.1,2.2
4,2019-08-14 14:21:57.500,38.6,21.184871794288703,2.0064027213369187,1.9866714552507665,0.3404661954467671,423.8680336816433,405.4767729202624,0.0,329.8,50.48887571192232,13711.322850459555,4.0,202.4,43.66138666666666,-79.39909333333334,1001.4,9.867044001034696,24.63659670943791,0.1,20.70116983547189,19.2,194.2,350.5,1.2,2.2
5,2019-08-14 14:21:58.500,39.6,21.19394479640499,2.0054858486580573,1.9861751370038423,0.3561291146075537,423.0291519510656,405.5448901074426,0.262456558415384,330.3,50.525944007490295,13663.016517656655,4.0,202.4,43.66138333333333,-79.39909666666667,1001.4,9.865937768068898,24.64598512045932,0.1,20.70235603495197,19.2,189.2,352.2,1.2,2.5
6,2019-08-14 14:21:59.400,40.4,21.19838264461997,2.0046525704031724,1.986359074970797,0.0,422.1917928873456,406.0545817920077,0.3640746213000306,327.0,50.54624019243654,13744.017891610913,4.0,202.5,43.66137833333333,-79.3991,1001.4,9.86512623039466,24.64171728791021,0.1,20.704279321977555,19.2,201.1,0.4,1.3,2.4
7,2019-08-14 14:22:00.500,41.6,21.203935871800876,2.008783654389046,1.9855242520884264,0.0562799613927683,420.3114044773719,407.1971737959968,0.2072009679394957,335.0,50.49445178139044,13812.336956451478,4.0,202.4,43.66137,-79.3991,1001.5,9.864207884907929,24.6410392556804,0.1,20.70442453480025,19.2,211.9,11.8,1.2,2.6
8,2019-08-14 14:22:01.500,42.9,21.21031085399677,2.001548591889958,1.9858050700876717,0.1527240097221154,420.5945684362415,406.9950528505622,0.2672051778196047,333.6,50.54397614060402,13757.83266135024,4.0,202.2,43.66136333333333,-79.39909833333333,1001.4,9.865965303165602,24.644783833139165,0.1,20.706159468713597,19.2,220.1,9.6,1.4,2.9
9,2019-08-14 14:22:02.500,44.4,21.216117817295885,1.9989748293261025,1.9868645380860013,0.0193274942208772,419.0321956244456,406.67070796795934,0.126262243322289,335.9,50.49649461701114,13745.990072048837,4.0,202.1,43.66136166666666,-79.39912166666667,1001.4,9.869675002182664,24.6456668107138,0.1,20.707340793218403,19.2,207.1,8.2,1.7,3.5
