,gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2021-08-27 15:32:40.600,110.1,28.0884781912,2.02679651434,2.06072782646,2.06058309821,0.308808086464,416.424609054,413.084241183,429.12956593,0.0637385693438,1.8,50.5525072789,18217.1419473,0.9,71.8,43.661765,-79.39918,1009.0,9.87341084066,24.6715917984,0.0,23.586774252,26.2,152.7,78.6,0.9,1.7
1,2021-08-27 15:32:41.600,110.1,28.0945903905,2.02709411507,2.05773621982,2.06664288591,0.106148558434,416.526991851,412.871541041,429.379303081,0.113104187345,332.0,50.4792469642,18210.2742164,0.9,71.8,43.661765,-79.39918,1009.0,9.87354786644,24.6701294246,0.0,23.5882867535,26.3,149.3,80.8,1.2,2.6
2,2021-08-27 15:32:42.600,110.1,28.0923091969,2.02341093267,2.06165459545,2.06725778582,0.105025287312,414.567933952,412.979309624,429.447148054,0.0366539755026,338.4,50.6029774602,18239.4363307,0.9,71.7,43.6617666667,-79.39918,1008.9,9.87684594557,24.6831437823,0.0,23.5898404145,26.3,163.2,86.6,1.2,2.3
3,2021-08-27 15:32:43.600,110.2,28.0959116091,2.02601752702,2.06075740035,2.06309437947,0.0758152113069,414.705770161,412.786966131,427.325164304,0.105796150869,309.3,50.5599365997,18200.7115088,0.9,71.7,43.6617666667,-79.3991816667,1009.0,9.8730096769,24.671561303,0.0,23.5919558045,26.3,146.8,76.1,1.4,2.8
4,2021-08-27 15:32:44.600,110.2,28.0996559962,2.02753833369,2.05824106756,2.06629880184,0.135900119725,413.822232363,412.305385977,427.619482189,0.0497454748389,312.8,50.5018985463,18323.3683064,0.9,71.5,43.6617683333,-79.3991816667,1008.9,9.8711214504,24.6728417272,0.0,23.5937812954,26.3,156.0,84.3,1.1,2.3
5,2021-08-27 15:32:45.600,110.3,28.1032325582,2.0258018538,2.0611154323,2.06762270271,0.229175709376,412.630643176,412.881408474,426.65061497,0.0816175778874,320.9,50.5894120941,18207.593021,0.9,71.5,43.6617683333,-79.3991816667,1008.9,9.87275245185,24.6713813289,0.0,23.5958995349,26.3,144.9,72.9,1.1,2.2
6,2021-08-27 15:32:46.600,110.3,28.1068292478,2.02592909083,2.06036092139,2.0655715854,0.0110818671798,412.819762757,412.749764948,425.40295557,0.0454396998318,307.5,50.5552304488,18236.7613017,0.9,71.5,43.6617683333,-79.3991816667,1009.0,9.87424027617,24.6718715413,0.0,23.5979051376,26.3,151.0,78.4,0.9,1.8
7,2021-08-27 15:32:47.600,110.3,28.1104439072,2.02692397349,2.05733028112,2.06597842872,0.256406764199,411.143501489,412.425884855,425.6582061,0.0208795046286,304.9,50.5217144509,18373.544655,0.9,71.5,43.6617683333,-79.3991816667,1008.9,9.87198782256,24.6662913511,0.0,23.5996727549,26.3,156.9,91.5,1.2,2.3
8,2021-08-27 15:32:48.600,110.4,28.116,2.02726,2.06068539419,2.0668167625,0.0573819,410.517,412.69273859,423.878334583,0.0592942635628,322.8,50.5603,18224.4069792,0.9,71.5,43.66177,-79.3991816667,1009.0,9.87264,24.6739,0.0,23.6021,26.3,155.8,81.0,0.8,1.5
9,2021-08-27 15:32:49.600,110.4,28.1147,2.02425,2.05855064784,2.0671367625,0.2403,410.334,412.259660122,423.264334583,0.102460697418,320.0,50.5652,18170.9913901,0.9,71.3,43.66177,-79.3991816667,1009.1,9.87493,24.6741,0.0,23.6042,26.3,172.5,101.8,0.8,1.5
10,2021-08-27 15:32:50.600,110.4,28.1172887983,2.0282674883,2.05630213641,2.06417279616,0.0859986571444,410.404084039,412.164116527,423.08964234,0.118559984164,315.0,50.4798501341,18198.7255098,0.9,71.3,43.6617716667,-79.3991816667,1008.9,9.87369200736,24.6673017144,0.0,23.6060306758,26.3,177.7,102.4,0.6,1.2
11,2021-08-27 15:32:51.600,110.4,28.1227093963,2.02274651367,2.06184779496,2.0680151014,0.241931721363,408.648295497,412.844101047,423.112361904,0.0,336.9,50.5859487525,18182.915314,0.9,71.4,43.6617716667,-79.3991816667,1009.0,9.87789301435,24.6734373582,0.0,23.6079563776,26.3,177.8,106.9,1.2,2.4
12,2021-08-27 15:32:52.600,110.4,28.1231354153,2.02632291694,2.06137600013,2.06252986581,0.0087539770474,408.831836496,412.163941054,421.358723725,0.00331118427854,153.7,50.5669447355,18202.8411712,0.9,71.7,43.6617716667,-79.3991816667,1009.0,9.87225103006,24.6713480707,0.0,23.609769359,26.3,203.8,140.6,0.9,1.9
13,2021-08-27 15:32:53.600,110.5,28.1275328778,2.02534257818,2.05813261468,2.06637348523,0.030561403414,408.47441314,411.664612602,421.585306988,0.0531748993304,156.0,50.5120023391,18179.2551667,0.9,71.9,43.6617716667,-79.3991816667,1008.9,9.87621017871,24.6673471485,0.0,23.6119141656,26.3,225.5,159.0,1.5,3.4
14,2021-08-27 15:32:54.600,110.5,28.1359737652,2.02185896808,2.06077569352,2.06505853261,0.070360371628,407.828064774,411.959856355,421.163863684,0.142219641262,279.4,50.559790477,18095.1572004,0.9,72.1,43.6617716667,-79.3991816667,1009.0,9.87274275798,24.6759355105,0.0,23.6142565587,26.3,207.6,133.7,1.3,2.3
15,2021-08-27 15:32:55.600,110.5,28.1327926005,2.02559233423,2.06434524625,2.06171869101,0.0562062280608,407.310363718,412.261028857,420.518604467,0.148303630363,277.2,50.5805942627,18106.9385439,0.9,72.0,43.6617716667,-79.3991816667,1009.0,9.87187883289,24.6707969258,0.0,23.6153086506,26.3,185.5,115.9,0.7,1.4
16,2021-08-27 15:32:56.600,110.5,28.1356059748,2.02262114435,2.06094424465,2.06552779533,0.142422570784,407.196694182,412.079454923,420.02537458,0.150969085463,261.8,50.5260664801,18211.4277582,0.9,71.8,43.6617716667,-79.3991816667,1008.9,9.87335069871,24.6729312402,0.0,23.6179083038,26.3,198.5,131.1,0.8,1.7
17,2021-08-27 15:32:57.600,110.4,28.1412673352,2.02431054904,2.05815112027,2.06251560931,0.0211810433518,407.238184271,412.080298805,419.901349873,0.102669186771,324.2,50.5018830771,18252.4762718,0.9,71.7,43.6617716667,-79.3991816667,1008.9,9.87225753823,24.6626351966,0.0,23.6201100526,26.3,205.8,134.1,0.9,1.8
18,2021-08-27 15:32:58.600,110.4,28.1404214055,2.0220496737,2.06144387729,2.06403018937,0.182002587725,406.157850212,412.674866735,419.906324997,0.0396623508138,323.0,50.6073932058,18173.2639297,0.9,71.6,43.6617716667,-79.39918,1009.1,9.87264332108,24.6768575565,0.0,23.6221321083,26.3,203.7,128.2,0.9,1.5
19,2021-08-27 15:32:59.600,110.3,28.1429632241,2.02503361111,2.05933701388,2.06185969223,0.121093658467,406.887048195,412.516932291,418.834445695,0.143461095603,137.3,50.5226348765,18227.5017363,0.9,71.4,43.6617716667,-79.39918,1009.1,9.87307538462,24.6731005698,0.0,23.6248875831,26.3,269.1,203.3,0.4,1.0
20,2021-08-27 15:33:00.600,110.3,28.1484244358,2.02357560593,2.05762256034,2.06489101435,0.215971131037,406.238759248,413.080479155,419.578786226,0.178284991879,133.3,50.5160377011,18237.6243741,0.9,71.4,43.6617716667,-79.39918,1009.0,9.87596995543,24.6763950124,0.0,23.6257714963,26.3,315.1,245.8,0.8,1.5
21,2021-08-27 15:33:01.600,110.2,28.1499360717,2.02087162321,2.0614742438,2.06316455632,0.0646301864855,405.647922503,413.834650926,418.868357742,0.203188655498,162.5,50.6074962883,18130.7257972,0.9,71.2,43.6617716667,-79.3991783333,1009.0,9.87609470678,24.6698833721,0.0,23.6281207354,26.3,327.3,251.3,0.7,1.2
22,2021-08-27 15:33:02.600,110.2,28.1533688116,2.02506714911,2.06098066476,2.06042467875,0.0156310687475,406.007259451,413.216742439,418.266594034,0.229236343597,26.1,50.5477318972,18245.3883309,0.9,71.3,43.6617716667,-79.3991783333,1009.1,9.87423419968,24.6732686055,0.0,23.6296318068,26.3,332.4,265.7,1.1,2.6
23,2021-08-27 15:33:03.600,110.2,28.1565409874,2.02632915035,2.06008778737,2.06511382337,0.104268908398,406.146264053,413.208633238,418.713303587,0.205637966502,338.5,50.4918157875,18233.8642605,0.9,71.6,43.6617716667,-79.3991783333,1008.9,9.87421344432,24.6747,0.0,23.6317172216,26.3,11.6,309.9,1.3,2.3
24,2021-08-27 15:33:04.600,110.2,28.1572,2.02153370487,2.06173330992,2.06602893896,0.114591734334,405.187168358,414.059601624,418.78344594,0.231572373444,338.1,50.5920319675,18147.4751064,0.9,71.6,43.6617716667,-79.3991783333,1009.0,9.87448348377,24.6740636105,0.0,23.6335005172,26.3,79.5,0.5,0.8,1.4
25,2021-08-27 15:33:05.600,110.2,28.1577686868,2.02387012623,2.05996294632,2.06139216286,0.0852765821689,405.925253972,413.937378297,417.866201441,0.1489850421,327.4,50.5395419206,18190.7749985,0.9,71.9,43.6617716667,-79.3991766667,1009.0,9.87456716448,24.6708156566,0.0,23.6353671356,26.3,4.7,293.7,0.7,1.7
26,2021-08-27 15:33:06.600,110.2,28.1606861295,2.02359585927,2.05987278653,2.06397067122,0.192416627871,405.566010329,413.728571895,418.652350137,0.1207378859,137.6,50.511086652,18248.2707646,0.9,72.1,43.6617716667,-79.3991766667,1008.9,9.87503312341,24.6705957802,0.0,23.637447769,26.4,357.7,295.2,0.8,1.4
27,2021-08-27 15:33:07.600,110.2,28.1642186366,2.01929983813,2.06239182471,2.06307377333,0.0,404.966528683,414.258353277,418.165076864,0.278365913651,160.2,50.5708458071,18240.8932096,0.9,72.1,43.6617716667,-79.3991766667,1009.0,9.87331475479,24.6752395782,0.0,23.6390081658,26.4,4.5,292.0,0.5,1.0
28,2021-08-27 15:33:08.600,110.2,28.1678357631,2.02425148765,2.06145600207,2.0589632093,0.00745337748825,406.026857965,413.871517993,417.599275353,0.24702877198,144.1,50.5154549186,18285.0906467,0.9,72.2,43.6617716667,-79.399175,1009.1,9.8724632532,24.6790835465,0.0,23.6410208866,26.4,5.0,294.9,0.3,0.5
29,2021-08-27 15:33:09.600,110.2,28.1726610588,2.02332042465,2.059643256,2.06429348838,0.0612121567161,405.576671526,413.720480111,418.726031871,0.135172220562,156.9,50.5188596718,18231.2191565,0.9,72.0,43.6617733333,-79.399175,1009.0,9.87289947413,24.680384047,0.0,23.6425407177,26.4,115.1,36.1,0.4,1.0
30,2021-08-27 15:33:10.600,110.2,28.1726524728,2.02023408831,2.06251908673,2.06292458896,0.111406178859,405.350085723,413.787351104,418.203575766,0.123999353298,152.8,50.5915858728,18191.9781952,0.9,72.2,43.6617733333,-79.399175,1009.0,9.87491504695,24.6751016485,0.0,23.6452762364,26.4,80.4,4.4,1.0,2.2
31,2021-08-27 15:33:11.600,110.2,28.176951488,2.02410196207,2.06220312777,2.05993298232,0.0339754273714,405.456619524,413.716382727,417.990875624,0.0500308923636,44.4,50.5144313757,18255.0521708,0.9,72.2,43.6617733333,-79.399175,1009.1,9.87643726451,24.6770558862,0.0,23.6469571943,26.4,79.0,8.1,1.4,2.8
32,2021-08-27 15:33:12.600,110.3,28.1820611449,2.02329729907,2.05875667022,2.06385135795,0.106477948136,405.283485462,413.221679867,418.098644207,0.0280497523305,272.0,50.5031407845,18368.6035607,0.9,72.2,43.6617733333,-79.399175,1009.0,9.87379151904,24.6771392517,0.0,23.648975542,26.4,77.3,5.3,1.5,2.8
33,2021-08-27 15:33:13.600,110.3,28.1806743364,2.02067561288,2.06114974335,2.06295416285,0.0471421955078,404.777407756,413.517457378,417.906300714,0.0501040131968,322.4,50.6043417908,18342.0617782,0.9,72.2,43.661775,-79.3991766667,1009.0,9.87315550886,24.6725550221,0.0,23.6505578098,26.4,85.6,14.5,1.3,2.4
34,2021-08-27 15:33:14.600,110.3,28.1850895775,2.02338478874,2.06349403245,2.06043783006,0.0797963174068,405.31909796,413.859026583,417.42472056,0.152348821861,296.9,50.5254626152,18251.4760163,0.9,72.2,43.661775,-79.3991766667,1009.1,9.87394845128,24.6725898707,0.0,23.6526461282,26.4,83.8,10.2,1.3,2.6
35,2021-08-27 15:33:15.600,110.3,28.1887073687,2.02302058734,2.05929981888,2.0633121948,0.0463391780395,405.253067146,413.398989654,418.000743057,0.152661147411,327.8,50.5032316245,18307.5533206,0.9,72.3,43.661775,-79.3991766667,1009.0,9.8734419567,24.6739738901,0.0,23.6546610531,26.4,78.1,6.8,1.5,2.9
36,2021-08-27 15:33:16.600,110.4,28.1902996395,2.01978280721,2.06306275283,2.06255768389,0.0200914147473,404.900951527,413.86879839,417.869099531,0.148964181121,146.2,50.582040611,18284.8806432,0.9,72.3,43.6617766667,-79.3991766667,1009.0,9.87115323185,24.6674985979,0.0,23.6564330396,26.4,87.6,14.2,1.1,1.9
37,2021-08-27 15:33:17.600,110.4,28.1930176968,2.02281786523,2.06553056294,2.05952704362,0.0582477895986,405.111390445,414.384599687,417.545219438,0.0780085090351,329.7,50.5246949409,18191.1775606,0.9,72.3,43.6617766667,-79.3991783333,1008.9,9.87328126427,24.6711691007,0.0,23.6584438203,26.4,101.2,30.1,0.9,1.9
38,2021-08-27 15:33:18.600,110.5,28.1958064127,2.02114602419,2.05834907611,2.06288215669,0.0985969140028,404.760569602,413.228915244,417.812073173,0.0127644103183,331.9,50.5318607686,18326.2771978,0.9,72.2,43.6617766667,-79.3991783333,1009.0,9.8749550849,24.6666087137,0.0,23.6602634855,26.4,91.1,18.6,1.1,2.3
39,2021-08-27 15:33:19.600,110.5,28.1986792839,2.01895095583,2.06084131053,2.06074741034,0.11599410872,404.67771423,414.145020125,417.378994705,0.0964534390887,337.6,50.602949559,18289.9624425,1.3,71.9,43.6617766667,-79.3991783333,1009.1,9.87286187176,24.6723399167,0.0,23.6623165862,26.4,102.1,31.3,1.7,3.6
40,2021-08-27 15:33:20.600,110.5,28.2013731375,2.02425999226,2.06374174365,2.05849889891,0.0,405.340866849,414.34986836,417.28345111,0.0321803686838,148.1,50.5432775827,18168.0755761,1.3,72.3,43.6617783333,-79.3991783333,1009.0,9.87559539471,24.6747303991,0.0,23.6641568847,26.4,117.3,48.6,1.6,3.1
41,2021-08-27 15:33:21.600,110.5,28.2054062791,2.02394437946,2.05858450584,2.06404455746,0.00317764510987,404.678629342,413.460072117,417.96343563,0.134835939481,144.9,50.5208162364,18288.2156362,0.9,72.1,43.6617783333,-79.3991783333,1009.1,9.87730139341,24.6713390504,0.0,23.6661150078,26.4,140.0,66.1,1.2,2.3
42,2021-08-27 15:33:22.600,110.5,28.2094932504,2.02065797513,2.06122799158,2.06357276263,0.0503093661511,404.164840135,414.025604103,417.283275637,0.262091459945,178.8,50.5754738179,18262.9873373,1.3,71.9,43.6617783333,-79.39918,1009.1,9.87496214924,24.6712550266,0.0,23.6676898756,26.4,127.4,56.3,1.0,1.8
