,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2019-08-22 14:02:41.799999,101.9,21.3975,2.05582,1.95865,0.296248,441.018,405.535,0.325379,129.1,50.5574,14234.1,1.3,,43.66126,-79.39895333333334,1000.6,9.86513,24.6402,0.0,20.9791,18.9,,48.4,,5.0
1,2019-08-22 14:03:15.800000,102.8,21.5664,1.93558,1.95377,0.0,399.756,405.039,0.307509,40.1,50.4684,14287.1,1.3,,43.66126,-79.39896333333333,1000.6,9.86863,24.64,0.0,21.0076,18.9,,40.8,,5.5
2,2019-08-22 14:03:16.800000,102.3,21.5734,1.93485,1.95784,0.0,399.778,404.965,0.0461095,313.9,50.5329,14090.2,1.3,,43.66126166666667,-79.39897333333333,1000.6,9.86392,24.6436,0.1,21.0088,18.9,,39.7,,5.4
3,2019-08-22 14:03:17.800000,101.8,21.5757,1.93496,1.96036,0.22521,399.324,404.28,0.0,344.9,50.5366,14153.5,1.3,,43.66126166666667,-79.39897833333333,1000.6,9.87014,24.6544,0.0,21.0088,18.9,,16.1,,4.6
4,2019-08-22 14:03:18.800000,101.2,21.5823,1.93766,1.9536,0.0,399.043,404.642,0.0,286.5,50.424,14271.9,1.3,,43.66126333333333,-79.39898666666667,1000.7,9.86678,24.6375,0.0,21.0095,18.9,,23.3,,5.2
5,2019-08-22 14:03:19.800000,100.5,21.5853,1.93251,1.95387,0.0,398.021,405.171,0.245922,269.2,50.5606,14070.6,1.3,,43.66126666666667,-79.39899,1000.7,9.86831,24.6414,0.0,21.0095,18.9,,25.8,,3.5
6,2019-08-22 14:03:20.800000,99.9,21.5882,1.93308,1.95641,0.0,397.406,406.459,0.0,218.0,50.5148,14011.9,1.3,,43.66127,-79.39899166666666,1000.6,9.86563,24.6525,0.0,21.0109,18.9,,26.3,,4.2
7,2019-08-22 14:03:21.800000,99.4,21.5972,1.9346,1.95698,0.0,399.737,405.686,0.0,325.4,50.4321,13985.7,1.3,,43.66127,-79.39899333333334,1000.6,9.86825,24.6448,0.0,21.0101,18.9,,60.5,,5.2
8,2019-08-22 14:03:22.800000,99.1,21.5956,1.92933,1.95656,0.0211586,396.458,406.467,0.0722314,24.5,50.5589,14092.6,1.6,,43.66127166666666,-79.398995,1000.5,9.86422,24.6468,0.0,21.0114,18.9,,59.7,,6.6
9,2019-08-22 14:03:23.800000,99.0,21.5997,1.93749,1.95975,0.00145843,398.513,407.182,0.0,308.7,50.489,13869.9,1.6,,43.66127166666666,-79.398995,1000.6,9.86601,24.6388,0.0,21.0118,18.9,,51.6,,4.1
10,2019-08-22 14:03:24.800000,99.2,21.6074,1.93299,1.95108,0.0,398.096,405.878,0.0,79.6,50.4902,14029.2,1.3,,43.66127333333333,-79.39899666666666,1000.6,9.86235,24.6474,0.0,21.0125,18.9,,35.0,,2.9
11,2019-08-22 14:03:25.800000,99.6,21.6097,1.92815,1.95328,0.0,397.671,406.526,0.240639,305.2,50.5591,14036.3,1.3,,43.661276666666666,-79.39899833333334,1000.6,9.86519,24.6389,0.0,21.0127,18.9,,347.2,,2.7
12,2019-08-22 14:03:26.800000,100.0,21.6131,1.93614,1.95926,0.0,398.559,408.429,0.0,207.1,50.4914,13940.2,1.3,,43.66128,-79.39899666666666,1000.6,9.86373,24.6452,0.0,21.0135,18.9,,320.0,,4.2
13,2019-08-22 14:03:27.800000,100.4,21.621,1.93532,1.95549,0.0,398.375,408.36,0.0,210.5,50.4948,14042.2,1.3,,43.66128333333333,-79.39899833333334,1000.5,9.86775,24.6392,0.0,21.0135,18.9,,301.1,,3.2
14,2019-08-22 14:03:28.800000,100.9,21.6204,1.9291,1.95149,0.183102,397.647,410.526,0.209696,284.1,50.5601,13931.6,1.3,,43.66128166666667,-79.39899666666666,1000.6,9.8651,24.6378,0.0,21.0149,18.9,,259.4,,3.0
15,2019-08-22 14:03:29.800000,101.5,21.6228,1.93154,1.95771,0.110799,398.828,411.212,0.726827,357.0,50.4648,13943.2,1.3,,43.66128,-79.39899666666666,1000.6,9.86757,24.637,0.0,21.0148,18.9,,9.5,,4.2
16,2019-08-22 14:03:30.800000,102.0,21.6315,1.92903,1.95432,0.0626535,397.71,411.038,0.0,212.9,50.512,14091.9,1.3,,43.661278333333335,-79.39899833333334,1000.5,9.86856,24.6466,0.0,21.0148,18.9,,15.9,,4.7
17,2019-08-22 14:03:31.800000,102.5,21.6303,1.93141,1.9613,0.0,397.384,413.385,0.319671,139.2,50.5571,13721.8,1.3,,43.661278333333335,-79.39899833333334,1000.6,9.86846,24.6463,0.0,21.0156,18.9,,61.2,,3.7
18,2019-08-22 14:03:32.799999,102.8,21.6346,1.93663,1.96032,0.0,398.194,412.319,0.0,191.2,50.4764,13716.2,1.3,,43.661278333333335,-79.399,1000.6,9.86168,24.6394,0.0,21.0166,18.9,,98.3,,2.8
19,2019-08-22 14:03:33.799999,103.4,21.6422,1.93375,1.94922,0.0,397.677,411.662,0.0,353.6,50.5071,13984.2,1.3,,43.66128,-79.39900166666666,1000.5,9.86763,24.6441,0.0,21.0165,19.0,,60.6,,2.2
