,gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2021-03-30 15:54:53.600,95.6,25.6488242047,2.0866081115,2.09682364465,2.08855959961,0.0934659258187,426.338142995,428.418219574,433.233900139,0.198857255512,318.1,50.5316003085,4487.66248039,5.6,62.2,43.6608833333,-79.398465,1002.9,9.87456715183,24.6930176189,0.0,23.4284528567,20.9,318.6,261.2,2.1,4.8
1,2021-03-30 15:54:54.600,96.0,25.6469547505,2.08477280019,2.09943999766,2.0883228835,0.187509013725,426.064339182,429.373443326,432.90066964,0.223540691533,293.7,50.5726347458,4503.53708554,5.6,62.2,43.6608766667,-79.3984616667,1002.9,9.87417737905,24.6995375408,0.1,23.4288575834,20.9,313.7,256.9,2.1,4.2
2,2021-03-30 15:54:55.600,96.5,25.6461142415,2.0869983995,2.10283180286,2.08664501592,0.366369761665,426.497827575,429.052835951,432.662425474,0.0517322718836,309.4,50.5354030629,4429.13538353,5.6,62.0,43.66087,-79.39846,1002.9,9.87434858204,24.6939576467,0.0,23.4294428174,20.9,315.6,247.9,1.6,4.2
3,2021-03-30 15:54:56.600,96.7,25.6512127881,2.08911631024,2.09692021122,2.08908907504,0.358224461765,426.765567083,428.454654966,433.138492794,0.154487596992,293.9,50.5082349758,4395.17763453,5.6,62.1,43.660865,-79.3984583333,1003.0,9.87380601329,24.6913562893,0.1,23.4300646052,20.9,332.1,265.2,1.3,3.0
4,2021-03-30 15:54:57.600,96.7,25.6498498113,2.08435969268,2.10227183396,2.09100749154,0.144127658828,426.229966213,429.340003463,433.363173035,0.157142565449,305.7,50.5526778261,4440.2300648,5.6,62.1,43.6608633333,-79.3984566667,1002.9,9.87493507818,24.6940751483,0.0,23.430500018,20.9,317.9,264.8,1.7,2.8
5,2021-03-30 15:54:58.600,96.6,25.6508933899,2.08600690026,2.10272778788,2.08631314062,0.236916423322,426.786648698,429.214015687,432.843849323,0.13106955313,292.6,50.5275788967,4358.8236691,5.6,62.1,43.660865,-79.3984583333,1002.9,9.87590830026,24.6937037772,0.1,23.4317214589,20.9,323.5,256.9,1.8,3.4
6,2021-03-30 15:54:59.600,96.6,25.6575889848,2.08650998991,2.09798877178,2.08806499662,0.0644206101835,426.387767362,427.999744498,433.426655265,0.247592446924,292.2,50.5078110152,4431.16605798,5.7,62.2,43.6608683333,-79.39846,1002.8,9.87693001346,24.6917444195,0.1,23.4329555693,20.9,307.9,262.5,1.6,3.4
7,2021-03-30 15:55:00.600,100.6,25.6555696512,2.08249647137,2.10128491406,2.08833061956,0.152320458315,425.933732365,428.943467601,432.964227451,0.178514140206,141.0,50.5884851495,4370.35138379,5.7,62.2,43.6607933333,-79.3980966667,1002.9,9.87473336793,24.6936810737,0.0,23.4335174765,20.9,314.6,241.1,1.7,3.2
8,2021-03-30 15:55:01.600,105.0,25.6549984492,2.08750861429,2.10087485656,2.08433576709,0.188579776899,426.797168081,429.02244976,432.527631939,0.164082316599,204.3,50.5586594299,4398.6703723,1.7,62.1,43.660795,-79.3980716667,1002.9,9.87582130064,24.6936624812,0.0,23.4344765883,20.9,313.4,254.3,1.6,3.5
9,2021-03-30 15:55:02.600,107.3,25.6574806364,2.08768303725,2.09658775119,2.08934033902,0.198092910232,426.954058363,428.366073164,433.388281937,0.160119221921,42.2,50.4912421356,4447.30397108,1.7,62.0,43.6607983333,-79.3980666667,1002.9,9.87404600815,24.6987374001,0.0,23.4351761273,20.9,310.9,244.0,1.6,2.8
