,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2019-05-16 13:28:45.800,183.4,20.6650567678,2.01481209732,1.99161019352,0.0203677853328,493.926114754,445.744551445,0.0219609636448,309.6,50.5117654863,7515.75131282,2.6,213.4,43.6616583333,-79.3990233333,1000.5,9.8620682977,24.6612253276,0.0,20.5517379913,15.6,53.6,199.4,1.2,2.1
1,2019-05-16 13:28:46.900,182.7,20.6642555987,2.01079900223,1.98812326041,0.184246060498,490.117662425,444.553429816,0.0655310900352,164.2,50.5145335643,7605.60797788,2.6,213.4,43.6616533333,-79.3990266667,1000.5,9.86142445122,24.6646665466,0.0,20.5518777716,15.6,51.9,201.0,1.1,2.2
2,2019-05-16 13:28:47.900,182.1,20.6689798398,2.01138438246,1.99215235455,0.0455424451117,486.568390625,444.817231933,0.0159571122969,14.6,50.4262311727,7584.34730503,2.6,213.4,43.6616516667,-79.3990283333,1000.5,9.86321382726,24.661417102,0.0,20.5509792755,15.6,55.5,210.6,1.1,2.4
3,2019-05-16 13:28:48.800,181.7,20.6678349222,2.00436270568,1.98772713866,0.0401836277503,482.04635355,443.600142887,0.0522356025092,115.0,50.5590046185,7624.2169945,2.6,213.4,43.6616483333,-79.39903,1000.5,9.86302015909,24.6607317464,0.0,20.5510841268,15.6,68.5,204.9,1.0,1.7
4,2019-05-16 13:28:49.800,181.1,20.6697854674,2.00490154069,1.98836948449,0.163181183954,480.161235709,443.519765023,0.0316004553611,99.3,50.4935750168,7617.62685001,2.6,213.4,43.6616433333,-79.3990283333,1000.5,9.86500292939,24.6663216947,0.0,20.5506466375,15.6,48.9,198.3,0.8,1.7
5,2019-05-16 13:28:50.900,180.6,20.6747618663,2.00518190345,1.98872911382,0.106966175363,478.097396379,443.025179355,0.0450214061854,141.0,50.4512193257,7646.87753622,2.6,213.5,43.6616416667,-79.39903,1000.4,9.86503857281,24.6618524218,0.0,20.5506952373,15.6,62.3,209.7,1.0,2.0
6,2019-05-16 13:28:51.900,180.5,20.6747142857,1.99960904827,1.98657333701,0.0956484771123,475.697238365,442.579666997,0.112461759668,323.3,50.5305476096,7671.24000014,2.6,213.6,43.66164,-79.3990316667,1000.6,9.86149666708,24.6669333327,0.0,20.549557143,15.6,62.5,212.2,1.0,1.9
7,2019-05-16 13:28:52.900,180.3,20.6754749622,2.00306919274,1.99009269371,0.133162264777,475.150927262,442.607448098,0.11244716244,185.0,50.4637878266,7695.7548995,2.6,213.5,43.66164,-79.39903,1000.5,9.86235651198,24.6557693072,0.0,20.5495968703,15.6,60.3,210.5,0.8,1.9
8,2019-05-16 13:28:53.900,180.0,20.6789423347,1.99901002219,1.98724814663,0.118050663195,471.684830091,441.755974414,0.099423775437,45.5,50.5146103063,7708.60039602,2.6,213.5,43.6616383333,-79.3990283333,1000.6,9.86456358846,24.6672022903,0.0,20.5495016476,15.6,60.9,209.4,1.4,2.7
9,2019-05-16 13:28:54.800,179.9,20.677425284,1.99703065683,1.98860133404,0.102872312942,470.069999543,441.76442452,0.136360808168,184.4,50.5145158025,7602.59515659,2.6,213.5,43.6616383333,-79.3990283333,1000.4,9.86295639016,24.6648410865,0.0,20.5494015802,15.6,57.7,204.2,1.1,2.2
10,2019-05-16 13:28:55.900,179.7,20.6821874295,1.99714680874,1.98974292109,0.0317505362816,468.077599005,441.319922098,0.0361395080016,185.4,50.4300034293,7583.37568516,2.6,213.5,43.6616366667,-79.3990266667,1000.6,9.86350492751,24.6627612814,0.1,20.5491827155,15.6,66.9,202.4,1.1,1.9
11,2019-05-16 13:28:56.900,179.4,20.6814142854,1.98946317396,1.9873688487,0.295934396069,465.158047868,440.637797082,0.14668282961,318.5,50.554539701,7661.32365138,2.6,213.6,43.6616383333,-79.3990233333,1000.5,9.86443571437,24.6665444455,0.0,20.5480968255,15.6,56.5,201.4,1.2,2.5
12,2019-05-16 13:28:57.800,179.2,20.6824489861,1.99151778106,1.9905461867,0.338448253823,464.29683203,440.91184119,0.171379751852,336.9,50.4936052367,7665.71145037,2.6,213.6,43.6616416667,-79.3990216667,1000.5,9.8640825103,24.6632965348,0.0,20.5479412089,15.6,52.2,198.2,1.2,2.5
13,2019-05-16 13:28:58.900,179.2,20.6868870401,1.99118015142,1.98865392422,0.00563454511405,462.366060796,440.293851582,0.130397643999,172.2,50.4581227475,7657.12289378,2.6,213.6,43.6616466667,-79.3990166667,1000.5,9.86147903103,24.6692184179,0.0,20.549074489,15.6,41.7,179.2,1.3,2.4
14,2019-05-16 13:28:59.800,179.3,20.6852911835,1.98729829322,1.98691176592,0.0900647792031,460.035229737,439.970532514,0.122996568967,169.0,50.5596960675,7637.18704807,2.6,213.6,43.6616516667,-79.3990116667,1000.5,9.86251095983,24.6678128338,0.0,20.5472287948,15.6,16.7,162.6,0.9,1.5
15,2019-05-16 13:29:00.900,179.8,20.6873516598,1.98996081487,1.98950004037,0.108150947775,459.203829421,440.369804035,0.104924541926,159.1,50.4671132076,7629.45566901,2.6,213.5,43.6616616667,-79.3990066667,1000.5,9.86233732294,24.6642651518,0.1,20.5477292207,15.6,32.7,189.7,0.7,1.4
16,2019-05-16 13:29:01.900,180.4,20.6901016562,1.98657337385,1.9885777888,0.246701851053,456.741877793,439.63320013,0.0640391424889,343.6,50.500494684,7657.62023177,2.6,213.5,43.66167,-79.3990016667,1000.5,9.86028786429,24.6661920662,0.1,20.5468920662,15.6,36.9,166.1,0.5,1.0
17,2019-05-16 13:29:02.800,180.8,20.6879593815,1.98540188243,1.98981079574,0.147380525125,455.404526449,439.635429011,0.0915313034991,340.5,50.5125122348,7671.652067,2.6,213.5,43.6616783333,-79.3989966667,1000.5,9.86254061849,24.6659499939,0.1,20.5467062462,15.6,23.2,166.2,0.5,1.3
18,2019-05-16 13:29:03.900,181.0,20.6896031733,1.98661714952,1.98876252724,0.147197481053,454.090668855,439.299046825,0.173088393914,3.7,50.4559189725,7687.99333201,2.6,213.5,43.6616883333,-79.3989883333,1000.5,9.8612396796,24.6646507918,0.5,20.5458158728,15.6,39.9,179.2,0.6,1.3
19,2019-05-16 13:29:04.900,181.1,20.6909777806,1.98011888575,1.98753507712,0.239409205323,451.95444339,438.787698091,0.159445767963,5.2,50.5267888872,7698.5403231,2.6,213.5,43.6617016667,-79.3989766667,1000.6,9.86426778164,24.6659333261,0.7,20.545922221,15.6,24.0,163.2,0.5,1.3
20,2019-05-16 13:29:05.900,180.7,20.6929460279,1.97934427986,1.99079577966,0.167295093094,451.289810396,439.27079663,0.0907184797038,2.9,50.5124143804,7674.56971008,2.6,213.6,43.6617183333,-79.3989566667,1000.5,9.86601762068,24.6614507989,0.1,20.545338095,15.6,24.5,159.1,0.6,1.4
21,2019-05-16 13:29:06.900,179.7,20.6964857197,1.98410145351,1.98810533205,0.128998984018,450.133436282,438.592306471,0.127353922272,24.0,50.4387852279,7684.67647534,2.6,213.6,43.6617216667,-79.3989416667,1000.5,9.86472713503,24.6571999771,0.0,20.5455000025,15.6,9.9,156.6,1.0,2.0
22,2019-05-16 13:29:07.900,178.5,20.6957237536,1.97882676173,1.98759882594,0.160393085053,448.284352796,438.228923619,0.198162948316,258.9,50.5397776331,7651.26230486,2.6,213.6,43.6617233333,-79.398935,1000.6,9.86625416068,24.6625365147,0.0,20.5448682574,15.6,0.0,137.0,1.0,2.2
23,2019-05-16 13:29:08.800,177.7,20.6991666624,1.98188841335,1.99205754309,0.131883931051,447.792827408,438.0955507,0.211903417593,343.3,50.4718142619,7633.1016935,2.6,213.6,43.6617216667,-79.3989283333,1000.5,9.8643958742,24.6625492041,0.1,20.5446682542,15.6,332.0,121.4,1.0,2.0
24,2019-05-16 13:29:09.800,177.1,20.7022875007,1.98025125188,1.99049652687,0.139414204686,446.04487515,437.180137856,0.196563451686,341.8,50.4962249919,7678.63361675,2.6,213.7,43.6617183333,-79.3989216667,1000.5,9.86359249971,24.6629375025,0.1,20.5444250001,15.6,333.5,122.2,0.9,1.8
25,2019-05-16 13:29:10.800,176.5,20.7013761941,1.97614333605,1.99095000185,0.0860686262868,445.534428036,437.045714444,0.187960854725,122.3,50.5034618497,7655.6371208,2.6,213.7,43.6617116667,-79.3989133333,1000.5,9.86432857138,24.6582190544,0.0,20.5440238092,15.6,340.5,123.3,0.8,1.5
26,2019-05-16 13:29:11.900,175.6,20.7049444454,1.97795333937,1.99155938306,0.0409099132976,444.611780126,436.632627818,0.133363067068,173.7,50.4737109457,7628.70999382,2.6,213.7,43.6617066667,-79.3989083333,1000.5,9.86347111616,24.6648555571,0.1,20.5437444442,15.6,328.4,112.3,0.6,0.9
27,2019-05-16 13:29:12.900,175.0,20.7047718721,1.97476906093,1.9909598729,0.0355504751376,443.249719106,436.380784265,0.0895447973606,137.4,50.5530907304,7654.51529294,2.6,213.7,43.6617,-79.3989033333,1000.6,9.86138811912,24.6639343755,0.0,20.5437906259,15.6,5.6,155.0,0.4,0.8
28,2019-05-16 13:29:13.900,174.4,20.7073667935,1.9760667254,1.99366499788,0.0507865805943,443.024215837,436.628999908,0.0682564588082,184.7,50.4876204624,7629.81410268,2.6,213.7,43.6616916667,-79.3989,1000.6,9.86373107818,24.6642556112,0.0,20.5434222244,15.6,23.0,179.2,1.0,2.3
29,2019-05-16 13:29:14.900,173.7,20.7115112985,1.97649124246,1.98754240743,0.0209780362908,442.364098419,435.849576086,0.0379497805749,189.4,50.4602870675,7682.37469959,2.6,213.6,43.661685,-79.398895,1000.5,9.86281096119,24.6665608769,0.1,20.5434037662,15.6,39.0,183.5,1.2,2.2
30,2019-05-16 13:29:15.900,173.0,20.7110249543,1.97314980648,1.99027884798,0.0653994186908,441.208475971,436.15224944,0.0537678733384,266.7,50.540253005,7638.09695248,2.6,213.6,43.661675,-79.3988916667,1000.5,9.86371998065,24.6664501344,0.0,20.5431,15.6,37.3,190.5,1.1,2.1
31,2019-05-16 13:29:16.900,172.4,20.7137228763,1.97709917437,1.99394233704,0.0148264469579,441.463062776,436.134499252,0.0468944777362,336.9,50.4638701004,7645.24827099,2.6,213.6,43.6616633333,-79.3988916667,1000.6,9.86487488582,24.6655457525,0.3,20.5430745915,15.6,62.0,179.2,0.9,1.8
32,2019-05-16 13:29:17.900,172.1,20.717330076,1.97265545318,1.99177093856,0.052166317689,440.235486583,435.388687716,0.0983572472909,350.1,50.4860713924,7676.54718373,2.6,213.5,43.661655,-79.3988933333,1000.6,9.8658034026,24.669910532,0.1,20.5428100253,15.6,22.3,169.7,1.0,2.2
33,2019-05-16 13:29:18.800,171.9,20.7171143195,1.97315716853,1.99379241367,0.0315802404346,440.142283765,435.680100804,0.137867324201,346.5,50.4755425673,7687.71084439,2.6,213.6,43.6616466667,-79.3988966667,1000.5,9.86385858195,24.6611714793,0.3,20.5424428608,15.6,23.5,166.4,1.1,2.3
34,2019-05-16 13:29:19.800,171.8,20.7200381088,1.9736656299,1.99369967814,0.0437152934014,439.662582309,435.175982316,0.115474624782,350.6,50.4815384036,7756.44236535,2.6,213.6,43.66164,-79.3989016667,1000.5,9.86452112456,24.6651651144,0.1,20.542649212,15.6,17.1,163.6,0.9,1.7
35,2019-05-16 13:29:20.900,171.7,20.7190426378,1.9712510397,1.99207740368,0.110666146935,439.183555471,435.098216132,0.0825952672699,27.1,50.5247214249,7785.06777453,2.6,213.7,43.6616316667,-79.3989116667,1000.5,9.86416208651,24.6613004885,0.0,20.5422055827,15.6,13.5,161.9,0.8,1.6
36,2019-05-16 13:29:21.900,171.5,20.7206333363,1.97479333145,1.99586728917,0.110755579752,439.202666039,435.30985956,0.0657551403294,122.3,50.4684667008,7746.69437962,2.6,213.6,43.661625,-79.3989183333,1000.5,9.86402999819,24.6581000008,0.0,20.5419333332,15.6,21.6,166.1,0.8,1.3
