,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2023-05-30 16:51:27.100,145.6,26.5181424912,2.09638766393,2.11901434918,0.149403502913,460.11403689,452.545036472,0.126551595011,348.4,50.6103858753,10870.4074007,1.1,326.0,43.6614866667,-79.3989983333,1005.9,9.87175830793,24.6900332552,0.0,22.9955816452,24.6,13.8,35.7,0.9,1.9
1,2023-05-30 16:51:28.100,145.7,26.520919459,2.09848137091,2.11996881369,0.182683506143,459.671842593,453.592259168,0.049095815517,347.9,50.5656933933,10962.3713409,1.1,326.1,43.661485,-79.3989983333,1005.9,9.87220263944,24.6924360403,0.3,22.9980109985,24.6,44.0,47.4,0.9,1.6
2,2023-05-30 16:51:29.100,145.7,26.5271243907,2.09783908349,2.12569421826,0.132872794173,458.605443617,453.431370832,0.243911042383,3.2,50.5587667021,10883.9739045,1.1,326.0,43.661485,-79.3989966667,1006.0,9.8713903127,24.6871774855,0.3,23.0000546905,24.6,47.5,78.3,0.5,1.6
3,2023-05-30 16:51:30.100,145.7,26.5319858427,2.09533075458,2.11864699458,0.19944720641,457.377049907,452.727736676,0.182985950824,10.4,50.6146809937,10887.3428245,1.1,326.0,43.661485,-79.3989966667,1005.9,9.87305366885,24.6872839385,0.3,23.0018896156,24.6,34.3,71.3,0.9,1.2
4,2023-05-30 16:51:31.100,145.6,26.5358328709,2.09766487314,2.12365904469,0.221610480126,456.812265013,453.356766355,0.14173302999,6.4,50.5937492976,10950.8338261,1.1,326.1,43.661485,-79.3989933333,1005.9,9.87301548002,24.6885527195,0.5,23.0037903358,24.6,28.5,67.2,0.7,2.0
5,2023-05-30 16:51:32.100,145.6,26.5446941465,2.09950688581,2.12485329252,0.192553415277,456.0370372,453.923884101,0.236438274258,11.3,50.5450887544,10799.392669,1.1,326.0,43.661485,-79.3989933333,1005.9,9.87295749711,24.6891763264,0.5,23.0061348328,24.6,41.2,58.0,0.5,1.6
6,2023-05-30 16:51:33.100,145.6,26.5504109681,2.09700720094,2.12300944002,0.21088194995,454.814499855,452.523746073,0.180469521948,10.9,50.6026398654,10923.7547235,1.6,326.0,43.6614833333,-79.3989933333,1005.9,9.87252147119,24.691799883,0.7,23.0090107341,24.6,38.3,60.3,0.4,1.2
7,2023-05-30 16:51:34.100,145.6,26.5541338388,2.09763658282,2.12168083725,0.22265439081,454.336909103,452.748211835,0.151243952122,8.7,50.6176641363,10824.5258757,1.6,326.0,43.6614833333,-79.3989916667,1005.9,9.87079074067,24.6906114476,0.7,23.0110375422,24.6,33.5,63.9,0.9,1.6
8,2023-05-30 16:51:35.100,145.5,26.5618208209,2.09966082371,2.12313283035,0.135164643353,453.902900741,453.067219543,0.22107379703,6.8,50.5548447556,10771.7758812,1.1,326.1,43.6614816667,-79.3989916667,1006.0,9.87324084509,24.6918943922,0.7,23.0125281459,24.6,51.8,61.8,0.7,2.0
9,2023-05-30 16:51:36.100,145.3,26.5675243909,2.09627602781,2.12530213813,0.0724236192645,452.527694789,452.907925967,0.168465767672,3.1,50.6171171778,10812.3599264,1.6,325.9,43.66148,-79.3989916667,1006.0,9.87395495383,24.6897309438,0.5,23.0148237048,24.7,33.9,91.5,1.0,1.6
10,2023-05-30 16:51:37.100,145.1,26.5712824008,2.09483186762,2.1180391142,0.129604547578,452.364773051,452.252194931,0.00526145993798,2.2,50.6450955607,10948.118872,1.1,325.6,43.6614783333,-79.39899,1006.0,9.87452916733,24.6913382454,0.5,23.0170503809,24.7,48.9,62.3,0.7,2.2
11,2023-05-30 16:51:38.100,144.8,26.5759770353,2.09815702363,2.12496223645,0.139273831999,452.192212432,452.904919226,0.223828743391,357.4,50.5785521157,10843.4923354,1.6,325.6,43.6614766667,-79.39899,1005.9,9.87431688066,24.6937307558,0.5,23.0183538664,24.7,43.4,86.2,0.9,1.7
12,2023-05-30 16:51:39.100,144.5,26.584457901,2.09871206907,2.12922,0.120765993161,451.205971292,452.77,0.107713,355.6,50.5586431671,10807.2,1.6,325.5,43.661475,-79.39899,1005.9,9.873902281,24.6983715836,0.3,23.0205112298,24.7,62.2,73.0,1.0,2.1
13,2023-05-30 16:51:40.100,144.1,26.588594166,2.09749222404,2.12030368559,0.0775915706665,450.602009036,451.830348882,0.123939152886,348.6,50.6106467823,10952.1170562,1.6,325.4,43.6614733333,-79.39899,1005.9,9.87385700082,24.6957339084,0.3,23.0231533279,24.7,52.8,91.5,0.7,1.8
14,2023-05-30 16:51:41.100,143.9,26.590669624,2.09935032469,2.12141171226,0.0185457041453,450.615116685,453.266914387,0.112400272483,341.2,50.5896451454,10879.1522731,1.6,325.3,43.6614716667,-79.3989883333,1006.0,9.8738284812,24.6932252331,0.3,23.0257726616,24.7,65.6,91.5,0.6,1.6
15,2023-05-30 16:51:42.100,143.7,26.5972917048,2.10144189155,2.12507548008,0.0329464578933,450.149119401,453.047584624,0.182213695949,340.9,50.5481923422,10948.1868182,1.6,325.4,43.6614716667,-79.3989883333,1006.0,9.87368029626,24.691968938,0.3,23.0278316545,24.7,98.7,110.1,0.4,1.0
16,2023-05-30 16:51:43.100,143.6,26.598180086,2.09713021491,2.11982758691,0.147492269231,449.61901182,452.248933546,0.221068334606,346.6,50.6195878426,11053.7911547,1.6,325.4,43.6614716667,-79.3989883333,1005.9,9.87383370293,24.6926399355,0.3,23.0299770722,24.7,54.4,106.7,0.5,0.7
17,2023-05-30 16:51:44.200,143.6,26.5999777931,2.09799916286,2.12042904994,0.169779408983,449.717029743,452.685816444,0.125498462366,353.3,50.6021948472,11010.6649026,1.6,325.4,43.6614716667,-79.3989866667,1006.0,9.87424524385,24.6950851954,0.3,23.0318672431,24.7,54.7,91.5,0.9,1.5
18,2023-05-30 16:51:45.200,143.5,26.6050784351,2.10040552021,2.12721453694,0.129562502811,449.408327856,453.179092476,0.119261162505,358.1,50.5404393979,10911.4056814,1.6,325.4,43.6614716667,-79.3989866667,1006.0,9.87397060963,24.6908005761,0.3,23.0343392176,24.7,3.1,70.9,0.6,1.4
19,2023-05-30 16:51:46.100,143.5,26.6082175148,2.09641065311,2.12296274158,0.17055207097,448.32895752,452.457914812,0.0343359175755,355.4,50.6319942639,11010.6877563,1.6,325.5,43.6614716667,-79.398985,1005.9,9.87278802476,24.6912997955,0.3,23.0368645616,24.7,347.8,27.9,0.7,1.3
20,2023-05-30 16:51:47.200,143.5,26.6104693904,2.09753731575,2.12271507579,0.153115433743,448.928503696,452.238390482,0.117967619638,355.7,50.6322395138,10888.0583364,1.6,325.6,43.6614716667,-79.398985,1005.9,9.87584587944,24.6913290137,0.1,23.0386613151,24.7,352.3,28.5,1.2,2.2
21,2023-05-30 16:51:48.100,143.6,26.6143129979,2.1021892272,2.12313273058,0.146227973751,449.08137831,452.4869373,0.0243026719701,3.0,50.5716036208,10940.8499632,1.6,325.5,43.6614733333,-79.3989833333,1006.0,9.87222557362,24.6928985897,0.3,23.0404874309,24.7,18.0,36.9,1.1,2.4
22,2023-05-30 16:51:49.100,143.7,26.6229016463,2.10034276048,2.12193491431,0.142401339475,448.699094559,452.880243779,0.190199325185,11.2,50.582747099,10906.2781095,1.1,325.5,43.6614733333,-79.3989833333,1006.0,9.87164109015,24.693751054,0.1,23.0428881751,24.8,24.2,58.6,1.3,2.4
23,2023-05-30 16:51:50.100,143.8,26.6265892779,2.09818756979,2.12015599734,0.135252419313,448.638436737,452.058041411,0.0958586808736,23.8,50.6324743353,10933.8232635,1.1,325.4,43.661475,-79.3989816667,1005.9,9.87311692628,24.6911456042,0.1,23.0444100785,24.8,34.6,65.5,1.4,2.4
24,2023-05-30 16:51:51.100,144.0,26.6312221633,2.10116934732,2.12353483,0.031047250329,449.059398339,453.148788936,0.0865932688989,356.6,50.5900512778,10896.4510488,1.1,325.3,43.661475,-79.3989816667,1006.0,9.87300707703,24.6923726983,0.3,23.0466959317,24.8,33.4,66.2,1.2,2.8
25,2023-05-30 16:51:52.100,144.1,26.6397916725,2.10223488356,2.12109431666,0.157414665527,448.942296401,452.652941699,0.0851940640532,355.9,50.5371552576,10904.9249829,1.1,325.3,43.661475,-79.3989816667,1006.1,9.87326986591,24.6946465067,0.3,23.0480056457,24.8,24.2,59.7,1.1,2.4
26,2023-05-30 16:51:53.100,144.2,26.6435571576,2.0983363307,2.11766641133,0.110791190099,448.098058388,452.212508744,0.164019510131,354.6,50.6351054536,11031.9378017,1.1,325.4,43.661475,-79.39898,1006.0,9.87197427388,24.6896687855,0.3,23.0500370284,24.8,26.1,60.5,0.7,2.2
27,2023-05-30 16:51:54.100,144.3,26.6508449163,2.09847982353,2.1230209299,0.125800677146,448.763799699,453.093960692,0.23428172258,356.6,50.6015204423,10955.2604808,1.1,325.4,43.661475,-79.39898,1005.9,9.8699623757,24.6945676342,0.1,23.0518195019,24.8,15.6,57.8,0.7,1.5
28,2023-05-30 16:51:55.100,144.3,26.6583302883,2.10281729175,2.12528567379,0.131679095304,448.862741178,453.022699702,0.16974231965,358.6,50.5274710505,10961.6573149,1.1,325.4,43.661475,-79.39898,1006.1,9.87209646132,24.6940826529,0.1,23.0541651672,24.8,60.2,66.1,0.7,1.7
29,2023-05-30 16:51:56.100,144.3,26.6626127623,2.09611461924,2.12189500556,0.125280631434,447.646590127,452.260297837,0.228120334297,6.5,50.6290849655,10953.5077116,1.1,325.2,43.6614733333,-79.39898,1006.0,9.87412638113,24.6935326243,0.1,23.056692196,24.8,72.8,109.1,0.6,1.1
30,2023-05-30 16:51:57.100,144.2,26.6672020829,2.09689649358,2.12486333376,0.0496148178766,448.643427629,453.074917919,0.263817060765,28.8,50.6003095794,11004.205619,1.1,325.0,43.6614733333,-79.3989816667,1005.9,9.87493941928,24.6864324918,0.3,23.0593139182,24.8,63.7,110.5,0.4,1.1
31,2023-05-30 16:51:58.100,144.2,26.6713541378,2.10229849978,2.12584869439,0.237922214147,448.466818897,453.099066046,0.176436581438,30.4,50.542437597,10958.4120245,1.1,325.1,43.6614733333,-79.3989816667,1006.0,9.87256892683,24.6934899307,0.3,23.0611680086,24.8,28.4,68.2,0.3,0.8
32,2023-05-30 16:51:59.100,144.1,26.6764642516,2.0956730911,2.12222380074,0.181977485015,447.808136325,452.824039337,0.156214462735,33.0,50.6271260955,11051.5204342,1.1,325.1,43.6614716667,-79.3989833333,1006.1,9.8765774809,24.6917279076,0.1,23.063857674,24.8,31.7,60.3,0.7,0.6
33,2023-05-30 16:52:00.100,144.1,26.6808278614,2.10043593683,2.12212067316,0.140666030348,448.409328836,453.077340282,0.133290033105,30.8,50.6268637266,10934.4211458,1.1,325.0,43.6614716667,-79.398985,1006.0,9.87061298746,24.6869508284,0.1,23.0648213102,24.8,29.8,72.4,0.9,1.7
