,gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2021-06-01 17:16:34.000,108.1,24.8897868917,2.02903003945,2.0496794625,2.0387825928,0.203948669147,417.9363516,421.899001815,425.915719335,0.174610620018,331.2,50.5077829463,10147.9775376,1.1,115.2,43.66114,-79.3988983333,1009.0,9.87248996055,24.6913830338,0.0,22.604965103,22.3,160.7,34.5,1.0,2.2
1,2021-06-01 17:16:35.000,108.0,24.8956857236,2.02940532781,2.04762416531,2.04267443927,0.167937124223,417.876342794,421.571106034,426.674050907,0.111390147152,98.2,50.4780557082,10194.6966876,1.1,115.2,43.6611416667,-79.3989,1009.0,9.87122185403,24.6917762133,0.1,22.6059047442,22.3,144.3,24.2,1.0,2.0
2,2021-06-01 17:16:36.000,107.9,24.894949549,2.02391217437,2.04521942851,2.04302986765,0.13611372037,417.449381382,421.783077071,426.622071349,0.0,326.8,50.570234088,10181.7243135,1.1,115.1,43.6611433333,-79.3989,1009.1,9.87429927205,24.6903522551,0.1,22.6071243235,22.3,147.1,36.1,0.9,1.9
3,2021-06-01 17:16:37.000,107.9,24.8959859984,2.02785430966,2.04800336473,2.03753729828,0.121354637139,418.067156399,422.363119287,426.189167209,0.00946220872675,330.8,50.5164577226,10137.4090314,1.1,115.0,43.6611433333,-79.3989016667,1009.1,9.87316711387,24.6924878705,0.1,22.6070766381,22.3,158.9,57.5,1.2,3.3
4,2021-06-01 17:16:38.000,107.7,24.9004794955,2.02875121422,2.04706291017,2.0414916133,0.273072245916,417.556367508,421.722782648,426.781637799,0.0155423443255,52.1,50.4998407006,10235.4325525,1.1,114.8,43.6611433333,-79.3989016667,1008.9,9.8749039983,24.6954300471,0.0,22.6078448739,22.3,179.9,64.0,1.9,4.0
5,2021-06-01 17:16:39.000,107.6,24.9034122966,2.02551737794,2.0463991304,2.04218065283,0.247903743219,417.580958409,421.293033247,426.258913579,0.143381098839,330.1,50.5726562387,10257.5216125,1.1,114.6,43.6611466667,-79.3989,1009.0,9.87454316456,24.6899435805,0.0,22.6084148282,22.3,174.6,72.9,1.9,3.2
6,2021-06-01 17:16:40.000,107.4,24.9053689071,2.0274586269,2.04793329699,2.03923147711,0.241309521251,417.923148359,421.68932059,426.336495984,0.193815356846,135.0,50.5307089752,10217.7340935,1.1,114.5,43.6611466667,-79.3989,1008.9,9.87626691914,24.6892450961,0.0,22.6087994396,22.3,174.5,51.8,1.1,2.3
7,2021-06-01 17:16:41.000,107.2,24.9101827568,2.02876879226,2.04640064275,2.04137056529,0.274978362248,417.833929525,421.808222496,426.716330154,0.216297524739,111.4,50.4847349907,10223.9745366,1.1,114.6,43.66115,-79.3989033333,1009.0,9.87322982026,24.6984559708,0.0,22.6103281697,22.3,180.4,70.0,1.4,2.6
8,2021-06-01 17:16:42.000,107.2,24.9145006002,2.02519441833,2.04360004394,2.04233707004,0.230645008188,416.829535728,421.914923224,426.546429105,0.185212764751,255.1,50.5475260545,10222.1928716,1.1,114.6,43.6611516667,-79.3989033333,1009.0,9.87183560635,24.6897800707,0.0,22.6112957987,22.3,175.1,54.3,1.9,3.0
9,2021-06-01 17:16:43.000,107.0,24.915123989,2.02778099036,2.04700118765,2.03876209762,0.21567138698,417.936769187,421.905115464,425.560763387,0.0466190935797,327.1,50.5419765891,10252.1889239,1.1,114.7,43.6611533333,-79.3989,1009.0,9.87233076478,24.6885959559,0.0,22.6122880055,22.3,162.3,30.6,0.6,0.8
10,2021-06-01 17:16:44.000,106.9,24.9191072564,2.02970587083,2.04881591635,2.04161867044,0.0603313169765,417.798712347,422.344749036,426.717819612,0.0351257555655,338.7,50.5016026377,10293.0271025,1.1,114.7,43.6611533333,-79.3988983333,1009.0,9.87332217693,24.6927639837,0.0,22.6118729552,22.3,235.8,143.1,0.4,0.8
11,2021-06-01 17:16:45.000,106.9,24.9230331,2.0275928427,2.04418620485,2.04358019443,0.0625773277707,417.072199608,421.851720645,426.552029456,0.0130420052302,316.2,50.5291852493,10282.4889582,1.1,114.8,43.6611533333,-79.3988966667,1009.0,9.87419682188,24.6889286714,0.0,22.6129651905,22.4,206.4,67.1,0.4,1.3
12,2021-06-01 17:16:46.000,106.9,24.9232407929,2.02415946547,2.04449478611,2.0411825806,0.173267599552,417.19374217,421.961002896,425.805907514,0.0,293.3,50.5624160494,10307.1379223,1.1,114.9,43.6611533333,-79.3988966667,1009.0,9.87466047162,24.6900261244,0.0,22.6141261244,22.4,148.6,32.8,1.4,2.9
13,2021-06-01 17:16:47.000,106.8,24.9290922049,2.02843980673,2.04701975369,2.03777775363,0.182211498549,417.896632925,422.295307789,425.929998621,0.0331398003252,3.5,50.5008958041,10281.3734625,1.1,114.9,43.6611533333,-79.3988966667,1009.1,9.87580448378,24.6910892072,0.0,22.6154919387,22.4,171.1,67.1,1.3,2.3
14,2021-06-01 17:16:48.000,106.8,24.9345800499,2.02840114677,2.04530289624,2.04216625887,0.104428098306,417.688239418,421.338257423,426.632726099,0.010226905965,297.3,50.5143244494,10212.8615371,1.1,114.9,43.6611483333,-79.3988916667,1009.0,9.87312152099,24.6909197006,0.0,22.6164200748,22.4,159.9,40.3,1.2,2.0
15,2021-06-01 17:16:49.000,106.9,24.9361699196,2.02654190617,2.04281268071,2.04205062402,0.128753302407,417.977356034,421.711706887,426.434089335,0.229698750099,331.5,50.5560734315,10286.9041358,1.1,115.0,43.6611466667,-79.3988883333,1009.0,9.87388089546,24.6886484182,0.0,22.6166816622,22.4,158.8,48.3,0.9,2.1
16,2021-06-01 17:16:50.000,106.8,24.9398805015,2.02898571416,2.04518086261,2.04030862767,0.0470831383249,418.072329963,422.443604948,426.754102155,0.447495388918,340.7,50.4898370834,10344.7042443,1.1,115.1,43.6611466667,-79.3988883333,1009.0,9.8739759624,24.6905434768,0.0,22.6173553113,22.4,178.3,64.3,1.5,3.4
17,2021-06-01 17:16:51.000,106.8,24.9427661338,2.02775287728,2.04867303763,2.04290339984,0.215522988465,417.704526145,421.961090153,426.869772766,0.189502660063,62.5,50.4998172581,10258.2952091,1.1,115.1,43.6611466667,-79.3988883333,1009.0,9.87284588458,24.6929929017,0.0,22.6183979409,22.4,173.9,56.4,2.5,5.3
18,2021-06-01 17:16:52.000,107.0,24.9454086509,2.025078977,2.04399473708,2.04133676936,0.253995732053,417.519635999,422.021065231,426.466336881,0.256888683659,288.9,50.5562376129,10292.8083925,1.1,115.2,43.6611466667,-79.3988866667,1009.1,9.87492670099,24.6910789221,0.0,22.6192468475,22.4,157.9,38.6,2.0,3.7
19,2021-06-01 17:16:53.000,107.2,24.9495111359,2.02916960386,2.04619509668,2.03888107255,0.0692482590148,417.568301191,421.911476439,426.290434375,0.168874862841,58.2,50.4960869967,10307.6680226,1.1,115.2,43.6611483333,-79.39888,1009.0,9.87295531393,24.6960560537,0.1,22.6206085201,22.4,160.5,43.9,2.1,4.3
20,2021-06-01 17:16:54.000,107.5,24.9532496179,2.02663844086,2.04898642141,2.04313795354,0.0422743469485,417.258276183,421.998963766,426.367688697,0.0234973319774,91.9,50.5274473379,10346.0983033,1.1,115.2,43.6611483333,-79.3988766667,1009.0,9.87346764846,24.6963087948,0.0,22.6216459847,22.4,157.0,38.6,2.3,4.7
21,2021-06-01 17:16:55.000,107.7,24.9570208761,2.02475429643,2.04674802691,2.0404244095,0.192342454053,417.320035744,421.888827708,426.029322213,0.0,52.7,50.5702830063,10399.0913039,1.1,115.3,43.6611483333,-79.3988733333,1009.0,9.87416886298,24.6919335507,0.0,22.6220322771,22.4,161.5,47.5,3.0,4.8
22,2021-06-01 17:16:56.000,107.9,24.9605044248,2.02842929208,2.04525097241,2.03873033202,0.150893267363,417.939602324,422.218212743,426.138647887,0.0166195105042,68.5,50.5177517692,10327.2238136,1.1,115.3,43.6611483333,-79.398875,1009.1,9.87222761611,24.6916077434,0.0,22.6227016593,22.4,158.3,47.4,2.6,5.1
23,2021-06-01 17:16:57.000,108.2,24.9666778482,2.02868699675,2.04848689168,2.04244814576,0.08016104492,417.482956745,422.92182791,426.740160176,0.105955194324,306.8,50.4978486722,10277.7434769,1.1,115.4,43.6611483333,-79.3988766667,1009.1,9.87211265204,24.693632688,0.3,22.623,22.4,147.7,31.3,2.6,4.7
24,2021-06-01 17:16:58.000,108.2,24.9704450219,2.02520982088,2.04885589107,2.04259274316,0.138221424343,417.27327051,422.778546112,426.27034207,0.181373768353,315.5,50.5456243838,10294.7239364,1.1,115.4,43.6611483333,-79.3988783333,1009.0,9.87235601752,24.6922482905,0.0,22.6233164934,22.4,164.4,55.0,2.4,5.3
25,2021-06-01 17:16:59.000,108.5,24.9711846404,2.02724596524,2.04542935697,2.03891665033,0.191154789447,417.755019158,422.535911384,426.045090162,0.21191980289,124.5,50.536971278,10303.4345241,1.1,115.5,43.6611483333,-79.3988766667,1009.0,9.87310530767,24.6880002111,0.5,22.6244151486,22.4,182.8,63.5,2.3,5.3
26,2021-06-01 17:17:00.000,108.6,24.9761592165,2.02900466326,2.04906576401,2.04112316086,0.20956045767,418.133892944,422.966896695,426.538097858,0.0170048611863,120.6,50.4814895465,10357.2234063,1.1,115.6,43.66115,-79.398875,1009.0,9.87406883552,24.6883093158,0.1,22.6257570861,22.4,171.2,53.6,3.0,6.1
27,2021-06-01 17:17:01.000,108.6,24.9790440877,2.02531049969,2.04939119254,2.04280170041,0.248293184404,417.706886895,422.647717875,426.914409391,0.115622625558,293.8,50.5410688012,10295.5037014,1.1,115.6,43.66115,-79.3988716667,1009.0,9.87411074411,24.6910827726,0.1,22.6267472986,22.4,163.5,47.1,3.0,5.7
28,2021-06-01 17:17:02.000,108.5,24.9821087275,2.02651350964,2.04631710494,2.03906534076,0.131559987057,417.556263689,422.158800655,426.471037576,0.094778328401,290.2,50.557964797,10445.4233973,1.1,115.6,43.6611533333,-79.39887,1009.1,9.87387086476,24.694356549,0.0,22.6279478348,22.4,163.0,48.5,3.2,6.4
29,2021-06-01 17:17:03.000,108.4,24.9867391068,2.0288183283,2.05123817581,2.04047909895,0.164647266202,417.612410782,423.577341554,426.355259562,0.192631725586,303.4,50.4929856366,10322.3687042,1.1,115.7,43.6611533333,-79.3988683333,1009.1,9.87208615771,24.6907161134,0.1,22.6286,22.4,163.7,51.4,2.8,5.3
30,2021-06-01 17:17:04.000,108.3,24.9897861812,2.02688756128,2.05204195167,2.042739175,0.113940089269,417.29751044,422.819135823,426.39643619,0.00625567784543,309.1,50.5249731617,10300.3097862,1.1,115.7,43.6611566667,-79.3988733333,1009.1,9.87140366624,24.6907188124,0.7,22.6293834937,22.5,163.3,51.6,2.6,4.1
31,2021-06-01 17:17:05.000,108.3,24.9935929667,2.02438432935,2.04189504954,2.04068387781,0.0,417.479302137,421.617077362,426.068540409,0.034834684982,305.3,50.5628924199,10460.9828544,1.1,115.7,43.6611583333,-79.398875,1009.0,9.87411825456,24.688144934,0.5,22.6300846574,22.5,168.8,58.1,2.2,4.3
32,2021-06-01 17:17:06.000,108.4,24.9982018999,2.02709926159,2.05039,2.03827914101,0.00921501276446,418.056681024,423.143,426.280511446,0.0431955,301.8,50.5061035074,10362.1,1.1,115.7,43.66116,-79.3988783333,1009.0,9.87389168987,24.6867924621,0.5,22.6312584955,22.5,164.2,47.4,2.3,4.0
33,2021-06-01 17:17:07.000,108.3,25.0049628474,2.02639746255,2.05111,2.04106307723,0.015367535055,417.472248706,423.038,426.860553662,0.257379,157.6,50.5079525016,10332.0,1.1,115.6,43.6611616667,-79.3988783333,1009.0,9.87349715585,24.6861647178,0.0,22.6325961415,22.5,160.6,40.1,1.9,3.3
34,2021-06-01 17:17:08.000,108.3,25.0071826816,2.02541862873,2.04925173927,2.04012262267,0.137476113629,416.980088878,422.123643342,426.220217023,0.21429875439,125.6,50.5510108172,10405.7885665,1.1,115.6,43.6611616667,-79.3988783333,1009.0,9.87394216861,24.693446978,0.1,22.6331956323,22.5,150.6,29.7,1.6,2.9
35,2021-06-01 17:17:09.000,108.3,25.0080164961,2.02693918794,2.046328097,2.0394588429,0.191680712649,417.369416227,422.655816503,425.790467622,0.0,308.6,50.5272188631,10357.3781115,1.1,115.6,43.6611633333,-79.3988783333,1009.1,9.87382131714,24.6916823532,0.3,22.6342461637,22.5,136.2,28.2,1.3,2.6
36,2021-06-01 17:17:10.000,108.4,25.0136664982,2.02556673094,2.05072442593,2.04099300949,0.213035118424,417.501001995,422.600505998,426.186754965,0.00285470860304,120.6,50.4920672695,10380.4250105,1.1,115.6,43.661165,-79.3988783333,1009.0,9.87497662589,24.6932998471,0.1,22.6345000066,22.5,164.6,55.1,1.3,3.0
37,2021-06-01 17:17:11.000,108.5,25.0145365142,2.02270085371,2.04837501959,2.03946035525,0.183197548563,417.601306388,422.121426568,426.305656871,0.0696852676137,121.0,50.5507870463,10443.9151029,1.1,115.6,43.6611666667,-79.3988783333,1008.9,9.8754375138,24.688045002,0.3,22.6352317429,22.5,180.7,66.8,1.8,4.0
38,2021-06-01 17:17:12.000,108.5,25.0169793375,2.02591711105,2.04559341398,2.03665975644,0.0506855335796,417.594722091,422.298150362,426.412357599,0.0257017946276,111.8,50.5462419842,10436.0314902,1.1,115.7,43.66117,-79.3988783333,1009.0,9.87149259063,24.691266023,0.1,22.6367058565,22.5,183.5,62.6,1.6,3.3
39,2021-06-01 17:17:13.000,108.6,25.0215629196,2.02781626144,2.04966874737,2.04006090015,0.0352623123937,418.021747961,422.963373085,426.402549839,0.283267327373,125.5,50.4868066637,10307.0546109,1.1,115.7,43.6611716667,-79.39888,1009.0,9.87339016909,24.6870115464,0.3,22.6374156536,22.5,181.8,66.8,1.4,2.8
40,2021-06-01 17:17:14.000,108.7,25.0244300345,2.02332133888,2.05019246955,2.04187562885,0.0142889364183,417.535938112,423.158080705,426.842183411,0.0,109.7,50.5533696,10383.9664791,1.1,115.6,43.6611716667,-79.39888,1009.0,9.87199641868,24.6909327513,0.0,22.6381378396,22.5,165.8,38.2,1.4,2.7
