,gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
0,2021-06-02 16:14:24.700,94.1,26.3246565632,2.01857404859,2.0430678209,2.04030503664,0.0259670115798,423.576179529,427.578408227,433.091552622,0.122706895099,163.5,50.5795345526,10564.248741,3.5,203.1,43.661265,-79.3989883333,1007.0,9.87405721181,24.6386178297,0.0,23.2695910852,19.9,144.1,298.1,2.1,4.1
1,2021-06-02 16:14:25.700,93.5,26.3278430681,2.02282217912,2.04154392974,2.03646469086,0.0961957419686,424.075892587,427.35382095,432.531462645,0.0915538702543,167.6,50.516269422,10536.7271765,3.5,203.2,43.66127,-79.3989966667,1007.0,9.87490241937,24.6368594372,0.1,23.2707297186,19.9,144.5,303.9,2.0,4.1
2,2021-06-02 16:14:26.700,93.3,26.3324232189,2.0200325456,2.04296770908,2.0407907902,0.14012471761,423.577044743,427.709553292,433.0457342,0.149917637447,163.1,50.5188927408,10435.2444988,3.5,203.1,43.6612733333,-79.3990033333,1007.1,9.87448737055,24.6381182642,0.1,23.2713950453,19.9,154.9,309.9,1.7,3.3
3,2021-06-02 16:14:27.700,93.5,26.3327934614,2.01790013631,2.0434692729,2.0380704792,0.190257408489,423.164500359,427.617989889,432.55788907,0.190346444894,163.3,50.5875801791,10476.648713,3.5,203.2,43.6612766667,-79.3990083333,1007.1,9.87283232664,24.6394344231,0.1,23.2724786542,19.9,138.6,293.6,1.6,3.1
4,2021-06-02 16:14:28.700,93.6,26.3320320857,2.02172132629,2.04128683844,2.03606636302,0.161809518675,423.893380801,427.015461623,432.173095743,0.33249588348,159.4,50.5288903858,10525.181213,3.5,203.2,43.66128,-79.3990116667,1007.1,9.87296101571,24.6422961486,0.1,23.2733103743,19.9,135.8,291.6,1.6,3.1
5,2021-06-02 16:14:29.700,93.4,26.3339040544,2.01972652915,2.04351990416,2.03996238459,0.105250971724,423.524397232,427.730527595,432.910491266,0.245396759306,152.0,50.5177311935,10519.3339316,3.5,203.4,43.6612816667,-79.3990133333,1007.0,9.87410139207,24.6445561987,0.1,23.2742949379,19.9,135.9,294.0,1.5,3.2
6,2021-06-02 16:14:30.700,109.7,26.3380667662,2.0171996241,2.04371681633,2.03759512576,0.216448138642,423.439411726,428.459343737,432.475762666,0.171945239642,145.5,50.5724852626,10426.6856543,3.5,203.7,43.6612466667,-79.39902,1007.1,9.87446685575,24.6424115755,0.0,23.275296241,20.0,149.2,310.4,1.7,3.4
7,2021-06-02 16:14:31.700,116.9,26.3389283746,2.01895964141,2.03980230219,2.0350283229,0.101757474764,423.628983479,428.354294231,432.383358798,0.190039908064,189.9,50.5323457404,10502.7422156,2.7,203.8,43.66124,-79.3990166667,1007.1,9.87395716293,24.6436275485,0.0,23.2755746555,20.0,154.7,308.2,2.4,5.5
8,2021-06-02 16:14:32.700,120.2,26.3409599309,2.02086497683,2.04470393537,2.03688277043,0.110349140482,423.467647215,429.209230173,432.589077856,0.0499398444691,93.1,50.5047649574,10399.4416004,2.7,203.7,43.6612366667,-79.3990366667,1007.0,9.87257049085,24.6433188801,0.0,23.2766873557,20.0,158.6,313.8,2.4,4.7
9,2021-06-02 16:14:33.700,122.8,26.342948417,2.0199183861,2.04576040268,2.03883682309,0.241389773602,423.523393049,429.424934915,432.432674732,0.0027485188193,104.5,50.5531188417,10516.2504006,2.7,203.7,43.66122,-79.3990233333,1007.0,9.87324199228,24.6434034749,0.0,23.277603166,20.0,152.6,306.2,2.4,4.9
10,2021-06-02 16:14:34.700,124.1,26.343587253,2.02162549976,2.04127119347,2.03798345985,0.21319458578,424.059643639,429.72015133,432.516640731,0.147285091661,5.5,50.5226145621,10428.4931252,2.7,203.8,43.6612033333,-79.3990116667,1007.0,9.87381621249,24.6427320503,0.0,23.2785146202,20.0,143.2,295.0,2.5,4.6
11,2021-06-02 16:14:35.700,125.0,26.3469354138,2.02121134639,2.04699735042,2.039874022,0.131213257433,424.040690739,430.379599859,433.079772485,0.119278593161,346.9,50.5018268587,10385.3748649,2.7,203.9,43.6611933333,-79.3990083333,1007.0,9.87436992285,24.6451119916,0.0,23.2792523142,20.0,132.8,286.1,2.1,4.0
12,2021-06-02 16:14:36.700,125.7,26.3482746481,2.01840669591,2.04420110588,2.03917632384,0.19971442413,423.592201304,430.053158462,433.016730463,0.388729673499,118.6,50.5499357948,10447.7834305,2.7,203.9,43.6611883333,-79.39901,1007.1,9.8743629105,24.6447282276,0.0,23.2801751173,20.0,127.9,286.7,2.1,3.9
13,2021-06-02 16:14:37.700,125.3,26.347558292,2.02137186174,2.04314549336,2.03633270858,0.258042229674,423.975126068,429.592577237,432.542272189,0.271488415981,311.1,50.5228532234,10363.400806,2.7,203.9,43.6611866667,-79.3990116667,1007.1,9.87329200753,24.6410904483,0.0,23.2809552767,20.0,133.1,289.6,2.0,3.9
14,2021-06-02 16:14:38.700,124.5,26.3504507968,2.02200439817,2.04586268181,2.03922275521,0.183773674933,423.65374435,430.29387639,432.920056002,0.0976279108104,228.8,50.5157619179,10387.284344,2.7,204.0,43.6611866667,-79.399015,1007.1,9.87149023056,24.6396008137,0.0,23.2819002034,20.0,133.5,291.8,1.9,4.0
15,2021-06-02 16:14:39.700,123.5,26.3515910379,2.02010910379,2.04423504047,2.0398076395,0.121111064633,423.384592308,429.644614176,432.579029008,0.174401191372,138.8,50.5581537726,10505.1689748,2.7,204.3,43.6611883333,-79.3990183333,1007.0,9.87386758428,24.6424029874,0.0,23.2826511203,20.0,138.0,294.0,2.2,4.5
16,2021-06-02 16:14:40.700,122.8,26.3508147704,2.02182017433,2.04602282261,2.03798967362,0.114081256745,423.860444611,429.74714156,432.345899828,0.156402480069,149.2,50.5311332894,10360.7945277,2.7,204.2,43.6611883333,-79.3990183333,1007.1,9.87431124273,24.6432147704,0.0,23.2836813871,20.0,142.4,296.3,2.3,4.6
