gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2021-09-02 16:36:02.100,108.7,26.7224175564,1.99901553689,2.02155829924,2.02375506174,0.126582756165,399.617936858,403.26351677,408.382851353,0.109332530583,283.2,50.5979163977,9929.70876534,1.7,292.0,43.6611983333,-79.3989083333,1004.3,9.88057094573,nan,0.0,24.9609174954,19.5,234.7,306.0,2.4,4.5
2021-09-02 16:36:03.100,108.8,26.7209601634,2.0016047911,2.01904993506,2.02124669756,0.214898771299,400.157021156,403.633216991,408.752551574,0.128091190245,179.5,50.5541703,9935.43083025,1.7,292.0,43.6611983333,-79.39891,1004.4,9.88183589381,nan,0.0,24.9610733061,19.5,239.4,317.3,2.3,4.3
2021-09-02 16:36:04.100,109.0,26.7254804605,2.00402050817,2.02178916629,2.02398592879,0.291812735663,400.356834646,404.180720109,409.300054692,0.219472102686,148.9,50.5119761927,9920.62423343,1.7,292.0,43.6611983333,-79.39891,1004.5,9.88003761927,nan,0.0,24.9614019652,19.6,272.2,338.5,2.9,5.8
2021-09-02 16:36:05.100,109.2,26.7242572789,1.99798984278,2.02411184316,2.02630860566,0.168538549403,400.138393235,404.368900302,409.488234885,0.295180351573,197.0,50.5890720598,10015.2618836,1.7,292.0,43.6611966667,-79.39891,1004.3,9.88188844898,nan,0.0,24.9615,19.6,259.6,321.8,2.6,4.3
2021-09-02 16:36:06.100,109.4,26.7242528878,2.00174862322,2.01808783414,2.02028459664,0.0570696971362,400.492871389,404.182227334,409.301561917,0.167758950103,10.9,50.5450856617,9977.31628968,1.7,292.1,43.6611966667,-79.39891,1004.4,9.88005481532,nan,0.0,24.9609572532,19.6,230.3,301.7,2.1,4.2
2021-09-02 16:36:07.100,109.5,26.7282429429,2.00424822566,2.02207536189,2.02427212439,0.326440642775,400.188756123,404.540483798,409.659818381,0.0557812813656,43.7,50.5189864929,9914.62579372,1.7,292.0,43.6611966667,-79.3989116667,1004.4,9.88008044341,nan,0.0,24.9613574596,19.6,243.4,295.4,2.2,4.5
2021-09-02 16:36:08.100,109.5,26.7259602316,2.00192488119,2.02433134559,2.02652810809,0.0760921461624,399.776891592,404.18795288,409.307287463,0.334682534186,345.1,50.5891798769,9950.54374771,1.7,292.0,43.6611966667,-79.3989116667,1004.4,9.87664335992,nan,0.0,24.9615,19.6,208.4,264.7,2.2,4.3
2021-09-02 16:36:09.100,109.5,26.7277113869,2.00124898752,2.02203911936,2.02423588186,0.0601021057287,399.902050202,403.794836071,408.914170654,0.0767794549886,220.6,50.5511545511,9877.06208464,1.7,291.9,43.661195,-79.3989133333,1004.2,9.87618696115,nan,0.0,24.9618240499,19.6,230.5,318.5,1.6,2.7
2021-09-02 16:36:10.100,109.6,26.7322836427,2.00308073401,2.02120272307,2.02339948557,0.0593496308705,400.341384719,403.895644964,409.014979547,0.0621840819009,167.6,50.5226973993,9812.62660303,1.7,291.9,43.661195,-79.398915,1004.4,9.87740039951,nan,0.0,24.962646933,19.6,266.1,338.1,1.7,3.4
2021-09-02 16:36:11.100,109.7,26.7281398455,1.998772654,2.02291912177,2.02511588427,0.187979555786,399.859849157,404.306971741,409.426306324,0.0599963256153,166.5,50.6108495119,9949.36641055,1.7,291.9,43.661195,-79.398915,1004.4,9.87956446025,nan,0.0,24.9632133462,19.6,281.4,344.3,2.4,4.4
2021-09-02 16:36:12.100,109.8,26.7300289033,2.00040016971,2.01867267008,2.02086943258,0.145985365899,399.79799374,403.857074521,408.976409104,0.195464316505,345.4,50.5635828103,9971.64569768,1.7,291.9,43.661195,-79.3989166667,1004.4,9.87785085231,nan,0.0,24.9633,19.6,274.3,342.8,2.1,4.1
2021-09-02 16:36:13.100,109.9,26.7344442077,2.00296359113,2.02053660681,2.02273336931,0.157080918012,400.008497566,403.824303624,408.943638207,0.147782468571,359.5,50.510113921,9924.12847268,1.7,292.0,43.661195,-79.3989166667,1004.4,9.88044243267,nan,0.0,24.9644146674,19.6,282.6,355.6,2.7,5.7
2021-09-02 16:36:14.100,110.0,26.7327340472,1.99815871776,2.02308183195,2.02527859445,0.0630441441626,399.378656935,404.022276225,409.141610808,0.159150318976,353.2,50.6046483429,9918.5267808,1.7,292.0,43.6611966667,-79.3989166667,1004.2,9.88089494885,nan,0.0,24.9638989769,19.6,285.3,350.7,3.2,7.2
2021-09-02 16:36:15.100,110.1,26.735138212,2.00384271593,2.01813323242,2.02032999492,0.037127046744,399.538505437,403.374163227,408.49349781,0.0628853681418,11.9,50.5592009823,9942.07713644,1.7,291.9,43.6611966667,-79.3989166667,1004.4,9.87786913382,nan,0.0,24.9642416471,19.6,288.1,347.4,3.2,5.3
2021-09-02 16:36:16.100,110.1,26.7406615879,2.00129047139,2.02401657499,2.02621333749,0.00391039489261,400.121976095,403.552868616,408.672203199,0.0374078572557,2.0,50.4845553283,9988.10687074,1.7,292.0,43.6611966667,-79.3989166667,1004.4,9.88159037107,nan,0.1,24.9644779858,19.6,270.9,342.7,2.6,5.6
2021-09-02 16:36:17.100,110.2,26.7389634171,1.9960170971,2.02145094168,2.02364770418,0.0395745244791,398.606515757,404.164753605,409.284088188,0.0036354500856,2.7,50.6221566928,9934.48419031,1.7,291.9,43.6611966667,-79.3989166667,1004.3,9.87950279826,nan,0.0,24.9646797371,19.6,295.0,1.9,4.3,7.8
2021-09-02 16:36:18.100,110.3,26.7388808272,2.00219677116,2.01601588027,2.01821264277,0.11010482734,399.848397511,402.59713055,407.716465133,0.0402137048476,4.0,50.5711514613,9920.44416827,1.7,292.1,43.6611966667,-79.3989183333,1004.3,9.87892067651,nan,0.0,24.9650616544,19.6,289.5,355.7,2.8,4.7
2021-09-02 16:36:19.100,110.5,26.7435784339,2.00525857381,2.02248829396,2.02468505646,0.0571480099793,399.621918229,403.904256482,409.023591065,0.113536330438,348.1,50.4951334532,9925.97588575,1.7,292.1,43.6611966667,-79.3989183333,1004.4,9.87990989859,nan,0.0,24.9652871374,19.6,294.2,4.4,2.8,4.9
2021-09-02 16:36:20.100,110.5,26.7422817401,1.99594841971,2.0254069091,2.0276036716,0.0614178489886,398.371833944,403.621425283,408.740759866,0.0566703226015,354.1,50.6174810019,9882.52659784,1.7,292.1,43.6611983333,-79.3989183333,1004.3,9.87899952485,nan,0.0,24.9650144247,19.6,289.0,351.2,2.5,4.4
2021-09-02 16:36:21.100,110.5,26.7436490185,2.00462779721,2.0157249745,2.017921737,0.086834854893,400.069108515,402.328795704,407.448130287,0.0621562896489,359.9,50.5783042164,9992.95670179,1.7,292.2,43.6611983333,-79.3989183333,1004.4,9.87694069428,nan,0.0,24.965,19.6,288.4,349.9,2.2,4.2
2021-09-02 16:36:22.100,110.6,26.7479583733,2.00271435403,2.02488391492,2.02708067742,0.0678965049926,400.05744628,404.111229263,409.230563846,0.0877585699214,350.1,50.4710149176,9927.69239979,1.7,292.3,43.6611983333,-79.3989183333,1004.3,9.87875723361,nan,0.0,24.9654839061,19.5,278.2,349.1,2.2,4.5
2021-09-02 16:36:23.100,110.9,26.7446,1.99846,2.02272,2.0249167625,0.0993524,398.238,404.066,409.185334583,0.0679114,348.3,50.6242,9848.17,1.7,292.4,43.6611966667,-79.3989183333,1004.3,9.87912,nan,0.0,24.966,19.5,289.6,345.0,2.5,4.1
2021-09-02 16:36:24.100,111.4,26.7451296596,2.00093712435,2.01837871358,2.02057547608,0.272947765294,399.855487679,402.224694578,407.344029161,0.103106976001,332.5,50.588258886,9871.44887461,1.7,292.3,43.661195,-79.3989166667,1004.4,9.87958075232,nan,0.0,24.9668,19.5,248.4,298.6,2.2,4.1
2021-09-02 16:36:25.100,111.9,26.747,2.00517,2.02082,2.0230167625,0.156713,399.634,403.845,408.964334583,0.27753,342.3,50.5163,10020.2,1.7,292.4,43.661195,-79.398915,1004.4,9.88152,nan,0.0,24.9668,19.5,195.3,263.4,2.3,5.0
2021-09-02 16:36:26.100,112.4,26.7508743458,2.00022158063,2.02367792786,2.02587469036,0.016868419542,399.208120403,403.523494342,408.642828925,0.11337857989,314.3,50.5886554986,9830.22953518,1.7,292.4,43.6611933333,-79.3989133333,1004.2,9.87899098479,nan,0.0,24.9672567539,19.5,219.0,292.2,2.6,5.6
2021-09-02 16:36:27.100,113.0,26.7499179241,2.00243636857,2.01928103225,2.02147779475,0.0606528600571,399.286592998,403.135525735,408.254860318,0.0019135635941,322.0,50.5810359623,9927.27742651,1.7,292.5,43.66119,-79.3989133333,1004.3,9.87707135382,nan,0.0,24.9674031871,19.5,217.9,282.1,2.9,5.7
2021-09-02 16:36:28.100,113.4,26.7535314218,2.00473431247,2.02399649973,2.02619326223,0.0667748471766,399.490128966,403.446133846,408.565468429,0.0720763329887,350.7,50.5320368063,9906.38783609,1.7,292.5,43.66119,-79.3989116667,1004.3,9.87814733581,nan,0.0,24.9675942653,19.5,194.9,254.3,3.0,5.2
2021-09-02 16:36:29.100,113.8,26.7536770376,1.9988841864,2.02716099683,2.02935775933,0.00365164027783,398.789859421,403.772384804,408.891719387,0.0936101209863,63.0,50.620184434,9894.76310332,1.7,292.3,43.6611883333,-79.39891,1004.2,9.87902318477,nan,0.1,24.9678192594,19.5,236.5,316.0,2.0,3.9
