gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2021-10-23 14:08:23.800,106.8,25.7326006828,2.0719991123,2.08238851549,2.08458527799,0.178436813687,437.438957255,440.047302997,445.16663758,0.148593830746,59.7,50.5478634544,6349.73922072,1.2,221.1,43.6612016667,-79.3990033333,1003.3,9.86670421087,24.6987254427,0.0,22.8605004552,16.1,221.7,8.7,0.9,1.9
2021-10-23 14:08:24.800,107.5,25.7266734205,2.068437671,2.08526478505,2.08746154755,0.13865787837,436.711975136,440.226532709,445.345867292,0.180307481649,197.8,50.6214688977,6313.02039237,1.2,221.2,43.661205,-79.39901,1003.5,9.86512446729,24.7011021308,0.0,22.8629074393,16.1,221.7,351.4,1.0,1.7
2021-10-23 14:08:25.800,108.2,25.7212920082,2.06848601406,2.08158977766,2.08378654016,0.191149270042,437.054388434,439.488035946,444.607370529,0.139637484344,225.9,50.6157927187,6334.80716057,1.2,221.2,43.661205,-79.3990133333,1003.4,9.86548970661,24.7010794132,0.0,22.8630041983,16.0,232.5,13.4,0.7,1.3
2021-10-23 14:08:26.800,108.9,25.719294093,2.07176126097,2.08173771678,2.08393447928,0.221552779265,437.204583579,439.860375779,444.979710362,0.194723110261,200.9,50.5545221202,6354.7554545,1.2,221.2,43.661205,-79.3990166667,1003.3,9.86654591537,24.6988999162,0.0,22.8624294093,16.0,237.3,21.9,0.8,1.7
2021-10-23 14:08:27.800,109.6,25.7148349013,2.06856836536,2.08509828797,2.08729505047,0.0973617852231,436.797524128,439.996355534,445.115690117,0.222805754806,325.8,50.6203443265,6371.51090426,1.2,221.1,43.6612083333,-79.3990216667,1003.4,9.86635542475,24.6953424833,0.0,22.8629115033,16.0,237.2,12.6,0.8,1.5
2021-10-23 14:08:28.800,110.4,25.7125710266,2.06828112403,2.08184569252,2.08404245502,0.270131767065,437.162972958,439.599737621,444.719072204,0.0982793606074,335.7,50.6209849868,6274.15829788,1.2,221.1,43.66121,-79.3990233333,1003.4,9.86643158937,24.6922859771,0.3,22.8632457947,15.9,239.1,30.1,0.9,1.7
2021-10-23 14:08:29.800,111.4,25.711639919,2.07229976875,2.08135346378,2.08355022628,0.23159980666,437.359468196,439.926455866,445.045790449,0.273166649421,2.8,50.5435985341,6249.51299943,1.2,221.0,43.66121,-79.3990233333,1003.4,9.86683336932,24.6985408636,0.1,22.8644001349,15.9,239.5,19.9,0.9,1.7
2021-10-23 14:08:30.800,112.4,25.7079143906,2.06833885362,2.08545293179,2.08764969429,0.235577685358,436.73507482,440.110185788,445.229520371,0.229067874384,23.4,50.62603841,6301.2935598,1.2,221.0,43.6612116667,-79.3990233333,1003.4,9.86577307858,24.7025397082,0.0,22.8641180329,15.9,242.5,23.6,0.8,1.5
2021-10-23 14:08:31.800,113.3,25.7032204547,2.06920376198,2.08143061918,2.08362738168,0.203340250614,437.220968055,439.501384456,444.620719039,0.23731576145,354.3,50.634205417,6356.55892474,1.2,221.0,43.6612133333,-79.39902,1003.5,9.86733447767,24.7005628628,0.0,22.8644331238,15.9,252.2,34.1,0.7,1.5
2021-10-23 14:08:32.800,114.0,25.7010224066,2.07267089232,2.08247089232,2.08466765482,0.225235311958,437.394435681,440.02559964,445.144934223,0.204132784669,108.5,50.5670632735,6390.98357015,1.2,221.0,43.6612133333,-79.399015,1003.4,9.86632360983,24.6949508295,0.0,22.8647539419,15.9,259.4,40.7,0.7,1.1
