gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2021-08-04 18:15:11.560,123.6,31.657855021,2.03304026544,2.06180040202,2.05705039785,0.121062491062,394.257729319,400.231199294,405.377387627,0.076878511873,0.0,50.4953134095,15246.8507518,3.5,87.9,43.6618333333,-79.3989583333,1007.1,9.89284467485,24.751357349,0.0,28.4038555021,26.6,231.5,143.6,1.4,2.6
2021-08-04 18:15:12.560,123.8,31.6578965344,2.02761637651,2.06460124377,2.0598512396,0.256559745456,393.70191605,400.360837505,405.507025838,0.125474841882,0.0,50.5793345795,15241.5230652,3.5,87.9,43.6619266667,-79.3988466667,1007.0,9.89350929535,24.7527813631,0.0,28.404825568,26.6,254.8,169.6,1.0,2.1
2021-08-04 18:15:13.560,126.9,31.6591693575,2.03133890487,2.05899732421,2.05424732004,0.0490360240849,394.111799704,399.795335213,404.941523546,0.260591165178,0.0,50.5252183822,15327.2585449,3.5,87.9,43.6619083333,-79.39889,1006.8,9.89193978497,24.7517132403,0.0,28.4055781843,26.6,288.5,203.9,0.7,1.5
2021-08-04 18:15:14.560,137.0,31.6647686643,2.03301722194,2.06302211614,2.05827211197,0.202963166116,394.239725918,400.25320789,405.399396223,0.0468426123841,0.0,50.482118605,15272.1258844,3.5,87.9,43.66191,-79.3989,1007.1,9.89231757745,24.7508145929,0.0,28.4059508888,26.6,278.9,190.1,1.2,2.5
2021-08-04 18:15:15.560,129.8,31.6615116535,2.02641587269,2.06455744819,2.05980744402,0.0655526417136,393.703526011,400.353134961,405.499323294,0.21137602947,192.3,50.5675271788,15309.6174587,3.5,87.9,43.6618683333,-79.3989033333,1006.9,9.88962111462,24.7441817133,0.3,28.4066861354,26.6,286.4,195.2,1.5,2.9
2021-08-04 18:15:16.560,127.5,31.6625462963,2.03326311106,2.05780325004,2.05305324587,0.0273419314448,394.47405092,399.815760189,404.961948522,0.0633239250497,190.6,50.5020957413,15223.0268525,3.5,87.9,43.6618916667,-79.3988966667,1007.1,9.89106219443,24.7490374074,0.1,28.4073238889,26.6,290.5,200.1,1.4,2.7
2021-08-04 18:15:17.560,131.3,31.6673239075,2.02886712525,2.06481997748,2.06006997331,0.188903088946,393.694218491,400.585123864,405.731312197,0.0276222637842,193.5,50.5155919557,15259.2290952,3.5,87.9,43.6619366667,-79.3988916667,1006.9,9.89393015883,24.7558431727,0.1,28.4092627855,26.6,267.6,181.0,1.3,2.7
2021-08-04 18:15:18.560,131.9,31.6642816331,2.02934501515,2.06020439361,2.05545438944,0.177233906367,393.898320876,399.776648592,404.922836925,0.195103405702,191.9,50.5625822391,15344.7517751,3.5,87.8,43.6619883333,-79.3988716667,1007.0,9.89174523503,24.753433929,0.1,28.4097713775,26.6,267.5,174.7,1.1,2.3
2021-08-04 18:15:19.560,135.1,31.6662537796,2.0322402175,2.06096794976,2.05621794559,0.100632738003,394.301362334,400.036688136,405.182876469,0.179969676699,187.6,50.4978540324,15397.912342,3.5,87.8,43.66201,-79.3988566667,1007.0,9.89330870567,24.7541863598,0.1,28.4109768898,26.6,259.0,168.5,1.4,2.7
2021-08-04 18:15:20.560,136.9,31.6715545977,2.03158460301,2.06412403792,2.05937403375,0.169628121939,393.466677834,400.48117593,405.627364263,0.0996828225357,188.0,50.53712102,15226.0634935,3.5,87.8,43.66201,-79.3988466667,1007.0,9.89127223285,24.7552360366,0.1,28.411942433,26.6,273.7,189.5,1.2,2.3
2021-08-04 18:15:21.560,134.3,31.669603656,2.03115258497,2.06301649126,2.05826648709,0.041044443542,394.100495874,399.568417517,404.71460585,0.170795524036,179.9,50.5527921111,15398.901615,3.5,87.7,43.6619866667,-79.3988383333,1007.0,9.88921862721,24.7455635016,0.1,28.4128266838,26.6,289.8,198.7,1.3,2.5
2021-08-04 18:15:22.560,132.8,31.6730176009,2.03523264097,2.06291904,2.05816903583,0.224733039582,394.394288055,400.29324819,405.439436523,0.0367338468848,168.6,50.4472759749,15343.8999832,3.5,87.8,43.661975,-79.3988266667,1007.0,9.89206784071,24.7449856001,0.1,28.4146136004,26.6,264.5,176.0,1.3,2.5
2021-08-04 18:15:23.560,128.6,31.6720561974,2.03000693787,2.066951904,2.06220189983,0.0661739837379,393.279354485,400.53988446,405.686072793,0.228478307971,184.3,50.5805860595,15224.3946746,3.5,87.8,43.6619416667,-79.3988233333,1007.0,9.88949393725,24.7455719013,0.0,28.4143187325,26.6,278.8,191.3,0.9,1.7
2021-08-04 18:15:24.560,128.8,31.673558113,2.0295841887,2.06126812352,2.05651811935,0.143024559934,394.042009311,399.332724239,404.478912572,0.0634919964669,193.9,50.5399749364,15472.7697968,3.5,87.9,43.6619116667,-79.3988283333,1007.0,9.89438491434,24.750371721,0.1,28.4154685847,26.6,242.1,143.0,0.8,1.8
2021-08-04 18:15:25.560,127.8,31.6761,2.03275,2.06149,2.05673999583,0.134078,394.022,400.259,405.405188333,0.147598,238.6,50.4952,15332.1,3.5,88.1,43.6618733333,-79.39883,1007.1,9.89046,24.7522,0.1,28.4161,26.6,236.8,151.6,1.3,2.9
2021-08-04 18:15:26.560,128.7,31.673,2.02686,2.0644,2.05964999583,0.198681,393.435,400.158,405.304188333,0.136166,230.9,50.5953,15297.7,3.5,88.2,43.66185,-79.398835,1007.0,9.8906,24.7488,0.1,28.4168,26.6,252.2,165.2,2.2,4.2
2021-08-04 18:15:27.560,129.4,31.6748,2.03451,2.05835,2.05359999583,0.0271937,394.372,399.547,404.693188333,0.201768,238.9,50.5321,15393.9,3.5,88.0,43.66185,-79.398835,1007.0,9.89003,24.7467,0.0,28.4178,26.6,263.8,175.4,1.9,3.8
2021-08-04 18:15:28.560,128.6,31.6807374516,2.03426767731,2.06631133946,2.06156133529,0.12233683475,394.198202532,400.534198985,405.680387318,0.0291593691168,224.2,50.4725940924,15205.9073983,3.5,88.0,43.66184,-79.3988383333,1007.0,9.89360113153,24.7492224533,0.0,28.417716038,26.7,262.7,174.7,1.7,3.3
2021-08-04 18:15:29.560,129.5,31.6769222626,2.02812103112,2.06558249921,2.06083249504,0.153529163838,393.267418834,400.270850121,405.417038454,0.12476572096,216.8,50.5868249921,15337.8365243,3.5,88.1,43.6618416667,-79.3988366667,1006.9,9.89177148125,24.750539573,0.0,28.4187445251,26.7,258.1,171.7,1.4,3.1
2021-08-04 18:15:30.560,130.4,31.6776709629,2.03210480083,2.05956975839,2.05481975422,0.0930891438738,394.435782983,399.352652792,404.498841125,0.157962640104,204.6,50.5267422377,15418.2933805,3.5,88.2,43.6618416667,-79.39883,1007.0,9.88999086802,24.7487048323,0.1,28.4201416113,26.7,257.3,169.5,1.7,3.3
2021-08-04 18:16:23.560,123.0,31.7581785318,2.03004183635,2.05860106929,2.05385106512,0.169809784152,393.422203581,399.268438209,404.414626542,0.210081496212,196.2,50.4997451567,15593.9688666,2.7,88.1,43.66165,-79.3986966667,1006.9,9.89193168415,24.7584470081,0.0,28.4673671191,26.8,253.4,167.4,1.0,2.1
2021-08-04 18:16:24.560,124.3,31.7630796834,2.02606136766,2.06218971268,2.05743970851,0.248620879746,392.8991667,399.653682949,404.799871282,0.172574709957,298.5,50.5479911401,15551.0940653,2.7,88.1,43.66165,-79.3987033333,1007.0,9.89373363494,24.7549457423,0.1,28.4675850852,26.8,264.4,181.0,1.1,2.2
