gps_time, lat, lon, alt, temp, wd_corr, ws_corr, pressure, hdop, lgr_time, ch4_d, co2_d, co_d, h2o, avg, comp_time;
2017-07-07 18:17:15.800000,43.64879177777778,-79.40025655555557,95.44,26.013,260.762,4.427,996.48,0.8,2017-07-07 18:17:29.613500,1.981,430.248,1.236,19953.911,15,2017-07-07 14:17:23.409154;
2017-07-07 18:17:30.800000,43.64871444444445,-79.39997522222224,96.587,26.013,320.831,6.593,996.44,0.8,2017-07-07 18:17:44.544500,1.982,431.428,1.187,19891.465,15,2017-07-07 14:17:38.437400;
2017-07-07 18:17:45.800000,43.648198333333326,-79.39979011111112,96.707,25.773,327.217,7.627,996.473,0.8,2017-07-07 18:17:59.475500,1.976,433.85,1.478,19828.91,15,2017-07-07 14:17:53.428988;
2017-07-07 18:18:00.800000,43.64801611111112,-79.40007355555555,100.193,25.847,51.492,6.707,996.527,0.8,2017-07-07 18:18:14.404500,1.978,439.389,1.4,19812.479,15,2017-07-07 14:18:08.422533;
2017-07-07 18:18:15.800000,43.64788677777777,-79.40074488888891,104.54,25.773,58.675,8.213,996.527,0.8,2017-07-07 18:18:29.333500,1.979,450.954,1.598,19867.99,15,2017-07-07 14:18:23.446121;
2017-07-07 18:18:30.800000,43.64778800000001,-79.40120944444446,102.313,25.84,46.429,2.04,996.527,0.8,2017-07-07 18:18:44.274500,1.985,460.257,1.709,19880.033,15,2017-07-07 14:18:38.433062;
2017-07-07 18:18:45.800000,43.64774844444444,-79.40122422222223,98.573,26.0,18.678,1.32,996.56,0.8,2017-07-07 18:18:59.240500,1.983,444.734,1.449,19900.793,15,2017-07-07 14:18:53.439068;
2017-07-07 18:19:00.800000,43.647553222222214,-79.40127822222222,111.173,25.673,311.765,8.647,996.613,0.8,2017-07-07 18:19:14.194000,1.986,443.119,1.313,19922.153,15,2017-07-07 14:19:08.445401;
2017-07-07 18:19:15.800000,43.647091333333336,-79.401182,107.68,25.587,301.287,3.66,996.673,0.813,2017-07-07 18:19:29.125000,1.995,456.9,1.465,19923.443,15,2017-07-07 14:19:23.436341;
2017-07-07 18:19:30.800000,43.64701488888889,-79.40115244444445,105.54,25.76,230.34,1.913,996.727,0.807,2017-07-07 18:19:44.059500,2.002,443.82,1.352,19903.295,15,2017-07-07 14:19:38.434184;
2017-07-07 18:19:45.800000,43.64686522222222,-79.40109666666667,101.927,25.66,319.313,7.647,996.74,0.813,2017-07-07 18:19:59.007000,2.009,437.8,1.115,19926.356,15,2017-07-07 14:19:53.445170;
2017-07-07 18:20:00.800000,43.64630388888888,-79.40086911111112,98.987,25.353,321.137,9.62,996.78,0.807,2017-07-07 18:20:13.955000,2.004,441.246,1.126,19923.331,15,2017-07-07 14:20:08.458355;
2017-07-07 18:20:15.300000,43.645878809523815,-79.40068607142858,96.264,25.486,319.071,3.229,996.907,0.8,2017-07-07 18:20:28.887000,2.005,441.946,1.135,19875.001,15,2017-07-07 14:20:22.431768;
2017-07-07 18:20:29.800000,43.64584866666667,-79.40071166666665,95.18,25.68,181.976,0.36,997.013,0.8,2017-07-07 18:20:43.817500,2.006,447.455,1.177,19905.285,15,2017-07-07 14:20:37.447364;
2017-07-07 18:20:44.800000,43.64581177777778,-79.4006821111111,98.133,25.8,236.401,1.833,997.067,0.8,2017-07-07 18:20:58.750000,1.999,444.823,1.1,20013.948,15,2017-07-07 14:20:52.440058;
2017-07-07 18:20:59.800000,43.64576233333332,-79.40030766666665,92.853,25.733,247.195,6.267,997.08,0.8,2017-07-07 18:21:13.681500,1.995,442.915,1.111,20133.817,15,2017-07-07 14:21:07.446581;
2017-07-07 18:21:14.800000,43.64591766666667,-79.3995448888889,90.373,25.607,230.611,8.173,997.06,0.8,2017-07-07 18:21:28.611500,2.01,453.204,1.505,20117.503,15,2017-07-07 14:21:22.439806;
2017-07-07 18:21:29.800000,43.64608,-79.39873377777778,95.447,25.6,236.647,8.227,997.027,0.827,2017-07-07 18:21:43.542000,2.037,452.625,1.592,20062.909,15,2017-07-07 14:21:37.452591;
2017-07-07 18:21:44.800000,43.64616711111112,-79.39825533333332,94.553,25.6,235.838,2.64,997.033,0.8,2017-07-07 18:21:58.473000,2.071,448.495,1.58,20093.839,15,2017-07-07 14:21:52.449693;
2017-07-07 18:21:59.800000,43.64627466666666,-79.39774822222222,95.44,25.6,235.375,6.493,997.02,0.8,2017-07-07 18:22:13.402500,2.021,443.149,1.554,20096.855,15,2017-07-07 14:22:07.451597;
2017-07-07 18:22:14.800000,43.64647333333334,-79.396927,102.06,25.56,237.522,7.973,997.033,0.8,2017-07-07 18:22:28.333000,2.011,462.579,1.605,20038.337,15,2017-07-07 14:22:22.464288;
2017-07-07 18:22:29.800000,43.646646555555556,-79.39615555555557,100.827,25.6,238.037,6.22,997.027,0.807,2017-07-07 18:22:43.263500,2.0,460.435,1.697,19995.694,15,2017-07-07 14:22:37.464775;
2017-07-07 18:22:44.800000,43.646777444444446,-79.39582755555556,94.94,25.607,272.062,1.287,997.027,1.013,2017-07-07 18:22:58.193500,1.996,470.634,1.685,19991.266,15,2017-07-07 14:22:52.459352;
2017-07-07 18:22:59.800000,43.64678477777779,-79.39552011111111,99.667,25.627,248.331,5.233,997.06,0.96,2017-07-07 18:23:13.122500,1.992,494.968,1.591,20029.929,15,2017-07-07 14:23:07.458944;
2017-07-07 18:23:14.800000,43.64685033333334,-79.39486433333333,92.973,25.613,236.95,6.92,997.107,0.8,2017-07-07 18:23:28.052500,2.006,496.722,2.753,20107.031,15,2017-07-07 14:23:22.453891;
2017-07-07 18:23:29.800000,43.647031111111104,-79.39401466666666,96.147,25.667,234.972,7.453,997.127,0.847,2017-07-07 18:23:42.983000,2.014,514.28,2.842,20167.664,15,2017-07-07 14:23:37.462769;
2017-07-07 18:23:44.300000,43.64715142857141,-79.39328666666667,100.379,25.621,247.495,5.593,997.143,0.979,2017-07-07 18:23:57.914000,2.011,484.206,2.309,20150.543,15,2017-07-07 14:23:51.460547;
2017-07-07 18:23:58.800000,43.647516111111116,-79.39330766666667,180.16,25.76,272.366,1.053,997.2,0.82,2017-07-07 18:24:12.843500,2.009,470.11,2.362,20108.933,15,2017-07-07 14:24:06.467001;
2017-07-07 18:24:13.800000,43.647393666666666,-79.39332333333331,165.007,25.773,261.737,3.313,997.187,1.093,2017-07-07 18:24:27.773000,2.007,465.588,2.282,20166.889,15,2017-07-07 14:24:21.478295;
2017-07-07 18:24:28.800000,43.64785411111111,-79.3924771111111,124.647,25.6,230.83,7.7,997.167,1.18,2017-07-07 18:24:42.703500,2.001,459.162,1.867,20139.816,15,2017-07-07 14:24:36.459296;
2017-07-07 18:24:43.800000,43.64782877777778,-79.39151966666665,180.6,25.633,256.916,4.76,997.147,0.993,2017-07-07 18:24:57.634000,1.997,463.241,1.815,20007.333,15,2017-07-07 14:24:51.479373;
2017-07-07 18:24:58.800000,43.647803555555555,-79.39100711111111,116.033,25.7,234.835,5.78,997.153,0.827,2017-07-07 18:25:12.563500,2.027,472.894,1.819,20010.218,15,2017-07-07 14:25:06.472437;
2017-07-07 18:25:13.800000,43.64786155555556,-79.39045911111111,96.487,25.72,236.494,6.967,997.187,1.007,2017-07-07 18:25:27.494500,2.186,515.761,2.151,20120.791,15,2017-07-07 14:25:21.475437;
2017-07-07 18:25:28.800000,43.648019222222224,-79.38960399999998,114.587,25.613,230.825,8.427,997.18,0.96,2017-07-07 18:25:42.424500,2.194,514.525,1.863,20178.991,15,2017-07-07 14:25:36.460432;
2017-07-07 18:25:43.800000,43.64829277777778,-79.38894377777777,113.467,25.62,241.245,7.587,997.187,0.833,2017-07-07 18:25:57.354500,2.077,510.939,1.919,20183.855,15,2017-07-07 14:25:51.465003;
2017-07-07 18:25:58.800000,43.648364666666666,-79.38874444444444,122.573,25.807,282.913,1.14,997.233,0.94,2017-07-07 18:26:12.283500,2.036,482.377,1.642,20172.598,15,2017-07-07 14:26:06.460226;
2017-07-07 18:26:13.800000,43.648309000000005,-79.38837199999999,104.687,25.7,245.033,8.28,997.287,1.107,2017-07-07 18:26:27.214000,2.021,459.468,1.499,20216.037,15,2017-07-07 14:26:21.489442;
2017-07-07 18:26:28.800000,43.64844933333333,-79.38758577777779,99.067,25.6,241.079,8.5,997.18,1.053,2017-07-07 18:26:42.144500,2.053,451.407,1.399,20164.761,15,2017-07-07 14:26:36.492473;
2017-07-07 18:26:43.800000,43.64850844444444,-79.38692199999998,134.24,25.6,236.618,8.213,997.153,0.893,2017-07-07 18:26:57.075000,2.089,477.106,1.579,20104.23,15,2017-07-07 14:26:51.483540;
2017-07-07 18:26:58.800000,43.64859744444445,-79.38643444444445,180.04,25.673,245.967,4.213,997.167,1.207,2017-07-07 18:27:12.006000,2.087,519.064,2.474,20114.767,15,2017-07-07 14:27:06.485197;
2017-07-07 18:27:13.800000,43.64902233333335,-79.38602444444444,149.313,25.72,12.679,0.913,997.18,0.967,2017-07-07 18:27:26.936500,2.059,514.528,1.983,20119.335,15,2017-07-07 14:27:21.467003;
2017-07-07 18:27:28.300000,43.649066190476184,-79.38600940476191,158.121,25.871,216.393,0.264,997.2,1.221,2017-07-07 18:27:41.865500,2.05,531.901,1.77,20155.413,15,2017-07-07 14:27:35.484671;
2017-07-07 18:27:42.800000,43.64903677777777,-79.38610044444445,161.933,25.987,242.529,0.46,997.233,1.46,2017-07-07 18:27:56.794500,2.057,526.065,1.633,20237.483,15,2017-07-07 14:27:50.470960;
2017-07-07 18:27:57.800000,43.64897266666666,-79.38611211111112,137.933,25.993,245.431,1.14,997.26,1.447,2017-07-07 18:28:11.724500,2.076,509.215,1.587,20314.981,15,2017-07-07 14:28:05.492116;
2017-07-07 18:28:12.800000,43.649008333333335,-79.38607422222223,126.447,26.0,249.395,1.533,997.233,1.313,2017-07-07 18:28:26.655000,2.091,495.66,1.57,20330.11,15,2017-07-07 14:28:20.482975;
2017-07-07 18:28:27.800000,43.6490551111111,-79.38608222222223,134.66,26.0,250.931,1.54,997.213,1.153,2017-07-07 18:28:41.586000,2.087,488.808,1.565,20324.577,15,2017-07-07 14:28:35.492090;
2017-07-07 18:28:42.800000,43.64910044444444,-79.38612222222223,142.14,26.1,69.371,1.1,997.253,1.127,2017-07-07 18:28:56.516000,2.085,485.6,1.597,20357.363,15,2017-07-07 14:28:50.482570;
2017-07-07 18:28:57.800000,43.64910577777777,-79.38615155555554,150.26,26.133,82.915,1.733,997.233,0.927,2017-07-07 18:29:11.447000,2.119,515.253,1.697,20432.371,15,2017-07-07 14:29:05.487634;
2017-07-07 18:29:12.800000,43.64905711111112,-79.38568288888888,183.213,25.907,268.074,5.387,997.16,0.94,2017-07-07 18:29:26.377000,2.123,507.719,1.839,20434.515,15,2017-07-07 14:29:20.484467;
2017-07-07 18:29:27.800000,43.649453888888885,-79.38495866666669,287.853,25.913,112.287,5.193,997.14,1.053,2017-07-07 18:29:41.307000,2.038,489.012,1.526,20276.145,15,2017-07-07 14:29:35.486933;
2017-07-07 18:29:42.800000,43.64929533333334,-79.38413255555557,240.587,25.873,314.042,5.273,997.187,1.013,2017-07-07 18:29:56.236000,2.024,496.564,1.543,20187.543,15,2017-07-07 14:29:50.493236;
2017-07-07 18:29:57.800000,43.649406,-79.38361533333332,159.893,25.833,272.243,3.287,997.153,1.2,2017-07-07 18:30:11.167000,2.028,480.151,1.516,20143.055,15,2017-07-07 14:30:05.495846;
2017-07-07 18:30:12.800000,43.64945277777778,-79.38359600000003,181.9,25.807,334.217,2.12,997.167,1.233,2017-07-07 18:30:26.096500,2.007,479.811,1.486,20098.177,15,2017-07-07 14:30:20.491957;
2017-07-07 18:30:27.800000,43.64949055555555,-79.38339300000001,222.327,25.8,314.372,2.92,997.187,1.14,2017-07-07 18:30:41.025500,1.993,475.452,1.523,20085.853,15,2017-07-07 14:30:35.510076;
2017-07-07 18:30:42.800000,43.64916733333334,-79.38276877777778,194.467,25.88,298.291,2.147,997.227,1.007,2017-07-07 18:30:55.956000,1.988,488.746,1.611,20067.044,15,2017-07-07 14:30:50.496136;
2017-07-07 18:30:57.300000,43.6487155952381,-79.38205214285713,277.329,25.8,297.995,1.864,997.193,1.393,2017-07-07 18:31:10.886000,1.99,471.068,1.445,20032.286,15,2017-07-07 14:31:04.502431;
2017-07-07 18:31:11.800000,43.649272555555555,-79.38175922222221,244.953,25.893,226.287,4.967,997.227,0.907,2017-07-07 18:31:25.816000,1.991,462.193,1.635,19985.164,15,2017-07-07 14:31:19.508877;
2017-07-07 18:31:26.800000,43.649765333333335,-79.38145277777781,198.967,25.833,222.22,5.867,997.273,1.24,2017-07-07 18:31:40.747000,1.998,502.848,1.52,20014.934,15,2017-07-07 14:31:34.505028;
2017-07-07 18:31:41.800000,43.64999233333334,-79.38076777777776,269.593,25.82,222.207,3.56,997.287,1.227,2017-07-07 18:31:55.677500,2.008,521.104,1.753,20031.342,15,2017-07-07 14:31:49.510048;
2017-07-07 18:31:56.800000,43.64983188888889,-79.37976255555556,305.907,25.96,280.268,0.56,997.313,1.16,2017-07-07 18:32:10.606500,2.013,509.619,1.531,19956.005,15,2017-07-07 14:32:04.509156;
2017-07-07 18:32:11.800000,43.649819555555545,-79.37991011111112,293.18,26.06,23.212,0.3,997.287,1.6,2017-07-07 18:32:25.536500,2.014,505.642,1.551,19898.787,15,2017-07-07 14:32:19.509224;
2017-07-07 18:32:26.800000,43.649574333333334,-79.38006844444446,265.873,26.053,193.941,3.7,997.26,1.233,2017-07-07 18:32:40.467500,2.014,500.3,1.71,19922.109,15,2017-07-07 14:32:34.505107;
2017-07-07 18:32:41.800000,43.65001644444444,-79.38020011111111,161.433,25.94,169.293,4.753,997.253,1.227,2017-07-07 18:32:55.397500,2.033,510.601,2.18,19953.715,15,2017-07-07 14:32:49.513127;
2017-07-07 18:32:56.800000,43.65021977777778,-79.37917122222221,183.287,25.933,249.773,4.84,997.293,0.927,2017-07-07 18:33:10.326500,2.071,519.368,2.37,19999.99,15,2017-07-07 14:33:04.507278;
2017-07-07 18:33:11.800000,43.650549444444444,-79.37869077777778,128.74,25.947,193.67,6.74,997.287,1.027,2017-07-07 18:33:25.265000,2.094,550.131,2.153,20014.381,15,2017-07-07 14:33:19.531263;
2017-07-07 18:33:26.800000,43.650550999999986,-79.37892833333332,249.973,25.907,95.99,3.933,997.287,1.153,2017-07-07 18:33:40.230500,2.06,542.726,2.146,20062.686,15,2017-07-07 14:33:34.527192;
2017-07-07 18:33:41.800000,43.64976566666666,-79.37766722222221,233.313,26.013,299.344,2.22,997.34,1.253,2017-07-07 18:33:55.188000,2.092,536.269,2.07,20010.486,15,2017-07-07 14:33:49.507841;
2017-07-07 18:33:56.800000,43.6480491111111,-79.37798488888888,-32.833,26.1,28.768,3.527,997.373,1.873,2017-07-07 18:34:10.118000,2.08,530.727,1.873,20004.816,15,2017-07-07 14:34:04.514901;
2017-07-07 18:34:26.800000,43.65083288888889,-79.37650722222224,150.987,25.86,151.255,7.013,997.4,1.187,2017-07-07 18:34:40.011500,2.062,493.717,1.714,20090.031,15,2017-07-07 14:34:34.529488;
2017-07-07 18:34:41.300000,43.651189642857155,-79.3757986904762,131.921,25.779,241.203,8.943,997.357,1.143,2017-07-07 18:34:54.951000,2.025,472.946,1.651,20079.602,15,2017-07-07 14:34:48.516272;
2017-07-07 18:34:55.800000,43.65122144444444,-79.37479966666666,95.8,25.833,240.062,7.767,997.4,0.86,2017-07-07 18:35:09.880500,2.018,477.783,1.662,20027.006,15,2017-07-07 14:35:03.531624;
2017-07-07 18:35:10.800000,43.65134644444444,-79.37404522222222,89.773,25.9,231.086,7.687,997.4,0.813,2017-07-07 18:35:24.810000,2.018,472.866,1.496,20090.675,15,2017-07-07 14:35:18.519083;
2017-07-07 18:35:25.800000,43.651487111111116,-79.3733567777778,84.227,25.9,232.588,6.24,997.427,1.073,2017-07-07 18:35:39.740500,2.013,476.66,1.477,20171.385,15,2017-07-07 14:35:33.534023;
2017-07-07 18:35:40.800000,43.65158777777778,-79.372756,86.107,25.9,238.402,7.253,997.447,0.893,2017-07-07 18:35:54.670500,2.01,476.99,1.542,20348.907,15,2017-07-07 14:35:48.525872;
2017-07-07 18:35:55.800000,43.6514721111111,-79.37232033333333,95.993,25.827,261.768,7.427,997.48,1.02,2017-07-07 18:36:09.601500,2.006,473.659,1.674,20396.113,15,2017-07-07 14:36:03.538456;
2017-07-07 18:36:10.800000,43.65144999999999,-79.37166255555556,89.813,25.76,239.362,5.907,997.48,0.933,2017-07-07 18:36:24.532000,2.004,463.671,2.275,20263.937,15,2017-07-07 14:36:18.539112;
2017-07-07 18:36:25.800000,43.65163111111111,-79.37095677777776,91.367,25.9,236.517,6.88,997.553,0.907,2017-07-07 18:36:39.461500,2.005,464.664,2.461,20226.996,15,2017-07-07 14:36:33.534150;
2017-07-07 18:36:40.800000,43.65192566666667,-79.37019711111111,87.36,25.9,236.077,7.18,997.553,1.187,2017-07-07 18:36:54.391000,2.002,465.281,1.997,20215.172,15,2017-07-07 14:36:48.543628;
2017-07-07 18:36:55.900000,43.65210144444445,-79.36942566666667,95.353,25.9,229.838,8.133,997.56,0.853,2017-07-07 18:37:09.321500,2.001,464.603,1.739,20154.928,15,2017-07-07 14:37:03.541789;
2017-07-07 18:37:10.850000,43.65227,-79.36899144444445,92.253,26.013,235.552,1.127,997.607,0.88,2017-07-07 18:37:24.252000,2.016,458.852,1.621,20155.408,15,2017-07-07 14:37:18.527256;
2017-07-07 18:37:25.850000,43.652300333333336,-79.36900777777778,88.353,26.107,252.29,1.327,997.633,1.007,2017-07-07 18:37:39.182000,2.023,451.109,1.473,20196.169,15,2017-07-07 14:37:33.546749;
2017-07-07 18:37:40.800000,43.652196111111124,-79.36888844444444,102.607,26.2,255.859,2.067,997.66,0.927,2017-07-07 18:37:54.112000,2.025,445.872,1.479,20219.845,15,2017-07-07 14:37:48.549251;
2017-07-07 18:37:55.800000,43.652172,-79.36883977777778,110.66,26.2,261.984,2.1,997.64,0.9,2017-07-07 18:38:09.042000,2.023,443.757,1.478,20277.623,15,2017-07-07 14:38:03.553571;
2017-07-07 18:38:10.300000,43.65215333333333,-79.36885571428571,111.964,26.2,273.21,2.05,997.671,0.821,2017-07-07 18:38:23.972000,2.024,450.638,1.643,20280.525,15,2017-07-07 14:38:17.558848;
2017-07-07 18:38:24.850000,43.65216622222222,-79.36887944444445,108.533,26.2,297.361,1.72,997.68,0.86,2017-07-07 18:38:38.902500,2.025,457.008,1.621,20278.171,15,2017-07-07 14:38:32.541516;
2017-07-07 18:38:39.850000,43.652223111111105,-79.36878311111111,99.673,26.253,187.294,1.2,997.72,0.867,2017-07-07 18:38:53.832000,2.023,454.254,1.559,20305.043,15,2017-07-07 14:38:47.553574;
2017-07-07 18:38:54.900000,43.65220577777779,-79.36841922222223,92.473,26.193,234.766,5.113,997.7,0.88,2017-07-07 18:39:08.763000,2.009,446.402,1.651,20303.067,15,2017-07-07 14:39:02.559702;
2017-07-07 18:39:09.850000,43.65232466666668,-79.36778077777778,98.013,26.04,237.736,7.433,997.64,0.807,2017-07-07 18:39:23.692500,1.993,446.217,1.462,20231.514,15,2017-07-07 14:39:17.555801;
2017-07-07 18:39:24.800000,43.652446444444436,-79.36701566666666,83.007,25.9,232.081,7.413,997.627,0.813,2017-07-07 18:39:38.621500,1.985,453.774,1.507,20131.9,15,2017-07-07 14:39:32.559454;
2017-07-07 18:39:39.850000,43.652674888888896,-79.36616977777778,87.087,25.94,236.226,8.3,997.667,0.933,2017-07-07 18:39:53.552000,1.982,453.787,1.493,20101.326,15,2017-07-07 14:39:47.558079;
2017-07-07 18:39:54.850000,43.652955000000006,-79.365213,91.087,25.847,226.491,9.28,997.787,0.8,2017-07-07 18:40:08.492500,1.982,445.868,1.541,20089.12,15,2017-07-07 14:40:02.573827;
2017-07-07 18:40:09.900000,43.65310822222222,-79.3642771111111,88.04,25.953,221.19,7.507,997.787,0.8,2017-07-07 18:40:23.433500,1.981,448.202,1.487,20108.477,15,2017-07-07 14:40:17.557011;
2017-07-07 18:40:24.900000,43.653391444444445,-79.36375944444444,84.027,25.927,198.517,3.94,997.733,0.84,2017-07-07 18:40:38.366500,1.983,455.517,1.5,20162.167,15,2017-07-07 14:40:32.546966;
2017-07-07 18:40:39.850000,43.653576,-79.36367255555555,84.587,26.033,114.02,1.44,997.753,0.8,2017-07-07 18:40:53.296500,1.982,451.4,1.596,20223.733,15,2017-07-07 14:40:47.569364;
2017-07-07 18:40:54.850000,43.65368666666667,-79.36354255555555,80.587,26.1,186.235,1.62,997.807,0.8,2017-07-07 18:41:08.227000,1.984,457.471,1.652,20287.617,15,2017-07-07 14:41:02.567296;
2017-07-07 18:41:09.900000,43.65382666666667,-79.36356344444444,85.1,26.2,161.958,0.82,997.76,0.86,2017-07-07 18:41:23.157000,1.987,480.705,1.768,20333.035,15,2017-07-07 14:41:17.565374;
2017-07-07 18:41:24.900000,43.654009333333335,-79.36365688888888,86.233,26.3,156.987,1.393,997.82,0.84,2017-07-07 18:41:38.086500,1.986,480.143,1.667,20411.801,15,2017-07-07 14:41:32.580231;
2017-07-07 18:41:39.900000,43.654186888888894,-79.36374500000001,88.253,26.393,181.386,1.273,997.793,0.8,2017-07-07 18:41:53.017000,1.988,467.18,1.844,20494.957,15,2017-07-07 14:41:47.571344;
2017-07-07 18:41:54.900000,43.65438255555555,-79.36380944444446,83.233,26.4,159.723,0.733,997.78,0.8,2017-07-07 18:42:07.975000,1.983,457.745,1.822,20547.734,15,2017-07-07 14:42:02.573333;
2017-07-07 18:42:09.400000,43.65458428571429,-79.3638813095238,83.221,26.486,144.333,2.093,997.729,0.8,2017-07-07 18:42:22.944000,1.98,460.264,1.688,20563.087,15,2017-07-07 14:42:16.574103;
2017-07-07 18:42:23.900000,43.654632888888884,-79.36402044444445,84.86,26.547,234.289,1.673,997.787,0.827,2017-07-07 18:42:37.904500,1.982,480.088,1.783,20605.487,15,2017-07-07 14:42:31.565292;
2017-07-07 18:42:38.900000,43.65455366666667,-79.36425877777779,89.12,26.4,243.063,1.68,997.713,0.867,2017-07-07 18:42:52.862500,1.978,456.696,1.891,20541.191,15,2017-07-07 14:42:46.579405;
2017-07-07 18:42:53.900000,43.65448477777777,-79.36447477777777,88.72,26.407,276.374,1.58,997.72,0.84,2017-07-07 18:43:07.805000,1.975,445.532,1.7,20426.148,15,2017-07-07 14:43:01.596741;
2017-07-07 18:43:08.900000,43.65446544444445,-79.36450366666668,87.52,26.56,254.053,1.2,997.713,1.013,2017-07-07 18:43:22.775000,1.975,436.681,1.598,20337.254,15,2017-07-07 14:43:16.580450;
2017-07-07 18:43:23.900000,43.65446677777777,-79.3645138888889,80.173,26.653,316.444,0.753,997.74,1.167,2017-07-07 18:43:37.742000,1.974,433.038,1.619,20232.291,15,2017-07-07 14:43:31.582319;
2017-07-07 18:43:38.900000,43.65441677777778,-79.3647878888889,82.12,26.58,49.917,6.073,997.707,0.947,2017-07-07 18:43:52.680000,1.975,433.289,1.901,20253.37,15,2017-07-07 14:43:46.588982;
2017-07-07 18:43:53.900000,43.65428711111111,-79.3654171111111,88.653,26.373,49.546,7.927,997.707,0.993,2017-07-07 18:44:07.628500,1.975,436.415,1.565,20201.612,15,2017-07-07 14:44:01.577177;
2017-07-07 18:44:08.900000,43.65412944444444,-79.36607622222223,95.787,26.3,56.573,7.273,997.613,0.94,2017-07-07 18:44:22.590500,1.979,432.77,1.495,20143.46,15,2017-07-07 14:44:16.592984;
2017-07-07 18:44:23.900000,43.65392288888889,-79.36693555555554,90.187,26.34,51.136,9.64,997.633,1.0,2017-07-07 18:44:37.551500,1.978,430.992,1.462,20071.116,15,2017-07-07 14:44:31.585147;
2017-07-07 18:44:38.900000,43.653717555555566,-79.3678542222222,86.253,26.2,58.464,9.68,997.627,1.047,2017-07-07 18:44:52.500000,1.98,432.437,1.493,20121.911,15,2017-07-07 14:44:46.588279;
2017-07-07 18:44:53.900000,43.653539444444455,-79.3686211111111,98.673,26.26,58.078,5.287,997.613,0.92,2017-07-07 18:45:07.448500,1.991,430.649,1.503,20070.076,15,2017-07-07 14:45:01.597736;
2017-07-07 18:45:08.900000,43.653483888888886,-79.36895899999999,93.513,26.493,85.944,1.36,997.667,0.8,2017-07-07 18:45:22.398500,1.998,433.735,1.523,20121.149,15,2017-07-07 14:45:16.574940;
2017-07-07 18:45:23.900000,43.65354377777778,-79.36893433333333,99.907,26.54,49.387,2.953,997.687,0.8,2017-07-07 18:45:37.356500,1.995,433.995,1.517,20199.683,15,2017-07-07 14:45:31.583135;
2017-07-07 18:45:38.900000,43.65341544444445,-79.36925199999999,123.873,26.46,58.931,4.573,997.627,0.8,2017-07-07 18:45:52.327000,2.068,449.952,7.573,20269.351,15,2017-07-07 14:45:46.599177;
2017-07-07 18:45:53.900000,43.65337244444445,-79.36981422222223,153.787,26.5,71.276,4.793,997.507,0.84,2017-07-07 18:46:07.273000,2.069,457.528,8.022,20263.609,15,2017-07-07 14:46:01.606608;
2017-07-07 18:46:08.900000,43.65295955555555,-79.37080877777775,120.6,26.493,48.101,8.213,997.46,0.9,2017-07-07 18:46:22.221500,2.042,458.928,5.113,20302.184,15,2017-07-07 14:46:16.602795;
2017-07-07 18:46:23.900000,43.65286466666667,-79.37170255555557,111.813,26.3,53.585,9.433,997.427,0.84,2017-07-07 18:46:37.172000,2.059,466.844,3.064,20353.553,15,2017-07-07 14:46:31.604172;
2017-07-07 18:46:38.900000,43.652703555555554,-79.3723808888889,90.567,26.38,65.662,3.493,997.4,0.827,2017-07-07 18:46:52.121000,2.032,456.188,1.908,20300.505,15,2017-07-07 14:46:46.603256;
2017-07-07 18:46:53.900000,43.65274933333333,-79.37261222222222,99.92,26.58,78.473,2.18,997.373,0.8,2017-07-07 18:47:07.080000,2.007,442.228,1.7,20215.682,15,2017-07-07 14:47:01.610389;
2017-07-07 18:47:08.900000,43.65289644444444,-79.37305488888887,112.473,26.593,94.969,6.407,997.373,0.84,2017-07-07 18:47:22.059000,2.002,440.276,1.466,20194.011,15,2017-07-07 14:47:16.600339;
2017-07-07 18:47:23.900000,43.652802111111114,-79.37382155555555,97.427,26.5,58.213,7.193,997.34,0.94,2017-07-07 18:47:37.041500,2.002,450.711,1.627,20233.162,15,2017-07-07 14:47:31.609126;
2017-07-07 18:47:38.400000,43.652573452380956,-79.37445619047618,100.507,26.457,53.57,7.536,997.364,0.929,2017-07-07 18:47:51.995500,2.001,450.394,1.487,20234.501,15,2017-07-07 14:47:45.617745;
2017-07-07 18:47:52.900000,43.652465888888884,-79.37523522222222,105.8,26.433,47.541,6.333,997.34,1.12,2017-07-07 18:48:06.928500,2.001,445.024,1.391,20249.693,15,2017-07-07 14:48:00.605909;
2017-07-07 18:49:37.900000,43.65209222222222,-79.37866944444445,150.273,26.453,76.214,5.887,997.247,1.4,2017-07-07 18:49:51.436500,2.024,479.034,1.837,20323.51,15,2017-07-07 14:49:45.610707;
2017-07-07 18:49:52.850000,43.651444888888896,-79.37901122222222,126.28,26.247,7.116,8.92,997.233,1.213,2017-07-07 18:50:06.367000,2.025,485.566,1.652,20293.761,15,2017-07-07 14:50:00.612766;
2017-07-07 18:50:07.950000,43.65071422222222,-79.37966155555554,34.073,26.2,16.051,8.88,997.24,1.193,2017-07-07 18:50:21.300000,2.016,470.716,1.595,20181.809,15,2017-07-07 14:50:15.607276;
2017-07-07 18:50:22.850000,43.650968666666664,-79.37983611111112,164.38,26.227,148.543,5.473,997.26,1.28,2017-07-07 18:50:36.232500,2.003,474.655,1.559,20139.647,15,2017-07-07 14:50:30.619301;
2017-07-07 18:50:37.900000,43.65114311111112,-79.380318,163.333,26.453,209.201,2.313,997.247,1.58,2017-07-07 18:50:51.163000,2.002,474.609,1.423,20120.816,15,2017-07-07 14:50:45.635282;
