gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-10-24 14:48:12.400000,143.6,23.9149204411,1.9022562501,1.91215135545,1.98712767623,2.88471455817,432.751391179,435.002469228,429.810879613,2.89972170512,239.1,140.632006176,5174.81073981,0.9,212.4,43.66122,-79.3991716667,1012.6,6.48507906692,7.19109006822,0.0,24.2966963933,8.1,236.2,23.5,1.6,2.9
2018-10-24 14:48:13.400000,142.9,23.910125073,1.90230821603,1.91226150188,1.98724374923,3.10958621338,432.246469763,434.50799265,429.313194673,3.12585647905,53.9,140.626071598,5204.70406085,0.9,212.3,43.6612216667,-79.39917,1012.6,6.48496202115,7.18964650416,0.0,24.294377748,8.1,221.6,9.6,1.2,2.2
2018-10-24 14:48:14.400000,142.3,23.9037376164,1.90185194275,1.91195197124,1.98691756389,3.32594333761,433.003070056,435.302686896,430.113045214,3.34361240416,306.3,140.640939971,5282.73305599,0.9,212.2,43.661225,-79.39917,1012.6,6.48670581802,7.19476373922,0.1,24.2920394528,8.1,196.1,328.6,0.8,1.8
2018-10-24 14:48:15.400000,141.7,23.9030370404,1.90288005251,1.91290537149,1.98792226306,2.8865729732,432.460723722,434.739257885,429.545960449,2.90179432117,222.5,140.620572253,5240.99316087,0.9,212.1,43.6612283333,-79.3991683333,1012.6,6.48785666253,7.18416003513,0.3,24.2895587655,8.2,144.7,301.8,1.1,2.7
2018-10-24 14:48:16.400000,141.3,23.9007438561,1.90494703474,1.9150071234,1.9901371024,3.11819389303,431.294942239,433.572551178,428.37168368,3.13466598618,293.1,140.648544292,5253.06382785,0.9,212.2,43.66123,-79.399165,1012.7,6.48332146382,7.18662906859,0.0,24.2872047464,8.2,141.1,283.7,1.5,2.4
2018-10-24 14:48:17.400000,141.1,23.8984213431,1.90480512258,1.91487938861,1.99000249467,2.88136261316,431.175318987,433.455850789,428.254226092,2.89660248871,162.4,140.63504246,5261.28915531,0.9,212.2,43.66123,-79.3991633333,1012.7,6.4826468458,7.18585509039,0.0,24.2849390337,8.2,153.2,308.0,1.7,3.8
2018-10-24 14:48:18.400000,141.1,23.8939550774,1.90221633789,1.91246600614,1.9874592571,3.54002792883,430.751497734,433.072656004,427.868544985,3.55912820292,317.5,140.634008539,5359.79507704,0.9,212.2,43.66123,-79.3991616667,1012.7,6.48466541621,7.20853287984,0.1,24.2828517093,8.2,158.4,303.7,2.2,4.7
2018-10-24 14:48:19.400000,141.3,23.8936352654,1.90229860954,1.91253083273,1.98752757176,4.33053309666,432.55512432,434.881746639,429.689373727,4.35381971759,331.0,140.615550273,5350.05753039,0.9,212.1,43.6612283333,-79.3991583333,1012.7,6.48729311142,7.1921132671,0.0,24.2805463201,8.2,162.8,311.2,2.6,5.3
2018-10-24 14:48:20.400000,141.4,23.8889617944,1.90146893144,1.91149773708,1.98643888909,3.32733411387,432.020191692,434.298876127,429.102721317,3.34491819594,45.9,140.650466753,5246.79138733,0.9,212.2,43.6612266667,-79.3991566667,1012.6,6.489625014,7.18745486533,0.0,24.2783700089,8.2,169.0,312.5,2.9,6.1
2018-10-24 14:48:21.400000,141.7,23.8839770863,1.90311902919,1.91316982165,1.9882009423,3.02811182665,432.057533178,434.339390912,429.143498978,3.04410500926,24.1,140.641852644,5253.55666714,0.9,212.1,43.6612266667,-79.3991516667,1012.6,6.4810935635,7.18355168037,0.0,24.2758786569,8.1,157.3,304.4,3.1,6.0
