gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-07-27 13:36:50.300000,125.0,26.4646939517,1.94442476903,1.97813948573,2.05875710716,1.64137607408,416.974362798,424.204332826,419.658142148,1.66984733761,89.7,140.579076155,17043.7498565,1.4,273.8,43.6611566667,-79.39894,999.9,6.495698597,7.23179749026,0.0,25.131571017,19.9,189.3,275.6,1.6,2.7
2018-07-27 13:36:51.300000,124.1,26.466493095,1.94433404985,1.97816360649,2.05878176273,1.78111148262,416.461272367,423.707295572,419.164266228,1.81209661994,109.0,140.565217814,17101.5681431,1.4,273.7,43.6611583333,-79.3989466667,999.8,6.49413163827,7.23504402422,0.0,25.1319162705,19.9,193.9,279.1,1.4,3.2
2018-07-27 13:36:52.300000,123.2,26.4678113644,1.94414698865,1.97798280454,2.05859695205,1.82681267499,415.981045069,423.220736444,418.68080179,1.85860303666,98.3,140.566970719,17106.1793139,1.4,273.7,43.6611616667,-79.39895,999.8,6.49570047188,7.23987876495,0.0,25.1317112787,19.9,190.1,277.6,1.6,3.1
2018-07-27 13:36:53.300000,122.2,26.464687287,1.94409296242,1.9778182203,2.05842871866,1.50082838689,415.695616019,422.906888867,418.368950396,1.52688017725,66.2,140.556467681,17051.7568045,1.4,273.8,43.6611633333,-79.3989516667,999.8,6.49460329796,7.23844601035,0.0,25.1324726459,19.9,197.2,282.5,1.7,3.3
2018-07-27 13:36:54.300000,121.5,26.4648124663,1.94538178006,1.97911696126,2.0597562552,1.52335183276,415.604773915,422.811822123,418.274488311,1.54977755143,122.8,140.582459277,17045.5765007,1.4,273.7,43.6611683333,-79.3989516667,999.9,6.49301641274,7.23712604395,0.0,25.1333134339,19.9,191.6,281.7,1.5,3.2
2018-07-27 13:36:55.300000,120.8,26.4682186378,1.94437544101,1.97802894281,2.05864411329,1.48695692592,415.172465399,422.358271734,417.823822665,1.51270895157,316.1,140.578134293,17013.570781,1.4,273.9,43.6611716667,-79.3989466667,999.7,6.49545948725,7.23790380768,0.0,25.1332295221,19.9,195.1,278.8,1.3,2.8
2018-07-27 13:36:56.300000,120.3,26.4729446276,1.94304862692,1.97671318716,2.05729918481,1.29967329838,415.513303813,422.712357394,418.175656213,1.32219569479,162.4,140.539617053,17030.5240008,1.2,273.8,43.661175,-79.3989416667,999.9,6.49561525227,7.23657468867,0.1,25.1331754166,19.9,193.2,282.8,1.3,2.3
2018-07-27 13:36:57.300000,120.0,26.4760005818,1.94362239897,1.97726961146,2.05786794611,1.28706894075,415.311636225,422.50133808,417.965979058,1.30935407825,174.6,140.570854496,17016.794302,1.2,273.7,43.66118,-79.3989383333,999.9,6.49550481179,7.23924967001,0.0,25.1338259676,19.9,188.9,278.0,1.8,3.2
2018-07-27 13:36:58.300000,120.0,26.4819318294,1.94392867353,1.97766358298,2.05827065273,1.39427649501,415.648138871,422.861264115,418.323615834,1.41848384396,15.6,140.555006859,17057.8552589,1.2,273.7,43.661185,-79.3989316667,999.8,6.49606535227,7.23744141851,0.0,25.134434974,19.9,194.4,275.9,1.9,3.7
2018-07-27 13:36:59.300000,120.3,26.481133083,1.94623828275,1.9800615438,2.06072178094,1.47064572292,415.959134925,423.187906557,418.648180714,1.49620558105,44.6,140.571356118,17081.817994,1.2,273.7,43.66119,-79.3989233333,999.8,6.48950694623,7.23525463931,0.0,25.1349301336,19.9,192.7,283.0,1.8,3.7
2018-07-27 13:37:00.300000,120.7,26.4807238329,1.94587440966,1.97972103268,2.06037372004,1.52389790531,415.504717797,422.732047244,418.195220828,1.5504079953,152.9,140.576299977,17096.7408795,1.2,273.7,43.661195,-79.39891,999.9,6.48833019214,7.2360605303,0.0,25.13511,19.9,188.0,278.0,1.9,3.5
2018-07-27 13:37:01.300000,121.2,26.4846150934,1.94601322109,1.97995962652,2.06061760396,1.56840153874,415.434015714,422.680989888,418.144488216,1.59576096029,353.9,140.580036293,17145.2114557,1.2,273.6,43.6611983333,-79.3989,999.8,6.48478572017,7.23612662938,0.0,25.1349256028,19.9,187.4,272.8,1.6,3.6
2018-07-27 13:37:02.300000,121.8,26.486152289,1.94408244561,1.97785587813,2.05846721144,1.50408328371,415.456388926,422.673878489,418.137422047,1.53021616679,320.7,140.578228378,17075.7969856,1.2,273.6,43.6612,-79.3988933333,999.8,6.49266005513,7.23698369713,0.0,25.1349577004,19.9,193.0,276.2,1.4,3.0
2018-07-27 13:37:03.300000,122.5,26.4902589825,1.94230883685,1.9759141341,2.05648241522,1.46013969557,415.020993019,422.201484133,417.668032289,1.48540276502,322.3,140.56311357,17007.292099,1.2,273.5,43.6611983333,-79.3988866667,999.8,6.49847436819,7.23608686418,0.0,25.1357473991,19.9,197.3,284.6,1.5,2.7
2018-07-27 13:37:04.300000,123.1,26.491022798,1.94147624943,1.97512496101,2.05567574464,1.57813493677,415.016500813,422.209364502,417.675862535,1.60548969666,308.0,140.592036985,17036.280109,1.2,273.7,43.6611966667,-79.3988783333,999.8,6.49720740383,7.23768205712,0.0,25.1366822011,19.9,199.1,285.8,1.4,3.0
2018-07-27 13:37:05.300000,123.7,26.491992177,1.94325191109,1.97706814955,2.05766201741,1.38508167456,414.858155263,422.077418434,417.544755692,1.40917687629,40.3,140.557980977,17104.2434314,1.2,273.7,43.661195,-79.3988733333,999.8,6.49433947272,7.23958253356,0.0,25.1363307739,19.9,191.0,281.7,1.5,2.8
2018-07-27 13:37:06.300000,124.1,26.4949846256,1.94428650126,1.97801821157,2.05863314412,1.65321398973,415.250610795,422.454748509,417.919685813,1.6818727822,34.5,140.579913127,17053.1743064,1.2,273.9,43.6611966667,-79.39887,999.9,6.49455754105,7.23715405293,0.0,25.1365733316,19.9,183.7,276.8,1.1,2.6
2018-07-27 13:37:07.300000,124.5,26.4960986535,1.94232908834,1.97600692117,2.05657725955,1.50236724758,415.191022999,422.389977725,417.855326994,1.52840575335,22.3,140.586123982,17043.4698494,1.2,273.9,43.6611933333,-79.3988716667,999.8,6.49878074454,7.23327956799,0.1,25.1367651829,19.9,200.5,269.8,0.9,2.0
2018-07-27 13:37:08.300000,124.8,26.4981706069,1.94312535177,1.9769312166,2.05752204838,1.55709091502,414.845208826,422.062507585,417.529939681,1.58418688618,277.4,140.560359586,17100.1225249,1.2,274.0,43.66119,-79.398875,999.8,6.49386645639,7.23732307737,0.0,25.1366553241,20.0,196.2,281.1,1.0,1.9
2018-07-27 13:37:09.300000,124.9,26.4997118611,1.94250860738,1.97653274183,2.05711473867,1.72035176309,414.330387288,421.587601979,417.058054645,1.75048377468,52.2,140.575857256,17214.0972262,1.2,274.0,43.661185,-79.3988766667,999.8,6.49059432767,7.24158056718,0.0,25.137752983,20.0,197.2,278.7,1.1,2.0
2018-07-27 13:37:10.300000,124.9,26.5041348878,1.94085823574,1.97503998488,2.05558888443,1.45883205837,414.596594613,421.898297679,417.366774209,1.48451902548,110.5,140.554392055,17306.6952554,1.2,274.0,43.6611783333,-79.3988783333,999.9,6.49262923406,7.23783966011,0.0,25.1374280138,20.0,194.1,279.8,1.1,2.1
2018-07-27 13:37:11.300000,124.9,26.5048284251,1.94140467214,1.9753666711,2.05592281392,1.68685989096,415.400587629,422.667285115,418.13087061,1.71634101416,21.0,140.564360786,17192.5724595,1.2,274.0,43.6611716667,-79.3988816667,999.9,6.49531548268,7.23601205927,0.1,25.1378267905,20.0,193.3,279.9,0.7,1.9
2018-07-27 13:37:12.300000,124.7,26.504089018,1.94356688936,1.97750403312,2.05810756535,1.65881087764,415.152225883,422.401313432,417.866590602,1.68777050828,324.0,140.55650502,17161.590365,1.2,274.0,43.661165,-79.3988833333,999.9,6.49253787383,7.24031138616,0.0,25.1388418445,20.0,196.6,269.8,0.8,1.2
2018-07-27 13:37:13.300000,124.5,26.5044204926,1.94313618581,1.9772642127,2.05786242765,1.69522150966,414.937843495,422.225649024,417.692043482,1.72500271967,219.2,140.587061799,17260.3641492,1.2,274.0,43.66116,-79.3988866667,999.8,6.48929023658,7.23403623768,0.0,25.1383428307,20.0,200.8,284.2,0.8,1.6
2018-07-27 13:37:14.300000,124.1,26.5052200812,1.94398196064,1.97803800162,2.05865337296,1.8574152271,415.109040224,422.381153602,417.846558995,1.88995101371,97.3,140.574407249,17216.9640982,1.2,274.0,43.6611566667,-79.3988883333,999.9,6.4911336057,7.23454934618,0.0,25.1380135422,20.0,205.6,286.1,0.9,1.7
2018-07-27 13:37:15.300000,123.9,26.5090998609,1.94379404173,1.97790982482,2.05852235423,1.62967324649,414.650998167,421.928468446,417.396753079,1.65826483632,109.3,140.532744475,17248.2651154,1.2,273.9,43.661155,-79.3988883333,999.9,6.49414453366,7.24031519472,0.0,25.1387672677,20.0,194.6,286.4,0.9,1.8
2018-07-27 13:37:16.300000,123.7,26.5071151213,1.94168903256,1.97568796901,2.05625123561,1.55103345515,415.126148197,422.3950007,417.860318021,1.57819006705,250.3,140.577687104,17208.7035285,1.2,273.9,43.661155,-79.3988883333,999.8,6.49510316794,7.2362874606,0.0,25.1391644305,20.0,203.6,285.6,0.9,1.7
2018-07-27 13:37:17.300000,123.5,26.5102587945,1.94277399471,1.97692250666,2.05751314533,1.7605859895,414.497215817,421.782907798,417.252118249,1.79154216372,157.4,140.546918215,17273.6080094,1.2,274.0,43.6611583333,-79.3988833333,999.8,6.49189622249,7.23636357358,0.0,25.1393815879,20.0,197.9,286.0,1.0,1.9
2018-07-27 13:37:18.300000,123.2,26.509598408,1.94301529075,1.97720445968,2.05780134979,1.67268984611,414.190257566,421.478323418,416.949471134,1.70212507772,169.6,140.58188535,17291.6870987,1.2,274.0,43.6611616667,-79.3988766667,999.8,6.48987192051,7.23852140558,0.0,25.1396512523,20.0,207.8,286.4,0.9,2.0
2018-07-27 13:37:19.300000,122.8,26.5064726208,1.94246675235,1.97652866008,2.05711056642,1.90099095487,414.590957877,421.860881901,417.329596409,1.93431843979,326.2,140.579800474,17232.9337955,1.2,273.9,43.6611666667,-79.3988716667,999.8,6.49264937725,7.23331739852,0.0,25.1385265287,20.0,205.1,296.7,0.7,1.7
2018-07-27 13:37:20.300000,122.4,26.5100377351,1.94120425519,1.97517323008,2.05572508393,1.93915985807,414.940281425,422.201188496,417.667738533,1.97309294722,338.6,140.574757417,17197.6536689,1.2,273.9,43.6611733333,-79.3988666667,999.8,6.49658825699,7.23636901,0.1,25.1398319549,20.0,204.5,296.8,0.5,1.1
