gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2021-06-01 17:16:34.000,108.1,24.8897868917,2.02903003945,2.0457228803,2.0387825928,0.203948669147,417.9363516,421.41828496,425.915719335,0.0510295705321,331.2,50.5077829463,10042.6934675,1.1,115.2,43.66114,-79.3988983333,1009.0,9.87248996055,24.6913830338,0.0,22.604965103,22.3,160.7,34.5,1.0,2.2
2021-06-01 17:16:35.000,108.0,24.8956857236,2.02940532781,2.04961472677,2.04267443927,0.167937124223,417.876342794,422.176616532,426.674050907,0.205918979462,98.2,50.4780557082,10095.0337772,1.1,115.2,43.6611416667,-79.3989,1009.0,9.87122185403,24.6917762133,0.1,22.6059047442,22.3,144.3,24.2,1.0,2.0
2021-06-01 17:16:36.000,107.9,24.894949549,2.02391217437,2.04997015515,2.04302986765,0.13611372037,417.449381382,422.124636974,426.622071349,0.169478262939,326.8,50.570234088,10059.775645,1.1,115.1,43.6611433333,-79.3989,1009.1,9.87429927205,24.6903522551,0.1,22.6071243235,22.3,147.1,36.1,0.9,1.9
2021-06-01 17:16:37.000,107.9,24.8959859984,2.02785430966,2.04447758578,2.03753729828,0.121354637139,418.067156399,421.691732834,426.189167209,0.137488972535,330.8,50.5164577226,10021.8204101,1.1,115.0,43.6611433333,-79.3989016667,1009.1,9.87316711387,24.6924878705,0.1,22.6070766381,22.3,158.9,57.5,1.2,3.3
2021-06-01 17:16:38.000,107.7,24.9004794955,2.02875121422,2.0484319008,2.0414916133,0.273072245916,417.556367508,422.284203424,426.781637799,0.12673338407,52.1,50.4998407006,9969.12593086,1.1,114.8,43.6611433333,-79.3989016667,1008.9,9.8749039983,24.6954300471,0.0,22.6078448739,22.3,179.9,64.0,1.9,4.0
2021-06-01 17:16:39.000,107.6,24.9034122966,2.02551737794,2.04912094033,2.04218065283,0.247903743219,417.580958409,421.761479204,426.258913579,0.275642108499,330.1,50.5726562387,10087.9679928,1.1,114.6,43.6611466667,-79.3989,1009.0,9.87454316456,24.6899435805,0.0,22.6084148282,22.3,174.6,72.9,1.9,3.2
2021-06-01 17:16:40.000,107.4,24.9053689071,2.0274586269,2.04617176461,2.03923147711,0.241309521251,417.923148359,421.839061609,426.336495984,0.249629677945,135.0,50.5307089752,10131.2736749,1.1,114.5,43.6611466667,-79.3989,1008.9,9.87626691914,24.6892450961,0.0,22.6087994396,22.3,174.5,51.8,1.1,2.3
2021-06-01 17:16:41.000,107.2,24.9101827568,2.02876879226,2.04831085279,2.04137056529,0.274978362248,417.833929525,422.218895779,426.716330154,0.24582133697,111.4,50.4847349907,10046.8863346,1.1,114.6,43.66115,-79.3989033333,1009.0,9.87322982026,24.6984559708,0.0,22.6103281697,22.3,180.4,70.0,1.4,2.6
2021-06-01 17:16:42.000,107.2,24.9145006002,2.02519441833,2.04927735754,2.04233707004,0.230645008188,416.829535728,422.04899473,426.546429105,0.276577245709,255.1,50.5475260545,10007.8195246,1.1,114.6,43.6611516667,-79.3989033333,1009.0,9.87183560635,24.6897800707,0.0,22.6112957987,22.3,175.1,54.3,1.9,3.0
2021-06-01 17:16:43.000,107.0,24.915123989,2.02778099036,2.04570238512,2.03876209762,0.21567138698,417.936769187,421.063329012,425.560763387,0.23405544862,327.1,50.5419765891,10147.2302888,1.1,114.7,43.6611533333,-79.3989,1009.0,9.87233076478,24.6885959559,0.0,22.6122880055,22.3,162.3,30.6,0.6,0.8
