gps_time, lat, lon, alt, temp, wd_corr, ws_corr, pressure, hdop, lgr_time, ch4_d, co2_d, co_d, h2o, avg, comp_time;
2017-07-14 15:39:18.100000,43.63939666666667,-79.38284233333333,216.627,19.133,278.217,1.567,1005.187,1.5,2017-07-14 15:39:37.321500,1.971,424.545,1.579,19844.255,15,2017-07-14 11:39:25.789802;
2017-07-14 15:39:33.100000,43.63934755555556,-79.38290388888888,190.387,19.2,240.374,0.893,1005.247,1.173,2017-07-14 15:39:52.251500,1.964,425.153,1.602,19913.456,15,2017-07-14 11:39:40.792333;
2017-07-14 15:39:48.100000,43.63938066666666,-79.38265211111111,137.853,19.06,9.875,1.553,1005.18,1.107,2017-07-14 15:40:07.182000,1.962,422.584,1.63,19930.637,15,2017-07-14 11:39:55.782347;
2017-07-14 15:40:03.100000,43.63959155555554,-79.38186366666666,81.213,18.9,334.42,1.067,1005.153,1.1,2017-07-14 15:40:22.112500,1.959,425.398,1.7,19903.869,15,2017-07-14 11:40:10.794910;
2017-07-14 15:40:18.100000,43.639721333333334,-79.38111699999999,74.233,18.873,357.835,0.66,1005.173,1.107,2017-07-14 15:40:37.041500,1.957,423.03,1.65,19895.201,15,2017-07-14 11:40:25.780968;
2017-07-14 15:40:33.100000,43.63985522222223,-79.38032744444446,71.96,18.673,55.872,1.48,1005.173,1.133,2017-07-14 15:40:51.971500,1.961,419.574,1.64,19933.681,15,2017-07-14 11:40:40.793787;
2017-07-14 15:40:48.100000,43.64008677777779,-79.37970333333332,75.2,18.587,61.114,2.067,1005.12,1.147,2017-07-14 15:41:06.903000,1.974,415.341,1.551,19911.265,15,2017-07-14 11:40:55.796313;
2017-07-14 15:41:03.100000,43.64043011111111,-79.37893255555555,77.093,18.5,7.336,0.967,1005.087,1.113,2017-07-14 15:41:21.834500,1.969,414.056,1.588,19867.719,15,2017-07-14 11:41:10.801626;
2017-07-14 15:41:18.100000,43.641268777777775,-79.37806711111111,191.167,18.58,267.663,1.593,1005.133,1.16,2017-07-14 15:41:36.764000,1.966,419.852,1.58,19842.513,15,2017-07-14 11:41:25.809433;
2017-07-14 15:41:33.100000,43.64158622222222,-79.37714266666667,217.373,18.58,311.204,1.2,1005.16,1.107,2017-07-14 15:41:51.693500,1.965,428.981,1.604,19863.715,15,2017-07-14 11:41:40.803011;
2017-07-14 15:41:47.600000,43.64127261904762,-79.37642833333334,96.55,18.436,39.335,1.8,1005.093,1.121,2017-07-14 15:42:06.623000,1.963,424.901,1.453,19867.315,15,2017-07-14 11:41:54.807676;
2017-07-14 15:42:02.100000,43.64162344444445,-79.37566377777779,101.38,18.433,40.423,2.64,1005.093,1.1,2017-07-14 15:42:21.552500,1.957,426.194,1.58,19840.236,15,2017-07-14 11:42:09.795359;
2017-07-14 15:42:17.100000,43.641824,-79.37486844444445,103.213,18.207,39.402,2.653,1005.08,1.107,2017-07-14 15:42:36.483000,1.957,422.049,1.516,19828.413,15,2017-07-14 11:42:24.813468;
2017-07-14 15:42:32.100000,43.641992333333334,-79.3741807777778,71.087,18.2,51.398,2.207,1005.06,1.18,2017-07-14 15:42:51.414000,1.959,418.484,1.526,19789.785,15,2017-07-14 11:42:39.810805;
2017-07-14 15:42:47.100000,43.64221722222223,-79.3734887777778,74.1,18.333,321.845,1.053,1005.073,1.133,2017-07-14 15:43:06.344500,1.984,426.433,1.519,19778.489,15,2017-07-14 11:42:54.794743;
2017-07-14 15:43:02.100000,43.64243811111111,-79.37281355555555,71.847,18.373,41.637,0.953,1005.113,1.107,2017-07-14 15:43:21.274500,1.975,439.984,1.502,19781.933,15,2017-07-14 11:43:09.816722;
2017-07-14 15:43:17.100000,43.64268188888889,-79.37214844444445,71.807,18.253,44.816,1.127,1005.093,1.1,2017-07-14 15:43:36.205500,1.949,420.477,1.497,19834.635,15,2017-07-14 11:43:24.810616;
2017-07-14 15:43:32.100000,43.64289755555556,-79.37152055555556,72.033,18.353,311.671,1.12,1005.113,1.1,2017-07-14 15:43:51.134500,1.985,414.817,1.505,19837.205,15,2017-07-14 11:43:39.812433;
2017-07-14 15:43:47.100000,43.64293177777777,-79.37136833333331,71.58,18.767,18.71,0.44,1005.14,1.1,2017-07-14 15:44:06.065000,1.987,420.379,1.506,19907.148,15,2017-07-14 11:43:54.810211;
2017-07-14 15:44:02.150000,43.642921111111114,-79.37138133333336,70.767,18.9,283.59,1.367,1005.167,1.207,2017-07-14 15:44:20.996500,1.98,458.733,1.512,20001.042,15,2017-07-14 11:44:09.814041;
2017-07-14 15:44:17.150000,43.64292077777778,-79.37137433333335,72.18,18.9,301.807,1.5,1005.24,1.167,2017-07-14 15:44:35.929500,1.981,451.637,1.476,20118.932,15,2017-07-14 11:44:24.813272;
2017-07-14 15:44:32.150000,43.64291600000001,-79.37138066666667,76.007,18.9,304.44,1.24,1005.18,1.1,2017-07-14 15:44:50.862000,1.968,425.137,1.451,20132.641,15,2017-07-14 11:44:39.812247;
2017-07-14 15:44:47.100000,43.64292233333333,-79.3713798888889,78.06,19.0,304.922,1.433,1005.227,1.1,2017-07-14 15:45:05.800000,1.968,419.568,1.437,20092.435,15,2017-07-14 11:44:54.819334;
2017-07-14 15:45:02.100000,43.64293677777778,-79.37138133333335,78.3,19.0,302.048,1.293,1005.207,1.193,2017-07-14 15:45:20.748500,1.974,423.445,1.47,20133.098,15,2017-07-14 11:45:09.812124;
2017-07-14 15:45:16.700000,43.64294678571429,-79.37138011904764,77.543,19.086,290.182,1.85,1005.171,1.1,2017-07-14 15:45:35.678000,1.978,427.278,1.646,20152.491,15,2017-07-14 11:45:23.824145;
2017-07-14 15:45:31.200000,43.643053111111115,-79.37107022222224,73.487,19.053,326.822,1.687,1005.147,1.1,2017-07-14 15:45:50.608500,1.976,430.38,1.588,20193.145,15,2017-07-14 11:45:38.816060;
2017-07-14 15:45:46.200000,43.64326866666667,-79.37046155555555,71.007,18.793,58.152,1.487,1005.14,1.1,2017-07-14 15:46:05.542500,1.993,428.79,1.697,20158.831,15,2017-07-14 11:45:53.837040;
2017-07-14 15:46:01.150000,43.643516444444444,-79.36981911111111,74.887,18.507,25.961,2.58,1005.087,1.12,2017-07-14 15:46:20.475000,2.075,419.909,1.707,20084.126,15,2017-07-14 11:46:08.825964;
2017-07-14 15:46:16.200000,43.64368844444445,-79.36927866666666,72.993,18.54,65.564,1.567,1005.1,1.1,2017-07-14 15:46:35.404500,2.044,422.536,1.613,19938.078,15,2017-07-14 11:46:23.839848;
2017-07-14 15:46:31.200000,43.64382666666667,-79.3688448888889,72.92,18.413,69.746,2.2,1005.093,1.1,2017-07-14 15:46:50.336500,2.026,415.071,1.643,19884.695,15,2017-07-14 11:46:38.827933;
2017-07-14 15:46:46.200000,43.64406122222223,-79.3681752222222,70.927,18.2,50.701,1.167,1005.093,1.1,2017-07-14 15:47:05.269000,1.975,412.058,1.666,19773.457,15,2017-07-14 11:46:53.848294;
2017-07-14 15:47:01.200000,43.64430811111111,-79.36743666666666,70.933,18.233,328.068,0.92,1005.08,1.127,2017-07-14 15:47:20.202500,1.955,414.851,1.634,19717.19,15,2017-07-14 11:47:08.841636;
2017-07-14 15:47:16.200000,43.644601666666674,-79.36668233333333,70.707,18.22,359.945,0.973,1005.08,1.1,2017-07-14 15:47:35.137500,1.947,420.517,1.661,19743.51,15,2017-07-14 11:47:23.846103;
2017-07-14 15:47:31.200000,43.64487722222222,-79.3658611111111,74.367,18.18,37.26,1.727,1005.053,1.1,2017-07-14 15:47:50.094000,1.964,417.252,1.662,19797.029,15,2017-07-14 11:47:38.838584;
2017-07-14 15:47:46.200000,43.64514177777778,-79.36509144444443,74.393,18.1,56.291,1.72,1005.073,1.1,2017-07-14 15:48:05.070000,1.952,414.374,1.611,19812.564,15,2017-07-14 11:47:53.842564;
2017-07-14 15:48:01.200000,43.64538977777777,-79.3644552222222,75.173,18.247,307.13,1.68,1005.12,1.1,2017-07-14 15:48:20.026500,1.943,413.568,1.511,19832.678,15,2017-07-14 11:48:08.844577;
2017-07-14 15:48:16.200000,43.64561644444445,-79.36409222222223,75.2,18.367,349.44,1.907,1005.147,1.1,2017-07-14 15:48:34.955000,1.944,414.686,1.676,19859.505,15,2017-07-14 11:48:23.830056;
2017-07-14 15:48:31.200000,43.645711222222225,-79.36359277777778,72.293,18.353,43.337,1.207,1005.16,1.127,2017-07-14 15:48:49.887000,1.945,422.699,1.695,19856.542,15,2017-07-14 11:48:38.842252;
2017-07-14 15:48:46.200000,43.64594866666666,-79.36286055555556,75.06,18.2,37.667,1.173,1005.147,1.1,2017-07-14 15:49:04.824000,1.945,419.397,1.69,19884.201,15,2017-07-14 11:48:53.844624;
2017-07-14 15:49:01.200000,43.64622166666667,-79.36207533333332,73.853,18.18,69.089,1.307,1005.1,1.1,2017-07-14 15:49:19.761000,1.943,414.511,1.608,19897.235,15,2017-07-14 11:49:08.841944;
2017-07-14 15:49:15.700000,43.64655464285715,-79.3615175,74.936,18.186,3.552,0.857,1005.114,1.1,2017-07-14 15:49:34.694500,1.978,411.669,1.633,19914.438,15,2017-07-14 11:49:22.849717;
2017-07-14 15:49:30.200000,43.64712111111111,-79.36121511111111,74.86,18.2,337.299,0.747,1005.147,1.1,2017-07-14 15:49:49.630500,1.955,413.289,1.513,20001.315,15,2017-07-14 11:49:37.842415;
2017-07-14 15:49:45.200000,43.64763588888888,-79.36080622222221,73.02,18.18,30.179,1.18,1005.133,1.1,2017-07-14 15:50:04.566000,1.944,414.304,1.561,20049.621,15,2017-07-14 11:49:52.854974;
2017-07-14 15:50:00.200000,43.647917444444445,-79.36009633333335,72.193,18.1,76.15,1.147,1005.087,1.1,2017-07-14 15:50:19.497500,1.956,413.14,1.587,20084.409,15,2017-07-14 11:50:07.857032;
2017-07-14 15:50:15.200000,43.64815466666667,-79.35936822222222,74.56,18.073,67.202,1.1,1005.073,1.1,2017-07-14 15:50:34.429000,1.955,411.08,1.614,20119.89,15,2017-07-14 11:50:22.855235;
2017-07-14 15:50:30.200000,43.64837977777778,-79.3585902222222,73.173,18.0,61.902,1.56,1005.073,1.1,2017-07-14 15:50:49.360500,1.963,412.167,1.674,20112.274,15,2017-07-14 11:50:37.859341;
2017-07-14 15:50:45.200000,43.64862211111111,-79.35781922222222,72.54,18.0,49.491,0.927,1005.067,1.1,2017-07-14 15:51:04.290500,1.977,413.807,1.593,20109.265,15,2017-07-14 11:50:52.872742;
2017-07-14 15:51:00.200000,43.648831666666666,-79.35703399999998,71.013,18.0,88.967,1.353,1005.047,1.1,2017-07-14 15:51:19.223500,2.003,412.157,1.512,20135.622,15,2017-07-14 11:51:07.857010;
2017-07-14 15:51:15.200000,43.64871944444444,-79.35622777777779,71.473,18.0,114.753,1.9,1004.973,1.1,2017-07-14 15:51:34.157000,2.047,412.221,1.549,20137.415,15,2017-07-14 11:51:22.867048;
2017-07-14 15:51:30.200000,43.64842733333333,-79.35568377777778,76.82,18.053,152.506,1.6,1005.007,1.113,2017-07-14 15:51:49.102500,2.073,412.03,1.523,20155.188,15,2017-07-14 11:51:37.862438;
2017-07-14 15:51:45.200000,43.64812111111111,-79.35522277777778,76.3,18.027,141.027,1.307,1005.08,1.1,2017-07-14 15:52:04.054500,2.169,411.708,1.574,20247.847,15,2017-07-14 11:51:52.868464;
2017-07-14 15:52:00.200000,43.64792977777778,-79.35484644444445,74.12,18.187,182.453,1.093,1005.12,1.1,2017-07-14 15:52:19.006000,2.373,411.093,1.502,20295.357,15,2017-07-14 11:52:07.863829;
2017-07-14 15:52:15.200000,43.64791711111112,-79.35475444444445,77.02,18.36,170.396,1.207,1005.113,1.1,2017-07-14 15:52:33.951500,2.421,410.598,1.561,20373.043,15,2017-07-14 11:52:22.863080;
2017-07-14 15:52:30.200000,43.64791177777779,-79.35475777777778,76.84,18.473,171.655,1.247,1005.113,1.1,2017-07-14 15:52:48.891000,2.527,410.727,1.67,20402.871,15,2017-07-14 11:52:37.868925;
2017-07-14 15:52:45.200000,43.64790733333334,-79.35475455555553,75.46,18.567,156.986,0.82,1005.167,1.1,2017-07-14 15:53:03.823500,2.507,410.749,1.621,20407.587,15,2017-07-14 11:52:52.868286;
2017-07-14 15:53:00.200000,43.64790966666668,-79.3547521111111,74.18,18.6,169.532,1.073,1005.193,1.1,2017-07-14 15:53:18.760000,2.574,410.832,1.646,20378.433,15,2017-07-14 11:53:07.869076;
2017-07-14 15:53:14.700000,43.647907619047615,-79.35475630952381,72.271,18.6,165.004,1.379,1005.143,1.1,2017-07-14 15:53:33.700000,2.585,411.475,1.625,20390.081,15,2017-07-14 11:53:21.880435;
2017-07-14 15:53:44.200000,43.64767466666667,-79.35445344444446,74.353,18.5,200.224,1.747,1004.993,1.1,2017-07-14 15:54:03.575000,2.682,411.557,1.577,20318.649,15,2017-07-14 11:53:51.892203;
2017-07-14 15:53:59.200000,43.647680222222235,-79.35442011111111,81.54,18.6,207.225,1.893,1005.007,1.1,2017-07-14 15:54:18.505500,2.373,410.928,1.508,20330.007,15,2017-07-14 11:54:06.875258;
2017-07-14 15:54:14.200000,43.64754788888888,-79.35433888888889,78.047,18.527,175.638,1.487,1004.98,1.113,2017-07-14 15:54:33.439000,2.246,410.705,1.602,20297.057,15,2017-07-14 11:54:21.895554;
2017-07-14 15:54:29.200000,43.64732588888888,-79.35417311111111,77.913,18.493,236.638,1.513,1005.02,1.12,2017-07-14 15:54:48.378000,2.166,412.711,1.513,20313.765,15,2017-07-14 11:54:36.879365;
2017-07-14 15:54:44.200000,43.64730622222223,-79.35416233333333,85.553,18.64,264.909,1.94,1005.06,1.1,2017-07-14 15:55:03.317000,2.055,410.48,1.557,20384.104,15,2017-07-14 11:54:51.882846;
2017-07-14 15:54:59.200000,43.647281333333346,-79.35416077777776,84.407,18.7,270.808,1.953,1005.133,1.1,2017-07-14 15:55:18.250500,1.997,409.357,1.621,20423.443,15,2017-07-14 11:55:06.889405;
2017-07-14 15:55:14.200000,43.64728977777778,-79.35416888888886,83.607,18.7,268.821,2.44,1005.04,1.1,2017-07-14 15:55:33.181000,1.979,409.079,1.642,20509.403,15,2017-07-14 11:55:21.873515;
2017-07-14 15:55:29.200000,43.647303888888885,-79.35416222222221,82.913,18.7,262.644,1.98,1005.053,1.1,2017-07-14 15:55:48.114500,1.96,408.952,1.56,20522.367,15,2017-07-14 11:55:36.889298;
2017-07-14 15:55:44.200000,43.64730677777778,-79.35416177777778,81.127,18.68,249.724,2.007,1005.067,1.14,2017-07-14 15:56:03.056500,1.952,409.38,1.558,20526.437,15,2017-07-14 11:55:51.892246;
2017-07-14 15:55:59.200000,43.64707788888889,-79.35399566666665,76.387,18.573,183.524,1.107,1005.153,1.113,2017-07-14 15:56:17.999500,1.95,409.473,1.504,20508.941,15,2017-07-14 11:56:06.890211;
2017-07-14 15:56:14.200000,43.64676022222223,-79.35376911111112,74.547,18.28,176.258,2.493,1005.207,1.127,2017-07-14 15:56:32.932000,1.948,409.173,1.558,20501.32,15,2017-07-14 11:56:21.891737;
2017-07-14 15:56:29.200000,43.64635844444445,-79.35347022222223,75.027,18.2,164.856,2.14,1005.153,1.14,2017-07-14 15:56:47.862000,1.945,409.104,1.499,20440.671,15,2017-07-14 11:56:36.894605;
2017-07-14 15:56:44.200000,43.64591633333334,-79.35310044444445,73.56,18.2,151.0,1.48,1005.16,1.1,2017-07-14 15:57:02.792000,1.952,409.742,1.63,20345.781,15,2017-07-14 11:56:51.887353;
2017-07-14 15:56:58.700000,43.64553154761906,-79.35279571428573,71.357,18.207,149.715,1.243,1005.179,1.1,2017-07-14 15:57:17.722500,1.945,410.338,1.489,20330.744,15,2017-07-14 11:57:05.890398;
2017-07-14 15:57:13.200000,43.64534866666666,-79.35265177777777,75.16,18.3,210.57,1.413,1005.253,1.1,2017-07-14 15:57:32.652500,1.94,412.172,1.515,20341.182,15,2017-07-14 11:57:20.898770;
2017-07-14 15:57:28.200000,43.64521855555555,-79.35253744444444,75.973,18.5,239.527,0.773,1005.28,1.1,2017-07-14 15:57:47.582000,1.939,412.1,1.48,20401.608,15,2017-07-14 11:57:35.895923;
2017-07-14 15:57:43.200000,43.64522166666667,-79.35245911111112,74.313,18.66,303.551,0.5,1005.32,1.1,2017-07-14 15:58:02.512500,1.938,410.806,1.488,20431.589,15,2017-07-14 11:57:50.889520;
2017-07-14 15:57:58.200000,43.64546455555556,-79.35198233333334,73.873,18.44,298.319,0.707,1005.28,1.1,2017-07-14 15:58:17.442500,1.939,414.065,1.585,20531.779,15,2017-07-14 11:58:05.907845;
2017-07-14 15:58:13.200000,43.645773777777784,-79.35129,74.733,18.4,304.878,1.133,1005.28,1.1,2017-07-14 15:58:32.376500,1.941,422.657,1.632,20528.305,15,2017-07-14 11:58:20.899021;
2017-07-14 15:58:28.200000,43.646110666666665,-79.35054999999998,73.887,18.273,23.213,0.78,1005.193,1.1,2017-07-14 15:58:47.310000,1.942,425.596,1.649,20509.078,15,2017-07-14 11:58:35.906230;
2017-07-14 15:58:43.200000,43.646434,-79.34974144444443,72.913,18.213,318.629,1.12,1005.207,1.1,2017-07-14 15:59:02.240500,1.94,420.264,1.492,20469.786,15,2017-07-14 11:58:50.901392;
2017-07-14 15:58:58.200000,43.6467871111111,-79.34894311111111,73.64,18.28,9.434,1.133,1005.2,1.1,2017-07-14 15:59:17.179500,1.944,420.7,1.555,20464.793,15,2017-07-14 11:59:05.890317;
2017-07-14 15:59:13.200000,43.64712188888889,-79.348159,74.3,18.347,310.481,1.087,1005.213,1.1,2017-07-14 15:59:32.118500,1.947,429.082,1.782,20481.504,15,2017-07-14 11:59:20.905660;
2017-07-14 15:59:28.200000,43.64745700000001,-79.34740677777778,72.547,18.407,348.691,1.027,1005.2,1.1,2017-07-14 15:59:47.055500,1.955,433.963,1.769,20570.673,15,2017-07-14 11:59:35.895154;
2017-07-14 15:59:43.200000,43.64777933333334,-79.34667222222224,72.64,18.353,30.811,1.127,1005.207,1.107,2017-07-14 16:00:02.004000,1.964,429.363,1.631,20631.874,15,2017-07-14 11:59:50.906591;
2017-07-14 15:59:58.200000,43.648089222222225,-79.34593366666667,71.753,18.3,25.482,1.033,1005.167,1.1,2017-07-14 16:00:16.943500,1.96,422.008,1.501,20605.205,15,2017-07-14 12:00:05.900559;
2017-07-14 16:00:13.200000,43.64832188888889,-79.3453538888889,70.513,18.373,89.167,0.8,1005.24,1.1,2017-07-14 16:00:31.876500,1.956,419.566,1.34,20535.45,15,2017-07-14 12:00:20.908824;
2017-07-14 16:00:28.200000,43.648505444444446,-79.34481566666665,71.453,18.42,82.125,0.533,1005.247,1.1,2017-07-14 16:00:46.804000,1.953,414.208,1.457,20551.951,15,2017-07-14 12:00:35.910492;
2017-07-14 16:00:42.700000,43.648783452380954,-79.34413738095239,70.857,18.4,35.299,0.964,1005.221,1.1,2017-07-14 16:01:01.733500,1.951,414.519,1.444,20540.196,15,2017-07-14 12:00:49.905647;
2017-07-14 16:00:57.200000,43.6491018888889,-79.34342977777779,72.653,18.3,61.187,0.893,1005.227,1.1,2017-07-14 16:01:16.664000,1.95,419.913,1.514,20567.302,15,2017-07-14 12:01:04.920013;
2017-07-14 16:01:12.200000,43.649409999999996,-79.34269755555557,71.68,18.413,327.236,1.607,1005.233,1.1,2017-07-14 16:01:31.595500,1.947,416.526,1.57,20519.769,15,2017-07-14 12:01:19.920310;
2017-07-14 16:01:27.200000,43.6497308888889,-79.34197466666667,72.873,18.28,54.736,1.64,1005.147,1.1,2017-07-14 16:01:46.526500,1.947,421.136,1.639,20503.647,15,2017-07-14 12:01:34.928265;
2017-07-14 16:01:42.200000,43.650053222222226,-79.34121866666666,72.367,18.34,359.445,1.607,1005.193,1.1,2017-07-14 16:02:01.456000,1.944,420.741,1.49,20449.871,15,2017-07-14 12:01:49.920869;
2017-07-14 16:01:57.200000,43.65035833333333,-79.3404831111111,71.293,18.367,298.362,2.113,1005.227,1.1,2017-07-14 16:02:16.385500,1.946,419.659,1.67,20399.163,15,2017-07-14 12:02:04.927328;
2017-07-14 16:02:12.200000,43.65057699999999,-79.33992833333335,72.08,18.593,276.096,1.66,1005.273,1.1,2017-07-14 16:02:31.315000,1.947,423.085,1.984,20382.263,15,2017-07-14 12:02:19.928453;
2017-07-14 16:02:27.200000,43.65084366666667,-79.33942066666667,70.673,18.64,261.145,0.68,1005.273,1.1,2017-07-14 16:02:46.245000,1.949,419.387,1.719,20448.777,15,2017-07-14 12:02:34.936777;
2017-07-14 16:02:42.200000,43.651128111111106,-79.3387388888889,71.213,18.487,312.448,1.2,1005.267,1.1,2017-07-14 16:03:01.175000,1.948,418.362,1.62,20510.411,15,2017-07-14 12:02:49.922518;
2017-07-14 16:02:57.200000,43.65143466666667,-79.338001,69.087,18.48,298.709,1.327,1005.273,1.1,2017-07-14 16:03:16.106000,1.945,419.7,1.561,20502.267,15,2017-07-14 12:03:04.916891;
2017-07-14 16:03:12.200000,43.651775666666666,-79.33724544444443,69.847,18.487,281.51,1.167,1005.26,1.1,2017-07-14 16:03:31.035500,1.943,421.459,1.508,20478.915,15,2017-07-14 12:03:19.930275;
2017-07-14 16:03:27.200000,43.65210711111111,-79.33649922222224,71.213,18.5,348.92,0.88,1005.267,1.1,2017-07-14 16:03:45.965500,1.942,423.348,1.458,20472.94,15,2017-07-14 12:03:34.921928;
2017-07-14 16:03:42.200000,43.65241711111112,-79.33574422222222,71.7,18.44,9.91,0.927,1005.28,1.1,2017-07-14 16:04:00.896000,1.941,420.653,1.533,20502.967,15,2017-07-14 12:03:49.930064;
2017-07-14 16:03:57.200000,43.65265755555556,-79.33518733333332,72.273,18.547,6.751,0.627,1005.287,1.1,2017-07-14 16:04:15.826500,1.937,416.03,1.434,20580.372,15,2017-07-14 12:04:04.924818;
2017-07-14 16:04:11.700000,43.652884166666674,-79.33469607142858,72.436,18.507,34.649,0.993,1005.236,1.1,2017-07-14 16:04:30.757500,1.938,415.195,1.459,20650.301,15,2017-07-14 12:04:18.930470;
2017-07-14 16:04:26.200000,43.65314333333334,-79.3340771111111,71.313,18.453,20.822,0.947,1005.24,1.1,2017-07-14 16:04:45.687500,1.947,414.192,1.458,20697.121,15,2017-07-14 12:04:33.939733;
2017-07-14 16:04:41.200000,43.65341011111111,-79.333482,71.493,18.52,34.692,0.58,1005.22,1.1,2017-07-14 16:05:00.617000,1.96,419.765,1.53,20714.44,15,2017-07-14 12:04:48.931711;
2017-07-14 16:04:56.200000,43.653645999999995,-79.33293044444443,70.48,18.487,92.563,0.647,1005.227,1.1,2017-07-14 16:05:15.547500,1.962,416.113,1.532,20752.264,15,2017-07-14 12:05:03.947164;
2017-07-14 16:05:11.200000,43.65390888888888,-79.332324,72.647,18.34,52.415,0.747,1005.133,1.1,2017-07-14 16:05:30.477500,1.948,412.618,1.538,20671.939,15,2017-07-14 12:05:18.933442;
2017-07-14 16:05:26.200000,43.654194777777775,-79.33160333333333,71.833,18.233,27.879,0.893,1005.14,1.1,2017-07-14 16:05:45.406500,1.948,410.752,1.509,20571.478,15,2017-07-14 12:05:33.928064;
2017-07-14 16:05:41.200000,43.65448944444445,-79.33090966666668,72.38,18.213,11.994,0.853,1005.14,1.107,2017-07-14 16:06:00.337000,1.958,410.384,1.488,20499.14,15,2017-07-14 12:05:48.938722;
2017-07-14 16:05:56.200000,43.65481233333333,-79.33021933333335,72.66,18.333,351.542,0.947,1005.167,1.1,2017-07-14 16:06:15.268500,1.947,412.488,1.533,20439.78,15,2017-07-14 12:06:03.935899;
2017-07-14 16:06:11.200000,43.655102333333325,-79.32950544444446,72.473,18.3,354.939,0.84,1005.167,1.1,2017-07-14 16:06:30.198500,1.94,417.649,1.604,20486.156,15,2017-07-14 12:06:18.951720;
2017-07-14 16:06:26.200000,43.65541211111111,-79.32878288888894,72.113,18.387,320.492,1.207,1005.153,1.1,2017-07-14 16:06:45.128000,1.937,418.922,1.565,20510.356,15,2017-07-14 12:06:33.944941;
2017-07-14 16:06:41.200000,43.65571122222222,-79.32807355555558,71.02,18.5,326.115,0.773,1005.18,1.1,2017-07-14 16:07:00.059000,1.935,422.415,1.443,20553.121,15,2017-07-14 12:06:48.950722;
2017-07-14 16:06:56.200000,43.655880555555555,-79.32765255555555,70.893,18.653,253.984,1.16,1005.227,1.1,2017-07-14 16:07:14.989500,1.935,426.148,1.58,20637.937,15,2017-07-14 12:07:03.950814;
2017-07-14 16:07:11.200000,43.65588266666668,-79.32762522222222,72.193,18.893,214.688,0.867,1005.293,1.1,2017-07-14 16:07:29.919000,1.935,429.263,1.613,20706.386,15,2017-07-14 12:07:18.957103;
2017-07-14 16:07:26.200000,43.65589433333332,-79.32761433333333,73.6,18.927,209.945,0.307,1005.3,1.14,2017-07-14 16:07:44.848000,1.936,431.876,1.578,20809.429,15,2017-07-14 12:07:33.953712;
2017-07-14 16:07:40.700000,43.65591130952381,-79.32763,71.386,19.0,214.405,0.4,1005.307,1.1,2017-07-14 16:07:59.779000,1.94,437.009,1.568,20964.325,15,2017-07-14 12:07:47.945470;
2017-07-14 16:07:55.200000,43.65591266666667,-79.3276208888889,69.98,19.1,115.195,0.54,1005.32,1.1,2017-07-14 16:08:14.710000,1.941,439.741,1.598,21083.569,15,2017-07-14 12:08:02.955166;
2017-07-14 16:08:10.200000,43.656070666666665,-79.32724955555555,70.3,18.967,43.216,0.813,1005.24,1.107,2017-07-14 16:08:29.639000,1.941,440.668,1.628,21181.354,15,2017-07-14 12:08:17.949644;
2017-07-14 16:08:25.200000,43.65632144444444,-79.32663288888888,70.687,18.907,282.579,1.327,1005.2,1.1,2017-07-14 16:08:44.568500,1.94,435.54,1.633,21152.759,15,2017-07-14 12:08:32.948769;
2017-07-14 16:08:40.200000,43.65627588888889,-79.32617711111111,72.133,18.973,92.146,1.0,1005.173,1.1,2017-07-14 16:08:59.500000,1.942,443.898,1.638,21074.059,15,2017-07-14 12:08:47.955071;
2017-07-14 16:08:55.200000,43.655853666666665,-79.32581044444446,71.04,18.9,106.883,1.82,1005.173,1.1,2017-07-14 16:09:14.431500,1.951,432.595,1.658,21062.497,15,2017-07-14 12:09:02.976008;
2017-07-14 16:09:10.200000,43.65535611111111,-79.32541133333332,72.167,18.773,110.207,2.447,1005.113,1.1,2017-07-14 16:09:29.362000,1.945,428.574,1.617,21079.143,15,2017-07-14 12:09:17.960797;
2017-07-14 16:09:25.200000,43.65487422222222,-79.32501355555556,71.787,18.713,110.022,2.08,1005.1,1.1,2017-07-14 16:09:44.292000,1.944,419.612,1.548,21038.605,15,2017-07-14 12:09:32.973877;
2017-07-14 16:09:40.200000,43.654413777777776,-79.32463588888889,72.327,18.7,112.665,2.207,1005.113,1.1,2017-07-14 16:09:59.222000,1.945,417.23,1.506,20960.101,15,2017-07-14 12:09:47.963196;
2017-07-14 16:09:55.200000,43.65395344444445,-79.32428411111111,74.14,18.633,111.637,2.287,1005.067,0.94,2017-07-14 16:10:14.151500,1.939,414.067,1.421,20878.482,15,2017-07-14 12:10:02.978847;
2017-07-14 16:10:10.200000,43.65363266666665,-79.32400766666665,72.58,18.653,118.369,2.853,1005.1,0.9,2017-07-14 16:10:29.082000,1.934,413.124,1.3,20775.383,15,2017-07-14 12:10:17.966821;
2017-07-14 16:10:25.200000,43.653311888888894,-79.323776,74.66,18.507,138.162,2.673,1005.073,0.9,2017-07-14 16:10:44.012500,1.932,413.268,1.392,20669.298,15,2017-07-14 12:10:32.977623;
2017-07-14 16:10:40.200000,43.65298155555556,-79.32349777777777,72.893,18.553,117.868,1.487,1005.02,0.9,2017-07-14 16:10:58.952500,1.93,411.643,1.586,20578.478,15,2017-07-14 12:10:47.971329;
