gps_time,alt,amb,ch4,ch4d,ch4cal,co,co2,co2d,co2cal,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-10-26 16:05:30.900000,122.7,18.7270058067,1.88951888691,1.89990212502,1.97421936042,13.8515508285,483.640359834,486.296926408,481.438155848,13.9276341019,163.5,140.655375895,5464.80975055,0.9,157.1,43.6632816667,-79.3999833333,1004.1,6.46442373664,7.04249193018,10.7,16.1479976552,6.6,215.0,21.4,2.2,9.7
2018-10-26 16:05:31.900000,121.2,18.7227853098,1.89262231287,1.9029247469,1.97740461831,16.4095628883,488.456427946,491.115453405,486.287947385,16.4988632958,166.0,140.663022009,5413.80616636,1.0,158.1,43.6632616667,-79.3999733333,1004.1,6.45779619305,6.852524622,11.1,16.1479320843,6.6,183.9,15.2,2.3,8.7
2018-10-26 16:05:32.900000,119.6,18.7220124721,1.89434149933,1.90459539922,1.97916516219,17.8912827848,461.520571201,464.018557821,459.015236251,17.9881428763,166.0,140.663780898,5383.59806115,0.9,163.3,43.6632366667,-79.3999633333,1004.1,6.45504569598,7.22109983287,11.1,16.1499189583,6.6,190.9,6.6,2.1,10.5
2018-10-26 16:05:33.900000,118.6,18.7256569936,1.89187045598,1.9021880993,1.97662833445,18.8636907828,455.792348949,458.277335303,453.236762374,18.9667166403,164.6,140.652394395,5424.1892177,0.9,163.5,43.663205,-79.39994,1004.1,6.45995811362,7.31113298965,12.0,16.1500767073,6.6,189.2,9.5,1.5,9.8
2018-10-26 16:05:34.900000,117.7,18.7280992754,1.89217827325,1.90259050308,1.97705239007,17.5362849086,448.773065462,451.242395572,446.156177126,17.6329092132,164.8,140.638155518,5472.69124377,0.9,160.2,43.66317,-79.399925,1004.0,6.45871444715,7.16972594258,12.7,16.1481582262,6.6,205.9,7.5,0.4,8.8
2018-10-26 16:05:35.900000,118.2,18.7259802238,1.89139422853,1.90173760552,1.97615360128,12.0257212901,465.559526834,468.105422877,463.12861853,12.0914838863,161.4,140.645140734,5438.72820719,0.9,161.7,43.663135,-79.3998983333,1004.1,6.45680653273,6.94241561245,12.5,16.1487065455,6.6,216.0,2.3,0.4,7.3
2018-10-26 16:05:36.900000,118.5,18.7237061732,1.89009038742,1.90038406272,1.97472722939,13.4813655439,461.604825186,464.119295554,459.116627611,13.5547128173,164.3,140.655159469,5416.76065195,0.9,166.5,43.6631,-79.3998866667,1004.0,6.45879120297,7.00625354638,12.4,16.1485800103,6.6,296.3,5.0,0.3,7.4
2018-10-26 16:05:37.900000,118.8,18.7265820889,1.89073787304,1.90101724503,1.97539448088,16.4517911883,449.372202274,451.815534687,446.733034998,16.5412361926,168.2,140.638287205,5407.54124772,0.9,168.4,43.6630616667,-79.3998716667,1004.1,6.45925879504,7.10906930904,12.2,16.147971979,6.6,189.5,3.6,0.4,6.6
2018-10-26 16:05:38.900000,119.1,18.7287232072,1.88957841411,1.89994994075,1.97426974893,13.9919829302,457.634705577,460.14656333,455.118118704,14.0687138047,167.4,140.628739525,5458.89419276,0.9,166.8,43.6630283333,-79.39986,1004.1,6.45839508884,7.05838313076,12.2,16.1469951479,6.6,184.4,3.2,0.4,7.2
2018-10-26 16:05:39.900000,119.7,18.7253349292,1.88913535774,1.89942516187,1.97371673366,15.2182458296,451.117283153,453.574980622,448.503896925,15.3008479574,165.3,140.648053551,5417.26952743,0.9,169.4,43.6629933333,-79.3998566667,1004.0,6.45976558816,7.08959607108,12.2,16.1464536194,6.6,169.5,2.4,1.9,7.8
